Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,-0.04,-0.08,-0.18,-0.32,-0.34,-0.3,131
0.2,-0.04,-0.11,-0.18,-0.32,-0.34,-0.3,131
0.4,-0.08,-0.04,-0.24,-0.28,-0.34,-0.32,131
0.6,0.17,-0.07,-0.2,-0.26,-0.36,-0.26,131
0.8,0.46,-0.08,-0.24,-0.3,-0.34,-0.22,131
1,0.9,-0.02,-0.23,-0.24,-0.34,-0.3,131
1.2,1.3,0.07,-0.23,-0.28,-0.3,-0.32,131
1.4,1.73,0.26,-0.18,-0.36,-0.37,-0.3,131
1.6,2.16,0.37,-0.15,-0.3,-0.38,-0.3,131
1.8,2.66,0.55,-0.15,-0.26,-0.37,-0.3,131
2,3.05,0.7,-0.07,-0.26,-0.34,-0.26,131
2.2,3.59,1.03,0.02,-0.26,-0.3,-0.23,131
2.4,4.03,1.26,0.1,-0.32,-0.34,-0.32,131
2.6,4.49,1.49,0.2,-0.22,-0.3,-0.3,131
2.8,4.99,1.73,0.26,-0.2,-0.3,-0.3,131
3,5.41,1.98,0.32,-0.11,-0.3,-0.3,131
3.2,5.77,2.27,0.41,-0.11,-0.28,-0.26,131
3.4,6.18,2.41,0.55,0,-0.3,-0.26,131
3.6,6.59,2.72,0.73,0.05,-0.22,-0.24,131
3.8,7,2.93,0.89,0.07,-0.3,-0.28,131
4,7.37,3.3,0.97,0.12,-0.23,-0.22,131
4.2,7.77,3.45,1.14,0.2,-0.15,-0.26,131
4.4,8.1,3.73,1.32,0.28,-0.15,-0.18,131
4.6,8.59,3.97,1.4,0.34,-0.09,-0.22,131
4.8,8.88,4.3,1.57,0.45,-0.11,-0.22,131
5,9.24,4.49,1.73,0.47,-0.11,-0.17,131
5.2,9.6,4.74,1.94,0.65,0,-0.17,131
5.4,9.98,5.02,2,0.73,0.03,-0.16,131
5.6,10.35,5.2,2.19,0.77,0.05,-0.12,131
5.8,10.7,5.47,2.37,0.87,0.2,-0.11,131
6,10.96,5.77,2.48,0.93,0.18,-0.12,131
6.2,11.31,5.95,2.68,1.02,0.23,-0.12,131
6.4,11.66,6.22,2.83,1.1,0.27,-0.04,131
6.6,11.97,6.39,3.03,1.2,0.34,-0.02,131
6.8,12.24,6.64,3.16,1.32,0.34,-0.07,131
7,12.55,6.84,3.25,1.45,0.41,-0.02,131
7.2,12.87,7.08,3.41,1.52,0.47,0.04,131
7.4,13.15,7.39,3.55,1.61,0.55,0.07,131
7.6,13.44,7.56,3.66,1.75,0.55,0.05,131
7.8,13.68,7.74,3.9,1.85,0.59,0.07,131
8,14.01,7.95,4.04,1.89,0.73,0.12,131
8.2,14.23,8.21,4.24,2.02,0.73,0.12,131
8.4,14.46,8.46,4.28,2.13,0.87,0.24,131
8.6,14.8,8.56,4.45,2.2,0.97,0.26,131
8.8,15.01,8.84,4.63,2.3,0.97,0.27,131
9,15.32,9.05,4.77,2.45,1.07,0.3,131
9.2,15.62,9.2,4.87,2.54,1.07,0.27,131
9.4,15.8,9.41,5.07,2.6,1.16,0.34,131
9.6,16.05,9.57,5.24,2.7,1.16,0.4,131
9.8,16.31,9.81,5.33,2.8,1.3,0.46,131
10,16.55,9.98,5.43,2.88,1.3,0.46,131
10.2,16.7,10.09,5.63,3.02,1.38,0.46,131
10.4,16.96,10.35,5.68,3.11,1.49,0.59,131
10.6,17.2,10.57,5.88,3.19,1.52,0.56,131
10.8,17.33,10.7,6.03,3.25,1.59,0.6,131
11,17.62,10.87,6.16,3.38,1.7,0.66,131
11.2,17.75,11.02,6.2,3.46,1.67,0.73,131
