Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.87,0.7,0.46,0.45,0.28,0.28,230
0.2,0.88,0.73,0.48,0.42,0.28,0.28,230
0.4,1.08,0.7,0.48,0.42,0.27,0.28,230
0.6,1.52,0.77,0.55,0.38,0.3,0.24,230
0.8,2.28,0.83,0.51,0.41,0.32,0.28,230
1,2.96,0.98,0.51,0.4,0.28,0.32,230
1.2,3.69,1.23,0.61,0.41,0.32,0.3,230
1.4,4.53,1.51,0.59,0.41,0.3,0.32,230
1.6,5.24,1.88,0.6,0.37,0.3,0.24,230
1.8,6.29,2.14,0.77,0.4,0.28,0.28,230
2,6.95,2.54,0.87,0.45,0.3,0.27,230
2.2,7.8,2.93,1,0.45,0.34,0.28,230
2.4,8.73,3.41,1.16,0.6,0.34,0.38,230
2.6,9.48,3.81,1.38,0.6,0.28,0.28,230
2.8,10.23,4.3,1.59,0.69,0.34,0.28,230
3,11.12,4.79,1.73,0.73,0.34,0.34,230
3.2,11.92,5.28,1.98,0.87,0.42,0.34,230
3.4,12.56,5.66,2.27,0.97,0.47,0.34,230
3.6,13.31,6.23,2.48,1.03,0.48,0.38,230
3.8,14.2,6.77,2.7,1.16,0.51,0.34,230
4,14.86,7.25,3.07,1.38,0.59,0.34,230
4.2,15.66,7.68,3.32,1.46,0.65,0.37,230
4.4,16.39,8.19,3.6,1.61,0.69,0.37,230
4.6,17.16,8.78,3.89,1.79,0.77,0.42,230
4.8,17.77,9.15,4.23,1.89,0.81,0.45,230
5,18.51,9.63,4.49,2.08,0.89,0.48,230
5.2,19.34,10.13,4.77,2.25,1,0.51,230
5.4,19.99,10.76,5.14,2.49,1.1,0.55,230
5.6,20.53,11.13,5.35,2.58,1.12,0.59,230
5.8,21.26,11.51,5.74,2.82,1.24,0.6,230
6,21.98,12.12,5.95,2.98,1.4,0.66,230
6.2,22.59,12.72,6.41,3.31,1.52,0.67,230
6.4,23.16,13.13,6.7,3.34,1.59,0.79,230
6.6,23.84,13.64,7,3.56,1.7,0.84,230
6.8,24.46,14.09,7.33,3.89,1.81,0.84,230
7,25.03,14.7,7.63,4.02,1.92,0.88,230
7.2,25.61,14.97,7.96,4.24,2.08,1,230
7.4,26.27,15.48,8.38,4.43,2.23,1.02,230
7.6,26.78,15.88,8.65,4.64,2.35,1.08,230
7.8,27.39,16.45,9.02,4.88,2.45,1.16,230
8,27.82,16.81,9.41,5.08,2.6,1.28,230
8.2,28.62,17.34,9.59,5.38,2.8,1.26,230
8.4,29.08,17.8,10.02,5.6,2.88,1.43,230
8.6,29.64,18.02,10.38,5.84,3.05,1.45,230
8.8,30.23,18.58,10.65,6.04,3.17,1.56,230
9,30.81,19.08,10.95,6.24,3.34,1.65,230
9.2,31.17,19.55,11.26,6.51,3.45,1.75,230
9.4,31.7,19.91,11.62,6.7,3.63,1.73,230
9.6,32.31,20.29,11.98,6.95,3.8,1.86,230
9.8,32.74,20.77,12.28,7.14,3.92,2,230
10,33.3,21.1,12.59,7.37,4.09,2.05,230
10.2,33.86,21.52,12.87,7.6,4.35,2.13,230
10.4,34.35,21.87,13.16,7.89,4.39,2.22,230
10.6,34.84,22.36,13.48,8.13,4.56,2.29,230
10.8,35.21,22.71,13.85,8.35,4.79,2.41,230
11,35.81,23.16,14.13,8.56,4.87,2.52,230
11.2,36.19,23.55,14.49,8.73,5.01,2.58,230
11.4,36.71,23.98,14.73,8.98,5.22,2.72,230
11.6,37.13,24.29,14.97,9.22,5.45,2.84,230
11.8,37.61,24.69,15.34,9.45,5.54,2.93,230
12,38.01,25.05,15.71,9.69,5.7,2.98,230
12.2,38.46,25.45,15.98,9.96,5.82,3.12,230
12.4,38.94,25.84,16.33,10.19,6.04,3.2,230
