Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.47,0.26,0.1,0,0,-0.07,230
0.2,0.47,0.26,0.1,0,0,-0.07,230
0.4,0.48,0.2,0.12,-0.07,-0.03,0,230
0.6,0.77,0.2,0.09,-0.03,0,-0.04,230
0.8,1.22,0.26,0.12,0.04,-0.03,-0.08,230
1,1.89,0.26,0.17,-0.02,-0.04,0,230
1.2,2.34,0.37,0.17,-0.07,-0.02,-0.09,230
1.4,3.05,0.52,0.14,-0.07,-0.02,-0.04,230
1.6,3.79,0.66,0.12,-0.03,0,-0.09,230
1.8,4.28,0.77,0.17,-0.03,-0.02,-0.07,230
2,4.97,0.97,0.26,0,-0.03,-0.11,230
2.2,5.7,1.3,0.3,-0.03,0.02,-0.08,230
2.4,6.35,1.42,0.37,0,0.04,-0.04,230
2.6,6.85,1.77,0.51,-0.02,0,-0.09,230
2.8,7.55,2,0.61,0.02,-0.03,-0.08,230
3,8.09,2.28,0.63,0.05,0,-0.03,230
3.2,8.72,2.48,0.73,0.09,0.02,-0.07,230
3.4,9.29,2.86,0.95,0.07,0.03,0,230
3.6,9.96,3.23,1.07,0.12,-0.03,-0.09,230
3.8,10.46,3.32,1.22,0.14,0.02,-0.03,230
4,11.05,3.76,1.36,0.2,0.03,-0.02,230
4.2,11.62,4.12,1.49,0.27,0.13,-0.03,230
4.4,12.13,4.35,1.59,0.34,0.09,-0.09,230
4.6,12.66,4.7,1.84,0.34,0.13,-0.07,230
4.8,13.02,5.04,2.02,0.45,0.1,-0.07,230
5,13.75,5.27,2.19,0.47,0.18,-0.08,230
5.2,14.23,5.6,2.35,0.54,0.14,-0.03,230
5.4,14.65,6.02,2.48,0.63,0.2,0.02,230
5.6,15.17,6.16,2.72,0.73,0.28,0,230
5.8,15.66,6.51,2.9,0.79,0.26,0,230
6,16.14,6.82,3.05,0.89,0.28,0.03,230
6.2,16.61,7.09,3.31,0.94,0.37,0.04,230
6.4,17.09,7.41,3.56,1.04,0.41,0.03,230
6.6,17.46,7.75,3.63,1.09,0.46,0.07,230
6.8,17.9,8.13,3.8,1.3,0.46,0.05,230
7,18.38,8.27,4.04,1.3,0.55,0.09,230
7.2,18.81,8.65,4.22,1.37,0.61,0.07,230
7.4,19.12,8.92,4.44,1.51,0.63,0.2,230
7.6,19.52,9.13,4.7,1.59,0.73,0.18,230
7.8,20,9.49,4.87,1.73,0.73,0.2,230
8,20.33,9.75,5.04,1.88,0.87,0.24,230
8.2,20.75,10.02,5.2,1.95,0.9,0.23,230
8.4,21.17,10.23,5.47,2,0.93,0.26,230
8.6,21.54,10.55,5.64,2.14,1.04,0.32,230
8.8,21.87,10.85,5.82,2.33,1.04,0.34,230
9,22.23,11.09,6.02,2.29,1.14,0.34,230
9.2,22.58,11.4,6.23,2.43,1.2,0.37,230
9.4,22.8,11.7,6.43,2.57,1.3,0.51,230
9.6,23.33,11.86,6.58,2.64,1.4,0.46,230
9.8,23.69,12.18,6.84,2.77,1.51,0.48,230
10,23.98,12.41,6.98,2.88,1.51,0.52,230
10.2,24.33,12.63,7.12,3.05,1.53,0.6,230
10.4,24.71,12.89,7.33,3.11,1.67,0.66,230
10.6,25.02,13.16,7.56,3.26,1.79,0.67,230
10.8,25.34,13.34,7.73,3.38,1.84,0.73,230
11,25.64,13.68,7.96,3.48,1.88,0.75,230
11.2,25.84,13.83,8.1,3.52,1.95,0.79,230
11.4,26.24,14.05,8.27,3.67,2.05,0.84,230
11.6,26.55,14.32,8.45,3.76,2.13,0.9,230
