Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.63,0.59,0.6,0.6,0.7,0.7,230
0.2,0.61,0.56,0.66,0.61,0.66,0.69,230
0.4,0.81,0.6,0.61,0.6,0.67,0.73,230
0.6,1.36,0.61,0.56,0.56,0.66,0.7,230
0.8,1.84,0.63,0.56,0.55,0.63,0.69,230
1,2.49,0.7,0.63,0.52,0.65,0.67,230
1.2,3.19,0.81,0.59,0.52,0.67,0.63,230
1.4,3.86,0.97,0.65,0.54,0.66,0.69,230
1.6,4.38,1.1,0.65,0.56,0.65,0.65,230
1.8,5.07,1.32,0.69,0.45,0.67,0.7,230
2,5.8,1.56,0.73,0.56,0.67,0.66,230
2.2,6.29,1.73,0.83,0.54,0.63,0.7,230
2.4,6.85,1.98,0.84,0.51,0.65,0.7,230
2.6,7.54,2.25,0.98,0.61,0.61,0.69,230
2.8,8.1,2.45,1.08,0.63,0.73,0.66,230
3,8.71,2.78,1.24,0.59,0.66,0.69,230
3.2,9.22,2.97,1.3,0.63,0.67,0.66,230
3.4,9.98,3.32,1.51,0.75,0.69,0.65,230
3.6,10.36,3.6,1.56,0.73,0.73,0.67,230
3.8,10.95,3.95,1.7,0.77,0.73,0.67,230
4,11.59,4.16,1.92,0.83,0.73,0.73,230
4.2,12.01,4.5,2.08,0.88,0.66,0.67,230
4.4,12.52,4.83,2.15,0.98,0.73,0.7,230
4.6,13.09,5.2,2.34,0.93,0.79,0.67,230
4.8,13.49,5.39,2.49,1.03,0.8,0.63,230
5,13.92,5.77,2.7,1.09,0.9,0.67,230
5.2,14.52,6.04,2.88,1.16,0.88,0.73,230
5.4,15.04,6.3,3.02,1.22,0.93,0.67,230
5.6,15.43,6.58,3.21,1.36,0.93,0.73,230
5.8,15.86,6.95,3.38,1.45,1,0.75,230
6,16.29,7.13,3.59,1.53,1.02,0.75,230
6.2,16.73,7.53,3.8,1.59,1.07,0.88,230
6.4,17.13,7.74,3.98,1.7,1.16,0.89,230
6.6,17.59,8.02,4.12,1.8,1.2,0.93,230
6.8,17.89,8.35,4.35,1.88,1.26,0.9,230
7,18.38,8.66,4.59,1.98,1.3,0.94,230
7.2,18.77,8.9,4.72,2.09,1.38,0.94,230
7.4,19.15,9.11,4.95,2.19,1.45,0.95,230
7.6,19.53,9.43,5.13,2.27,1.43,1.03,230
7.8,19.87,9.7,5.34,2.41,1.57,1.03,230
8,20.35,9.92,5.47,2.51,1.59,1.07,230
8.2,20.64,10.29,5.7,2.64,1.66,1.09,230
8.4,21.03,10.45,5.88,2.76,1.71,1.14,230
8.6,21.41,10.72,6.05,2.82,1.8,1.14,230
8.8,21.78,11.02,6.26,2.9,1.84,1.2,230
9,22.03,11.26,6.51,3.05,1.89,1.22,230
9.2,22.54,11.51,6.72,3.11,2.02,1.24,230
9.4,22.8,11.76,6.8,3.3,2.05,1.3,230
9.6,23.07,12.08,6.98,3.34,2.16,1.32,230
9.8,23.4,12.28,7.2,3.51,2.23,1.32,230
10,23.69,12.52,7.41,3.6,2.27,1.43,230
10.2,24.04,12.77,7.55,3.7,2.33,1.43,230
10.4,24.35,12.93,7.7,3.73,2.45,1.51,230
10.6,24.59,13.13,7.95,3.9,2.45,1.51,230
10.8,24.89,13.44,8.11,3.98,2.55,1.53,230
11,25.16,13.57,8.23,4.04,2.64,1.59,230
11.2,25.43,13.84,8.45,4.16,2.7,1.59,230
11.4,25.7,14.03,8.63,4.29,2.72,1.66,230
11.6,26.1,14.23,8.76,4.39,2.83,1.73,230
11.8,26.24,14.41,8.92,4.49,2.9,1.73,230
12,26.6,14.66,9.15,4.59,2.97,1.79,230
12.2,26.83,14.86,9.2,4.6,3.05,1.8,230
12.4,27.04,15.05,9.39,4.74,3.12,1.88,230
12.6,27.34,15.31,9.59,4.87,3.2,1.84,230
12.8,27.62,15.52,9.66,4.98,3.27,1.94,230
13,27.87,15.66,9.81,5.08,3.32,2.02,230
13.2,28.14,15.82,9.95,5.22,3.38,2.06,230
13.4,28.37,16.01,10.19,5.22,3.45,2.13,230
13.6,28.62,16.16,10.31,5.35,3.52,2.13,230
13.8,28.82,16.45,10.41,5.43,3.66,2.14,230
14,29.08,16.61,10.59,5.54,3.69,2.23,230
14.2,29.34,16.7,10.77,5.64,3.75,2.27,230
14.4,29.5,16.89,10.95,5.64,3.82,2.28,230
14.6,29.78,17.06,11.02,5.78,3.89,2.37,230
14.8,30.03,17.2,11.19,5.88,3.98,2.43,230
15,30.17,17.37,11.27,5.97,4.04,2.41,230
15.2,30.37,17.61,11.41,6.05,4.1,2.52,230
15.4,30.61,17.73,11.53,6.16,4.22,2.45,230
15.6,30.9,17.87,11.74,6.24,4.3,2.55,230
15.8,31.09,18.05,11.84,6.29,4.31,2.58,230
16,31.17,18.22,11.93,6.37,4.41,2.58,230
16.2,31.46,18.29,12.12,6.45,4.45,2.7,230
16.4,31.64,18.61,12.2,6.55,4.53,2.8,230
16.6,31.8,18.73,12.35,6.66,4.56,2.8,230
16.8,32.09,18.79,12.52,6.78,4.66,2.83,230
17,32.23,18.95,12.63,6.82,4.74,2.84,230
17.2,32.38,19.12,12.76,6.85,4.8,2.91,230
17.4,32.59,19.19,12.86,7,4.8,3.02,230
17.6,32.8,19.45,12.95,7.09,4.93,2.96,230
17.8,32.94,19.59,13.13,7.18,5.04,2.99,230
18,33.13,19.61,13.23,7.33,5.02,3.13,230
18.2,33.26,19.82,13.3,7.35,5.12,3.11,230
18.4,33.44,19.93,13.45,7.37,5.2,3.12,230
18.6,33.63,20.09,13.52,7.49,5.2,3.25,230
18.8,33.84,20.18,13.64,7.55,5.2,3.25,230
19,33.98,20.37,13.78,7.55,5.34,3.32,230
19.2,34.18,20.52,13.88,7.69,5.45,3.32,230
19.4,34.27,20.59,13.95,7.75,5.43,3.4,230
19.6,34.48,20.75,14.03,7.8,5.49,3.42,230
19.8,34.69,20.86,14.26,7.89,5.63,3.38,230
20,34.81,20.94,14.38,7.95,5.63,3.55,230
20.2,34.95,21.06,14.41,8.02,5.76,3.65,230
20.4,35.07,21.27,14.52,8.11,5.73,3.52,230
20.6,35.26,21.36,14.63,8.11,5.82,3.63,230
20.8,35.35,21.45,14.71,8.25,5.87,3.63,230
21,35.52,21.58,14.8,8.27,5.91,3.65,230
21.2,35.61,21.66,14.92,8.4,5.98,3.7,230
21.4,35.86,21.83,15.01,8.46,6.03,3.75,230
21.6,35.96,21.94,15.1,8.46,6.08,3.79,230
21.8,36.12,22.05,15.26,8.59,6.16,3.82,230
22,36.2,22.18,15.27,8.63,6.18,3.9,230
22.2,36.31,22.26,15.4,8.67,6.24,3.92,230
22.4,36.45,22.4,15.48,8.81,6.32,3.94,230
22.6,36.62,22.49,15.54,8.84,6.35,4.06,230
22.8,36.77,22.58,15.68,8.91,6.45,4.09,230
23,36.88,22.72,15.75,8.98,6.52,4.06,230
23.2,37.02,22.73,15.92,8.99,6.53,4.12,230
23.4,37.16,22.85,15.91,9.09,6.58,4.18,230
23.6,37.28,22.98,16.07,9.18,6.7,4.28,230
23.8,37.4,23.07,15.99,9.26,6.78,4.3,230
24,37.52,23.2,16.16,9.29,6.78,4.29,230
24.2,37.67,23.3,16.27,9.33,6.82,4.35,230
24.4,37.74,23.33,16.39,9.41,6.85,4.34,230
24.6,37.78,23.5,16.4,9.43,6.95,4.39,230
24.8,38.03,23.59,16.55,9.49,6.93,4.45,230
25,38.16,23.64,16.62,9.49,7.04,4.5,230
25.2,38.2,23.73,16.66,9.57,6.99,4.49,230
25.4,38.3,23.84,16.7,9.69,7.12,4.52,230
25.6,38.46,23.93,16.79,9.66,7.16,4.59,230
25.8,38.62,24.02,16.86,9.7,7.2,4.53,230
26,38.69,24.1,16.98,9.86,7.23,4.6,230
26.2,38.78,24.18,17.09,9.84,7.29,4.63,230
26.4,38.95,24.23,17.14,9.92,7.34,4.7,230
26.6,38.93,24.36,17.23,9.96,7.39,4.7,230
26.8,39.03,24.4,17.3,10.02,7.39,4.72,230
27,39.21,24.49,17.37,10.08,7.47,4.8,230
27.2,39.3,24.58,17.4,10.16,7.49,4.79,230
27.4,39.41,24.66,17.46,10.16,7.5,4.8,230
27.6,39.55,24.71,17.51,10.21,7.55,4.88,230
27.8,39.65,24.82,17.64,10.23,7.66,4.97,230
28,39.71,24.95,17.68,10.35,7.64,4.97,230
28.2,39.81,25.05,17.75,10.38,7.73,4.99,230
28.4,39.86,25.08,17.83,10.41,7.77,5.01,230
28.6,39.96,25.14,17.9,10.46,7.83,5.04,230
28.8,40.03,25.23,18.02,10.55,7.89,5.07,230
29,40.16,25.3,18.03,10.59,7.91,5.13,230
29.2,40.22,25.38,18.12,10.7,7.96,5.07,230
29.4,40.26,25.48,18.23,10.73,7.96,5.13,230
29.6,40.43,25.5,18.2,10.76,8.05,5.18,230
29.8,40.51,25.59,18.25,10.77,8.04,5.2,230
30,40.58,25.7,18.36,10.85,8.09,5.26,230
30.2,40.69,25.66,18.41,10.87,8.13,5.26,230
30.4,40.77,25.77,18.47,10.96,8.23,5.33,230
