Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,1.02,0.41,0.09,-0.08,-0.04,-0.12,90
0.2,1,0.42,0.09,-0.12,-0.08,-0.09,90
0.4,1.09,0.45,0.07,-0.12,-0.12,-0.12,90
0.6,1.16,0.45,0.09,-0.11,-0.09,-0.08,90
0.8,1.42,0.38,0.09,-0.09,-0.03,-0.11,90
1,1.67,0.45,0.04,-0.11,-0.08,-0.12,90
1.2,1.86,0.4,0.12,-0.09,-0.07,-0.16,90
1.4,2.16,0.47,0.09,-0.09,-0.08,-0.11,90
1.6,2.54,0.41,0.04,-0.04,-0.12,-0.09,90
1.8,2.88,0.4,0.07,-0.04,-0.11,-0.17,90
2,3.13,0.41,0.13,-0.11,-0.16,-0.09,90
2.2,3.53,0.46,0.09,-0.07,-0.04,-0.11,90
2.4,3.92,0.48,0.13,-0.09,-0.11,-0.12,90
2.6,4.23,0.52,0.1,-0.08,-0.08,-0.16,90
2.8,4.6,0.48,0.09,-0.12,-0.17,-0.04,90
3,5.04,0.55,0.09,-0.12,-0.09,-0.04,90
3.2,5.38,0.55,0.07,-0.07,-0.16,-0.12,90
3.4,5.63,0.63,0.07,-0.08,-0.15,-0.15,90
3.6,6.03,0.67,0.03,-0.04,-0.15,-0.12,90
3.8,6.47,0.66,0.07,-0.11,-0.12,-0.16,90
4,6.64,0.7,0.09,-0.09,-0.15,-0.15,90
4.2,7.08,0.8,0.09,-0.04,-0.11,-0.07,90
4.4,7.41,0.81,0.1,-0.08,-0.15,-0.17,90
4.6,7.77,0.9,0.03,-0.12,-0.15,-0.08,90
4.8,8.19,0.98,0.1,-0.12,-0.11,-0.12,90
5,8.52,1.04,0.09,-0.09,-0.08,-0.07,90
5.2,8.84,1.09,0.1,-0.11,-0.15,-0.11,90
5.4,9.15,1.2,0.1,-0.09,-0.08,-0.09,90
5.6,9.54,1.23,0.13,-0.15,-0.15,-0.11,90
5.8,9.81,1.38,0.1,-0.04,-0.09,-0.09,90
6,10.1,1.42,0.09,-0.12,-0.17,-0.15,90
6.2,10.43,1.47,0.05,-0.08,-0.16,-0.12,90
6.4,10.79,1.59,0.12,-0.08,-0.15,-0.09,90
6.6,11.1,1.73,0.14,-0.15,-0.12,-0.12,90
6.8,11.41,1.8,0.14,-0.12,-0.17,-0.11,90
7,11.74,1.89,0.13,-0.04,-0.15,-0.15,90
7.2,12.05,2,0.18,-0.08,-0.12,-0.17,90
