Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,-0.03,-0.15,-0.11,-0.24,-0.18,-0.23,230
0.2,0.03,-0.11,-0.17,-0.2,-0.16,-0.24,230
0.4,0.17,-0.09,-0.12,-0.18,-0.11,-0.2,230
0.6,0.65,-0.11,-0.11,-0.2,-0.26,-0.17,230
0.8,1.16,-0.08,-0.17,-0.22,-0.17,-0.22,230
1,1.73,0.04,-0.12,-0.18,-0.11,-0.23,230
1.2,2.33,0.1,-0.12,-0.17,-0.15,-0.28,230
1.4,3.07,0.27,-0.12,-0.24,-0.17,-0.18,230
1.6,3.73,0.37,-0.11,-0.24,-0.15,-0.17,230
1.8,4.31,0.56,-0.03,-0.23,-0.17,-0.18,230
2,4.85,0.81,0.02,-0.18,-0.18,-0.22,230
2.2,5.7,1.09,0.07,-0.24,-0.16,-0.18,230
2.4,6.23,1.32,0.17,-0.22,-0.17,-0.22,230
2.6,6.95,1.53,0.32,-0.18,-0.17,-0.23,230
2.8,7.6,1.95,0.41,-0.11,-0.16,-0.18,230
3,8.23,2.08,0.48,-0.12,-0.2,-0.18,230
3.2,8.73,2.41,0.55,-0.04,-0.16,-0.15,230
3.4,9.35,2.7,0.73,-0.08,-0.16,-0.15,230
3.6,10.04,2.99,0.94,-0.03,-0.08,-0.24,230
3.8,10.51,3.32,1,-0.04,-0.09,-0.16,230
4,11.12,3.61,1.22,0.09,-0.12,-0.22,230
4.2,11.68,3.98,1.32,0.09,-0.07,-0.15,230
4.4,12.07,4.2,1.51,0.13,-0.08,-0.24,230
4.6,12.76,4.59,1.66,0.17,-0.04,-0.24,230
4.8,13.14,4.87,1.81,0.27,0,-0.17,230
5,13.75,5.22,2,0.38,-0.03,-0.15,230
5.2,14.18,5.53,2.23,0.46,-0.02,-0.18,230
5.4,14.71,5.91,2.35,0.51,0.04,-0.11,230
5.6,15.27,6.09,2.52,0.59,0.17,-0.15,230
5.8,15.71,6.37,2.76,0.65,0.1,-0.12,230
6,16.05,6.74,2.97,0.73,0.2,-0.16,230
6.2,16.55,7.08,3.09,0.83,0.26,-0.08,230
6.4,16.92,7.29,3.38,0.9,0.34,-0.08,230
6.6,17.24,7.73,3.59,1.07,0.32,-0.04,230
6.8,17.87,7.9,3.66,1.09,0.38,0.02,230
7,18.34,8.19,3.94,1.24,0.41,0,230
7.2,18.64,8.54,4.08,1.3,0.51,0.05,230
7.4,19.12,8.84,4.34,1.43,0.6,0.03,230
7.6,19.55,9.09,4.53,1.53,0.65,0.1,230
7.8,19.98,9.41,4.8,1.63,0.61,0.05,230
8,20.3,9.68,4.93,1.71,0.73,0.13,230
8.2,20.7,9.92,5.1,1.84,0.81,0.14,230
8.4,21.03,10.21,5.33,1.89,0.9,0.17,230
8.6,21.39,10.46,5.52,2.06,1,0.17,230
8.8,21.84,10.7,5.76,2.14,0.97,0.24,230
9,22.23,11,5.91,2.29,1.03,0.2,230
9.2,22.54,11.34,6.09,2.35,1.16,0.3,230
9.4,22.87,11.48,6.29,2.45,1.16,0.34,230
9.6,23.26,11.76,6.55,2.54,1.24,0.34,230
9.8,23.59,12.07,6.7,2.74,1.33,0.42,230
10,23.89,12.22,6.8,2.82,1.45,0.47,230
10.2,24.27,12.5,7.13,2.97,1.52,0.47,230
10.4,24.52,12.76,7.29,3.02,1.61,0.52,230
10.6,24.85,13,7.41,3.12,1.65,0.59,230
10.8,25.12,13.23,7.7,3.26,1.73,0.61,230
11,25.5,13.47,7.84,3.4,1.79,0.67,230
11.2,25.79,13.7,7.98,3.46,1.88,0.65,230
11.4,26.05,13.92,8.21,3.61,1.89,0.8,230
11.6,26.42,14.2,8.42,3.73,2.02,0.79,230
11.8,26.76,14.43,8.5,3.86,2.12,0.89,230
12,26.95,14.58,8.67,3.92,2.22,0.88,230
12.2,27.33,14.87,8.88,4.03,2.2,0.9,230
12.4,27.6,15.03,9.07,4.14,2.33,1,230
12.6,27.8,15.3,9.22,4.25,2.41,0.97,230
12.8,28.14,15.45,9.43,4.39,2.52,1.12,230
13,28.34,15.73,9.62,4.44,2.57,1.1,230
13.2,28.73,15.88,9.75,4.55,2.64,1.16,230
13.4,28.95,16.13,9.94,4.7,2.76,1.2,230
13.6,29.21,16.27,10.09,4.79,2.84,1.28,230
13.8,29.47,16.47,10.17,4.84,2.88,1.33,230
14,29.74,16.74,10.45,5.01,3.02,1.37,230
14.2,29.94,16.89,10.59,5.14,3.05,1.37,230
14.4,30.17,17.11,10.77,5.12,3.19,1.47,230
14.6,30.38,17.27,10.87,5.32,3.21,1.47,230
14.8,30.65,17.51,10.99,5.41,3.32,1.57,230
15,30.9,17.68,11.16,5.53,3.34,1.59,230
15.2,31.15,17.89,11.38,5.62,3.51,1.59,230
15.4,31.34,18.05,11.57,5.7,3.56,1.7,230
15.6,31.55,18.23,11.67,5.84,3.65,1.77,230
15.8,31.8,18.37,11.84,5.95,3.67,1.8,230
16,32.07,18.49,11.95,6.05,3.79,1.85,230
16.2,32.26,18.77,12.08,6.16,3.88,1.89,230
16.4,32.52,18.91,12.24,6.22,3.94,2,230
16.6,32.67,19.1,12.4,6.3,4.04,2.02,230
16.8,32.91,19.23,12.52,6.41,4.14,2.06,230
17,33.14,19.49,12.66,6.52,4.2,2.12,230
17.2,33.27,19.61,12.8,6.64,4.31,2.16,230
17.4,33.53,19.84,12.97,6.7,4.34,2.25,230
17.6,33.66,19.93,13.08,6.91,4.41,2.27,230
17.8,33.95,20.1,13.23,6.85,4.5,2.29,230
18,34.16,20.26,13.38,7,4.55,2.35,230
18.2,34.34,20.39,13.52,7.09,4.64,2.48,230
18.4,34.58,20.55,13.64,7.18,4.72,2.45,230
18.6,34.71,20.75,13.78,7.34,4.85,2.47,230
18.8,34.93,20.96,13.91,7.39,4.88,2.63,230
19,35.12,21.01,13.96,7.45,4.99,2.64,230
19.2,35.34,21.14,14.17,7.59,5.02,2.68,230
19.4,35.45,21.33,14.32,7.62,5.14,2.72,230
19.6,35.66,21.45,14.46,7.8,5.18,2.84,230
19.8,35.84,21.6,14.52,7.8,5.28,2.86,230
20,36.05,21.78,14.63,7.94,5.29,2.9,230
20.2,36.14,21.9,14.73,7.99,5.39,2.92,230
20.4,36.32,22.07,14.89,8.09,5.47,2.98,230
20.6,36.52,22.19,15.01,8.17,5.54,3.05,230
20.8,36.69,22.31,15.17,8.23,5.62,3.09,230
21,36.88,22.43,15.26,8.38,5.7,3.17,230
21.2,37.04,22.58,15.41,8.42,5.76,3.19,230
21.4,37.16,22.72,15.53,8.57,5.77,3.21,230
21.6,37.35,22.85,15.59,8.63,5.87,3.32,230
21.8,37.48,22.99,15.69,8.73,5.95,3.34,230
22,37.72,23.12,15.79,8.8,6.02,3.38,230
22.2,37.91,23.27,15.95,8.84,6.05,3.42,230
22.4,37.98,23.37,16.07,8.94,6.18,3.46,230
22.6,38.16,23.53,16.18,8.97,6.16,3.53,230
22.8,38.23,23.62,16.27,9.05,6.28,3.6,230
23,38.46,23.77,16.39,9.2,6.33,3.66,230
23.2,38.58,23.92,16.53,9.24,6.39,3.69,230
23.4,38.78,23.92,16.55,9.27,6.47,3.79,230
23.6,38.93,24.1,16.7,9.43,6.53,3.81,230
23.8,39.02,24.22,16.81,9.53,6.63,3.79,230
24,39.15,24.33,16.96,9.48,6.66,3.86,230
24.2,39.3,24.44,17.02,9.66,6.74,3.86,230
24.4,39.48,24.59,17.14,9.66,6.8,4.02,230
24.6,39.64,24.65,17.28,9.73,6.79,4.03,230
24.8,39.77,24.78,17.33,9.86,6.95,4.06,230
25,39.85,24.9,17.37,9.94,6.99,4.09,230
25.2,40,25.05,17.55,9.95,7.05,4.16,230
25.4,40.16,25.05,17.62,10.06,7.09,4.22,230
25.6,40.3,25.19,17.68,10.13,7.19,4.29,230
25.8,40.41,25.27,17.81,10.15,7.31,4.28,230
26,40.58,25.43,17.87,10.29,7.33,4.34,230
26.2,40.69,25.57,17.98,10.25,7.41,4.41,230
26.4,40.81,25.7,18.02,10.38,7.41,4.43,230
26.6,40.96,25.74,18.14,10.42,7.47,4.44,230
26.8,41.03,25.81,18.24,10.55,7.55,4.52,230
27,41.18,25.92,18.36,10.65,7.56,4.59,230
27.2,41.32,26.05,18.41,10.63,7.66,4.64,230
27.4,41.48,26.17,18.57,10.7,7.7,4.7,230
27.6,41.51,26.29,18.61,10.76,7.8,4.7,230
27.8,41.67,26.34,18.7,10.79,7.77,4.77,230
28,41.77,26.41,18.7,10.96,7.88,4.73,230
28.2,41.9,26.52,18.84,10.95,7.9,4.83,230
28.4,41.95,26.62,18.9,11.05,7.95,4.83,230
28.6,42.1,26.71,19.08,11.09,7.99,4.91,230
28.8,42.23,26.8,19.05,11.09,8.05,4.93,230
29,42.3,26.9,19.16,11.2,8.16,4.95,230
29.2,42.47,26.96,19.25,11.3,8.21,4.99,230
29.4,42.57,27.1,19.34,11.32,8.27,5.04,230
