Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,-0.41,-0.52,-0.72,-0.72,-0.48,-0.28,150
0.2,-0.41,-0.52,-0.72,-0.72,-0.48,-0.28,150
0.4,-0.43,-0.62,-0.71,-0.72,-0.43,-0.28,150
0.6,-0.41,-0.59,-0.7,-0.63,-0.41,-0.32,150
0.8,-0.38,-0.57,-0.76,-0.64,-0.41,-0.3,150
1,-0.3,-0.6,-0.67,-0.67,-0.48,-0.3,150
1.2,-0.26,-0.6,-0.66,-0.7,-0.45,-0.24,150
1.4,-0.09,-0.59,-0.67,-0.63,-0.41,-0.38,150
1.6,0,-0.49,-0.66,-0.7,-0.45,-0.3,150
1.8,0.09,-0.57,-0.7,-0.67,-0.43,-0.3,150
2,0.23,-0.56,-0.7,-0.64,-0.45,-0.3,150
2.2,0.42,-0.57,-0.63,-0.67,-0.43,-0.3,150
2.4,0.61,-0.53,-0.66,-0.64,-0.41,-0.34,150
2.6,0.73,-0.49,-0.7,-0.62,-0.45,-0.3,150
2.8,0.97,-0.53,-0.7,-0.73,-0.48,-0.3,150
3,1.16,-0.52,-0.73,-0.67,-0.43,-0.3,150
3.2,1.26,-0.49,-0.71,-0.72,-0.45,-0.3,150
3.4,1.49,-0.45,-0.72,-0.71,-0.45,-0.32,150
3.6,1.65,-0.45,-0.76,-0.71,-0.41,-0.28,150
3.8,1.84,-0.38,-0.71,-0.67,-0.45,-0.26,150
4,2.02,-0.36,-0.63,-0.64,-0.48,-0.34,150
4.2,2.23,-0.36,-0.63,-0.67,-0.51,-0.28,150
4.4,2.41,-0.37,-0.67,-0.66,-0.48,-0.34,150
4.6,2.57,-0.3,-0.7,-0.62,-0.45,-0.3,150
4.8,2.7,-0.3,-0.67,-0.66,-0.41,-0.3,150
5,2.97,-0.3,-0.71,-0.63,-0.45,-0.3,150
5.2,3.12,-0.26,-0.66,-0.63,-0.45,-0.28,150
5.4,3.23,-0.16,-0.71,-0.7,-0.51,-0.3,150
5.6,3.42,-0.15,-0.67,-0.7,-0.41,-0.36,150
5.8,3.56,-0.15,-0.66,-0.71,-0.41,-0.34,150
6,3.73,-0.04,-0.63,-0.71,-0.41,-0.3,150
6.2,4,-0.09,-0.62,-0.7,-0.43,-0.32,150
6.4,4.09,0,-0.66,-0.66,-0.45,-0.34,150
6.6,4.22,0.03,-0.64,-0.66,-0.45,-0.26,150
6.8,4.37,0.05,-0.64,-0.73,-0.45,-0.3,150
7,4.56,0.09,-0.64,-0.67,-0.45,-0.37,150
7.2,4.72,0.18,-0.64,-0.66,-0.48,-0.3,150
7.4,4.87,0.23,-0.6,-0.7,-0.45,-0.32,150
7.6,5.02,0.26,-0.53,-0.66,-0.45,-0.32,150
7.8,5.2,0.28,-0.62,-0.66,-0.45,-0.24,150
8,5.29,0.38,-0.57,-0.66,-0.49,-0.28,150
8.2,5.45,0.4,-0.6,-0.66,-0.43,-0.32,150
8.4,5.64,0.42,-0.57,-0.66,-0.45,-0.26,150
8.6,5.73,0.56,-0.57,-0.66,-0.45,-0.26,150
8.8,5.91,0.56,-0.57,-0.67,-0.48,-0.32,150
9,6.1,0.56,-0.52,-0.7,-0.45,-0.32,150
9.2,6.2,0.66,-0.52,-0.71,-0.45,-0.34,150
9.4,6.3,0.73,-0.57,-0.66,-0.43,-0.28,150
9.6,6.45,0.8,-0.53,-0.63,-0.45,-0.3,150
9.8,6.6,0.87,-0.51,-0.62,-0.45,-0.32,150
10,6.72,0.9,-0.4,-0.63,-0.4,-0.3,150
10.2,6.78,0.93,-0.51,-0.59,-0.43,-0.34,150
10.4,6.98,1.04,-0.48,-0.63,-0.45,-0.32,150
10.6,7.09,1,-0.43,-0.71,-0.4,-0.34,150
10.8,7.23,1.16,-0.41,-0.59,-0.41,-0.3,150
11,7.35,1.16,-0.36,-0.63,-0.4,-0.36,150
11.2,7.55,1.24,-0.4,-0.67,-0.48,-0.3,150
11.4,7.56,1.3,-0.38,-0.62,-0.4,-0.38,150
11.6,7.77,1.43,-0.4,-0.64,-0.45,-0.3,150
11.8,7.91,1.51,-0.32,-0.63,-0.41,-0.36,150
12,7.95,1.53,-0.3,-0.63,-0.45,-0.34,150
12.2,8.1,1.53,-0.24,-0.6,-0.45,-0.28,150
12.4,8.19,1.59,-0.3,-0.62,-0.48,-0.3,150
12.6,8.36,1.71,-0.3,-0.6,-0.4,-0.3,150
12.8,8.42,1.73,-0.2,-0.64,-0.43,-0.32,150
13,8.6,1.81,-0.23,-0.56,-0.4,-0.3,150
13.2,8.71,1.95,-0.2,-0.56,-0.45,-0.23,150
13.4,8.78,1.95,-0.18,-0.59,-0.43,-0.32,150
13.6,8.9,1.98,-0.16,-0.56,-0.48,-0.3,150
13.8,9.07,2.06,-0.17,-0.6,-0.45,-0.34,150
14,9.12,2.06,-0.11,-0.64,-0.41,-0.3,150
14.2,9.33,2.15,-0.07,-0.52,-0.45,-0.3,150
14.4,9.43,2.23,-0.11,-0.57,-0.45,-0.28,150
14.6,9.53,2.3,-0.07,-0.56,-0.45,-0.28,150
14.8,9.63,2.37,-0.07,-0.53,-0.51,-0.26,150
15,9.75,2.38,0.02,-0.52,-0.48,-0.36,150
15.2,9.88,2.49,0.02,-0.6,-0.45,-0.32,150
15.4,9.9,2.54,0.05,-0.57,-0.48,-0.3,150
15.6,10.06,2.55,0.09,-0.53,-0.41,-0.32,150
15.8,10.19,2.58,0.09,-0.49,-0.43,-0.34,150
16,10.19,2.76,0.17,-0.45,-0.41,-0.3,150
16.2,10.32,2.76,0.1,-0.56,-0.41,-0.26,150
16.4,10.41,2.77,0.2,-0.56,-0.41,-0.24,150
16.6,10.59,2.91,0.14,-0.56,-0.48,-0.26,150
16.8,10.7,2.96,0.24,-0.57,-0.45,-0.28,150
17,10.72,3.02,0.27,-0.53,-0.43,-0.36,150
17.2,10.87,3.02,0.28,-0.49,-0.43,-0.32,150
17.4,10.95,3.07,0.28,-0.53,-0.38,-0.32,150
17.6,11.04,3.2,0.28,-0.48,-0.43,-0.26,150
