Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.17,0.1,0,-0.04,-0.11,-0.07,131
0.2,0.18,0.09,-0.03,-0.02,-0.09,-0.03,131
0.4,0.27,0.07,0,0,-0.09,-0.12,131
0.6,0.59,0.1,-0.03,-0.03,-0.09,-0.04,131
0.8,0.84,0.17,0,-0.03,-0.09,-0.07,131
1,1.37,0.2,0,-0.04,-0.03,-0.08,131
1.2,1.84,0.42,0,-0.04,-0.15,-0.07,131
1.4,2.27,0.59,0.05,-0.04,-0.09,-0.04,131
1.6,2.68,0.7,0.07,0.03,-0.15,-0.02,131
1.8,3.07,0.9,0.13,-0.04,-0.09,-0.09,131
2,3.59,1.12,0.2,-0.04,-0.09,-0.04,131
2.2,3.95,1.36,0.3,0.03,-0.11,-0.03,131
2.4,4.39,1.53,0.3,0.02,-0.08,-0.03,131
2.6,4.8,1.79,0.4,-0.02,-0.09,-0.11,131
2.8,5.24,1.98,0.56,0.05,-0.11,-0.07,131
3,5.59,2.28,0.66,0.12,-0.04,-0.09,131
3.2,6.09,2.41,0.77,0.2,-0.11,-0.04,131
3.4,6.45,2.72,0.88,0.23,0.04,-0.07,131
3.6,6.74,2.98,1.04,0.32,0.02,-0.08,131
3.8,7.09,3.26,1.14,0.28,-0.03,-0.07,131
4,7.5,3.51,1.16,0.37,0.03,-0.08,131
4.2,7.89,3.73,1.42,0.42,0.04,-0.02,131
4.4,8.16,3.92,1.46,0.54,0.07,-0.09,131
4.6,8.6,4.16,1.65,0.56,0.14,-0.03,131
4.8,8.98,4.38,1.84,0.73,0.1,0.03,131
5,9.26,4.66,2.02,0.73,0.14,0.05,131
5.2,9.66,4.91,2.08,0.8,0.26,0.03,131
5.4,10,5.13,2.27,0.93,0.23,0,131
5.6,10.31,5.34,2.38,0.94,0.28,0.03,131
5.8,10.55,5.64,2.49,1.08,0.34,0.03,131
6,10.91,5.87,2.7,1.16,0.34,0.09,131
6.2,11.13,6.02,2.8,1.3,0.42,0.07,131
6.4,11.57,6.24,2.97,1.3,0.52,0.18,131
6.6,11.76,6.53,3.09,1.46,0.56,0.18,131
6.8,12.13,6.66,3.3,1.57,0.63,0.18,131
7,12.42,6.88,3.45,1.61,0.65,0.26,131
7.2,12.56,7.14,3.56,1.73,0.75,0.24,131
7.4,12.88,7.37,3.75,1.88,0.79,0.28,131
7.6,13.23,7.45,3.88,1.92,0.87,0.3,131
7.8,13.44,7.74,4,1.98,0.87,0.24,131
8,13.7,7.98,4.14,2.12,0.93,0.38,131
8.2,13.98,8.09,4.24,2.22,1.02,0.37,131
8.4,14.26,8.3,4.43,2.33,1.1,0.41,131
8.6,14.37,8.54,4.5,2.41,1.16,0.47,131
8.8,14.67,8.77,4.66,2.52,1.16,0.47,131
9,14.97,8.88,4.84,2.57,1.2,0.48,131
9.2,15.13,8.99,4.99,2.68,1.3,0.52,131
9.4,15.41,9.26,5.08,2.72,1.36,0.61,131
9.6,15.64,9.48,5.26,2.88,1.42,0.6,131
9.8,15.86,9.63,5.35,2.98,1.52,0.69,131
10,16.08,9.75,5.52,3.05,1.47,0.63,131
10.2,16.33,9.96,5.66,3.19,1.61,0.73,131
10.4,16.5,10.21,5.74,3.27,1.67,0.75,131
10.6,16.7,10.31,5.84,3.27,1.75,0.8,131
10.8,16.83,10.48,6.01,3.46,1.81,0.84,131
11,17.11,10.63,6.12,3.48,1.89,0.88,131
11.2,17.33,10.79,6.29,3.66,1.94,0.89,131
11.4,17.51,10.99,6.43,3.63,1.98,0.97,131
11.6,17.7,11.1,6.49,3.84,2.12,0.97,131
11.8,17.91,11.27,6.59,3.82,2.16,0.98,131
12,18.07,11.41,6.77,3.92,2.16,1.04,131
12.2,18.18,11.59,6.84,4.02,2.22,1.08,131
12.4,18.44,11.78,6.91,4.18,2.35,1.16,131
12.6,18.61,11.86,7.08,4.2,2.41,1.16,131
12.8,18.77,12.02,7.22,4.3,2.41,1.2,131
13,18.98,12.2,7.33,4.38,2.51,1.22,131
13.2,19.13,12.25,7.41,4.52,2.49,1.3,131
13.4,19.28,12.48,7.55,4.5,2.57,1.3,131
13.6,19.4,12.59,7.64,4.66,2.66,1.37,131
13.8,19.65,12.7,7.7,4.74,2.76,1.36,131
14,19.78,12.89,7.87,4.84,2.77,1.45,131
14.2,19.98,13.04,7.94,4.84,2.82,1.52,131
14.4,20.13,13.14,8.08,4.98,2.91,1.46,131
14.6,20.22,13.23,8.16,5.04,2.97,1.57,131
14.8,20.4,13.47,8.29,5.08,3.03,1.59,131
15,20.57,13.55,8.29,5.18,3.11,1.66,131
15.2,20.67,13.63,8.4,5.2,3.2,1.65,131
15.4,20.86,13.84,8.57,5.32,3.2,1.7,131
15.6,21.03,13.9,8.59,5.43,3.25,1.73,131
15.8,21.12,13.98,8.8,5.47,3.31,1.79,131
16,21.3,14.03,8.84,5.52,3.34,1.79,131
16.2,21.39,14.26,8.95,5.63,3.4,1.79,131
16.4,21.63,14.32,8.98,5.74,3.51,1.88,131
16.6,21.72,14.52,9.11,5.73,3.51,1.92,131
16.8,21.92,14.56,9.21,5.87,3.55,1.94,131
17,22.03,14.66,9.33,5.88,3.59,2,131
17.2,22.09,14.84,9.33,5.95,3.66,1.98,131
17.4,22.16,14.87,9.47,6.02,3.75,2.02,131
17.6,22.27,14.93,9.55,6.05,3.79,2.06,131
17.8,22.4,15.08,9.54,6.14,3.8,2.12,131
18,22.49,15.2,9.69,6.23,3.92,2.12,131
18.2,22.72,15.3,9.73,6.32,3.9,2.2,131
18.4,22.85,15.43,9.86,6.33,3.97,2.23,131
18.6,22.91,15.52,9.9,6.41,4.08,2.25,131
18.8,23.07,15.58,10,6.45,4.06,2.25,131
19,23.16,15.66,10.09,6.53,4.09,2.28,131
19.2,23.33,15.77,10.21,6.64,4.22,2.35,131
19.4,23.33,15.88,10.27,6.64,4.25,2.35,131
19.6,23.51,15.99,10.25,6.73,4.29,2.41,131
19.8,23.58,16.08,10.35,6.73,4.3,2.43,131
20,23.7,16.19,10.51,6.82,4.41,2.47,131
20.2,23.8,16.22,10.51,6.88,4.48,2.52,131
20.4,23.92,16.31,10.57,6.95,4.49,2.51,131
20.6,23.99,16.39,10.68,6.98,4.52,2.52,131
20.8,24.09,16.45,10.68,7.04,4.5,2.6,131
21,24.24,16.52,10.82,7.14,4.6,2.62,131
