Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.34,0.41,0.37,0.38,0.38,0.41,230
0.2,0.41,0.41,0.41,0.34,0.41,0.37,230
0.4,0.56,0.47,0.4,0.42,0.34,0.4,230
0.6,1.04,0.37,0.4,0.34,0.37,0.4,230
0.8,1.53,0.46,0.42,0.37,0.51,0.38,230
1,2.05,0.52,0.46,0.41,0.4,0.41,230
1.2,2.76,0.59,0.37,0.4,0.38,0.42,230
1.4,3.42,0.75,0.45,0.34,0.4,0.46,230
1.6,4,0.97,0.46,0.34,0.4,0.45,230
1.8,4.66,1.16,0.51,0.3,0.42,0.4,230
2,5.38,1.37,0.56,0.4,0.37,0.42,230
2.2,5.95,1.51,0.63,0.38,0.41,0.42,230
2.4,6.53,1.84,0.7,0.46,0.41,0.41,230
2.6,7.14,2,0.81,0.47,0.42,0.46,230
2.8,7.74,2.34,0.89,0.41,0.41,0.38,230
3,8.45,2.55,1.03,0.41,0.41,0.38,230
3.2,8.9,2.86,1.2,0.51,0.42,0.42,230
3.4,9.38,3.12,1.28,0.46,0.41,0.41,230
3.6,10.1,3.38,1.43,0.54,0.38,0.47,230
3.8,10.59,3.73,1.47,0.63,0.48,0.45,230
4,11.13,3.94,1.66,0.66,0.51,0.41,230
4.2,11.7,4.24,1.75,0.63,0.52,0.4,230
4.4,12.18,4.59,2.02,0.69,0.52,0.38,230
4.6,12.63,4.87,2.12,0.75,0.54,0.45,230
4.8,13.2,5.14,2.33,0.81,0.56,0.47,230
5,13.68,5.45,2.43,0.89,0.56,0.46,230
5.2,14.02,5.73,2.63,0.97,0.6,0.45,230
5.4,14.52,6.09,2.84,1.03,0.65,0.45,230
5.6,15.01,6.32,2.98,1.12,0.63,0.38,230
5.8,15.38,6.66,3.16,1.16,0.7,0.47,230
6,15.91,6.91,3.34,1.3,0.73,0.47,230
6.2,16.31,7.2,3.59,1.38,0.77,0.42,230
6.4,16.77,7.43,3.73,1.4,0.79,0.51,230
6.6,17.07,7.68,3.89,1.51,0.93,0.48,230
6.8,17.55,7.96,4.06,1.59,0.9,0.55,230
7,17.96,8.29,4.25,1.66,0.93,0.55,230
