Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,-0.76,-0.97,-1.06,-1.12,-1.12,-1.07,150
0.2,-0.72,-0.98,-1.05,-1.12,-1.09,-1.01,150
0.4,-0.72,-1.01,-1.01,-1.11,-1.09,-1.01,150
0.6,-0.73,-0.97,-1.03,-1.07,-1.07,-1.06,150
0.8,-0.66,-0.99,-0.99,-1.06,-1.09,-0.98,150
1,-0.57,-1.03,-0.99,-1.11,-1.12,-1.09,150
1.2,-0.45,-0.95,-1.07,-1.15,-1.03,-1.05,150
1.4,-0.24,-0.95,-1.09,-1.16,-1.09,-1.09,150
1.6,-0.02,-0.98,-1.03,-1.14,-1.14,-1.12,150
1.8,0.2,-0.95,-1.05,-1.09,-1.06,-1.03,150
2,0.48,-1.01,-1.11,-1.12,-1.06,-1.06,150
2.2,0.66,-0.92,-1.05,-1.11,-1.09,-1.05,150
2.4,0.95,-0.95,-1.09,-1.11,-1.11,-1.07,150
2.6,1.22,-1.01,-1.12,-1.12,-1.06,-1.05,150
2.8,1.51,-0.92,-1.09,-1.09,-1.07,-0.97,150
3,1.77,-0.93,-1.12,-1.07,-1.11,-1.09,150
3.2,2.02,-0.87,-1.09,-1.11,-1.06,-1.05,150
3.4,2.34,-0.8,-1.05,-1.05,-1.07,-1.01,150
3.6,2.52,-0.8,-1.07,-1.11,-1.07,-1.01,150
3.8,2.78,-0.84,-1.05,-1.06,-1.11,-1.06,150
4,3.09,-0.79,-1.11,-1.07,-1.03,-1.07,150
4.2,3.31,-0.73,-0.98,-1.11,-1.07,-0.99,150
4.4,3.52,-0.71,-1.05,-1.05,-1.07,-1.07,150
4.6,3.9,-0.7,-0.98,-1.11,-1.05,-1.05,150
4.8,4.18,-0.56,-1.11,-1.05,-1.06,-1.06,150
5,4.3,-0.6,-1.01,-1.11,-1.01,-1.06,150
5.2,4.6,-0.51,-0.99,-1.14,-1.01,-1.07,150
5.4,4.88,-0.51,-1.06,-1.14,-1.06,-0.99,150
5.6,5.04,-0.41,-1.03,-1.12,-1.05,-1.06,150
5.8,5.35,-0.32,-1.03,-1.07,-1.07,-1.03,150
6,5.59,-0.3,-1.12,-1.12,-1.05,-1.11,150
6.2,5.77,-0.22,-1.03,-1.12,-1.06,-1.03,150
6.4,6.08,-0.22,-1.03,-1.12,-1.07,-1.05,150
6.6,6.3,-0.17,-0.99,-1.14,-1.11,-1.11,150
6.8,6.57,-0.08,-1.03,-1.09,-1.05,-1.01,150
7,6.7,0.02,-0.99,-1.12,-1.09,-1.07,150
7.2,6.95,0.07,-1.01,-1.15,-1.07,-1.01,150
7.4,7.22,0.1,-0.98,-1.15,-1.05,-1.01,150
7.6,7.39,0.18,-0.95,-1.15,-1.06,-1.07,150
7.8,7.6,0.3,-0.93,-1.14,-1.05,-1.05,150
8,7.77,0.4,-0.91,-1.15,-1.06,-1.07,150
8.2,8.02,0.42,-0.98,-1.12,-1.09,-1.01,150
8.4,8.21,0.52,-0.97,-1.09,-1.06,-1.09,150
8.6,8.46,0.55,-0.9,-1.11,-1.09,-1.05,150
8.8,8.72,0.65,-0.92,-1.09,-1.06,-1.03,150
9,8.86,0.77,-0.92,-1.12,-1.05,-1.07,150
9.2,9.05,0.77,-0.87,-1.14,-1.05,-1.03,150
9.4,9.29,0.9,-0.91,-1.11,-1.03,-1.06,150
9.6,9.48,1,-0.81,-1.06,-1.03,-1.05,150
9.8,9.68,1.09,-0.84,-1.06,-1.06,-1.03,150
10,9.84,1.09,-0.84,-1.14,-1.07,-1.07,150
10.2,10.13,1.24,-0.81,-1.11,-1.12,-1.03,150
10.4,10.29,1.32,-0.8,-1.09,-1.05,-0.99,150
10.6,10.45,1.37,-0.81,-1.07,-1.11,-0.99,150
10.8,10.66,1.47,-0.8,-1.07,-1.05,-1.05,150
11,10.83,1.52,-0.79,-1.09,-1.06,-1.09,150
11.2,11,1.65,-0.76,-1.07,-1.06,-1.03,150
11.4,11.18,1.71,-0.71,-1.07,-1.09,-1.05,150
11.6,11.41,1.81,-0.67,-1.07,-1.06,-0.98,150
11.8,11.53,1.95,-0.63,-1.07,-1.06,-1.05,150
12,11.72,2.02,-0.59,-0.98,-1.03,-1.09,150
12.2,11.92,2.02,-0.64,-1.03,-1.11,-1.05,150
12.4,12.05,2.14,-0.57,-1.03,-1.06,-1.01,150
12.6,12.2,2.25,-0.53,-1.01,-1.05,-1.06,150
12.8,12.54,2.38,-0.52,-1.06,-0.99,-1.01,150
13,12.63,2.41,-0.45,-1.05,-1.03,-1.05,150
13.2,12.73,2.48,-0.48,-0.99,-1.05,-1.09,150
13.4,12.95,2.58,-0.45,-1.06,-1.06,-1.06,150
13.6,13.02,2.72,-0.45,-0.99,-1.12,-1.06,150
13.8,13.16,2.76,-0.41,-1.05,-1.06,-1.05,150
14,13.36,2.92,-0.38,-1.03,-0.98,-1.05,150
14.2,13.55,2.92,-0.34,-1.03,-1.11,-1.05,150
14.4,13.7,2.97,-0.36,-1.05,-1.06,-1.05,150
14.6,13.89,3.12,-0.38,-0.98,-1.07,-1.06,150
14.8,14.05,3.19,-0.3,-0.99,-1.01,-1.05,150
15,14.24,3.27,-0.24,-1.06,-1.01,-1.07,150
15.2,14.3,3.34,-0.17,-0.99,-1.07,-1.11,150
15.4,14.45,3.45,-0.16,-1.03,-1.05,-1.03,150
15.6,14.7,3.55,-0.15,-1.05,-1.07,-1.05,150
15.8,14.78,3.6,-0.17,-0.99,-1.03,-1.05,150
16,15.01,3.7,-0.12,-0.98,-1.06,-1.03,150
16.2,15.14,3.73,-0.07,-0.97,-1.07,-1.01,150
16.4,15.26,3.82,-0.08,-0.93,-1.03,-1.01,150
16.6,15.41,3.95,-0.02,-0.97,-0.98,-1.11,150
16.8,15.54,3.98,0.02,-0.97,-1.05,-1.06,150
17,15.71,4.09,0.1,-0.93,-1.05,-1.05,150
17.2,15.86,4.2,0.07,-0.93,-1.07,-1.06,150
17.4,15.96,4.25,0.2,-0.9,-1.01,-1.01,150
17.6,16.18,4.38,0.14,-0.9,-1.01,-1.07,150
17.8,16.34,4.41,0.17,-0.91,-1.05,-1.09,150
18,16.36,4.49,0.18,-0.93,-0.95,-1.05,150
18.2,16.58,4.59,0.26,-0.92,-1.01,-1.09,150
18.4,16.75,4.6,0.3,-0.86,-1.01,-1.06,150
18.6,16.86,4.79,0.34,-0.87,-1.05,-1.03,150
18.8,17.02,4.83,0.37,-0.84,-0.98,-1.01,150
19,17.11,4.95,0.34,-0.87,-1.06,-1.03,150
19.2,17.29,4.99,0.38,-0.81,-1.01,-0.98,150
19.4,17.35,5.08,0.4,-0.84,-1.03,-1.11,150
19.6,17.51,5.18,0.45,-0.84,-1.01,-1.07,150
19.8,17.73,5.24,0.48,-0.87,-1.05,-1.09,150
20,17.77,5.33,0.55,-0.79,-0.95,-1.01,150
20.2,17.94,5.35,0.56,-0.77,-0.93,-1.07,150
20.4,18.07,5.52,0.59,-0.72,-0.99,-1.03,150
20.6,18.23,5.53,0.67,-0.77,-1.05,-0.98,150
20.8,18.3,5.63,0.69,-0.77,-1.01,-1.01,150
21,18.52,5.77,0.73,-0.73,-0.95,-0.99,150
21.2,18.62,5.82,0.75,-0.77,-0.99,-1.06,150
21.4,18.73,5.89,0.8,-0.72,-0.97,-1.09,150
21.6,18.92,5.98,0.84,-0.71,-0.95,-0.97,150
21.8,18.92,6.01,0.81,-0.67,-0.99,-1.01,150
22,19.12,6.09,0.87,-0.71,-0.98,-1.06,150
22.2,19.21,6.24,0.98,-0.71,-0.93,-1.05,150
22.4,19.36,6.28,1,-0.72,-0.95,-1.07,150
22.6,19.45,6.32,0.97,-0.67,-0.93,-1.01,150
22.8,19.59,6.43,1.02,-0.71,-0.91,-1.01,150
23,19.72,6.49,1.08,-0.64,-0.99,-1.01,150
23.2,19.82,6.57,1.14,-0.62,-0.97,-1.01,150
23.4,19.95,6.7,1.1,-0.59,-0.97,-1.05,150
23.6,20.04,6.74,1.18,-0.63,-0.9,-0.98,150
23.8,20.23,6.82,1.23,-0.67,-0.92,-1.03,150
24,20.29,6.88,1.32,-0.51,-0.93,-1.03,150
24.2,20.45,6.98,1.3,-0.56,-0.91,-0.99,150
24.4,20.59,7.02,1.3,-0.56,-0.92,-0.99,150
24.6,20.7,7.06,1.38,-0.56,-0.92,-1.05,150
24.8,20.8,7.14,1.4,-0.52,-0.93,-1.01,150
25,20.92,7.27,1.45,-0.48,-0.92,-1.03,150
25.2,21.09,7.34,1.45,-0.52,-0.87,-0.98,150
25.4,21.1,7.43,1.51,-0.52,-0.91,-1.01,150
25.6,21.27,7.47,1.53,-0.49,-0.87,-1.01,150
25.8,21.41,7.55,1.61,-0.45,-0.93,-0.98,150
26,21.44,7.59,1.66,-0.51,-0.91,-0.98,150
26.2,21.63,7.69,1.66,-0.45,-0.9,-1.05,150
26.4,21.7,7.77,1.7,-0.4,-0.92,-1.05,150
26.6,21.85,7.81,1.71,-0.36,-0.9,-1.05,150
26.8,21.99,7.89,1.8,-0.37,-0.87,-1.03,150
27,22.12,7.96,1.77,-0.36,-0.86,-1.03,150
27.2,22.23,8.04,1.81,-0.37,-0.87,-0.95,150
27.4,22.26,8.16,1.91,-0.3,-0.86,-1.03,150
27.6,22.36,8.21,1.94,-0.34,-0.86,-1.03,150
27.8,22.45,8.25,1.98,-0.32,-0.9,-1.03,150
28,22.62,8.31,2,-0.3,-0.84,-0.98,150
28.2,22.72,8.4,2,-0.3,-0.91,-1.01,150
28.4,22.84,8.45,2.05,-0.3,-0.84,-0.97,150
28.6,22.99,8.54,2.14,-0.26,-0.91,-0.99,150
28.8,23.09,8.59,2.09,-0.32,-0.87,-0.98,150
29,23.16,8.71,2.14,-0.26,-0.86,-1.01,150
29.2,23.33,8.76,2.2,-0.28,-0.84,-0.98,150
29.4,23.39,8.8,2.22,-0.16,-0.84,-1.05,150
29.6,23.52,8.9,2.28,-0.18,-0.81,-0.99,150
29.8,23.66,8.95,2.28,-0.17,-0.8,-0.98,150
30,23.7,8.99,2.27,-0.2,-0.86,-1.03,150
30.2,23.77,9.09,2.45,-0.16,-0.77,-0.99,150
30.4,23.91,9.15,2.34,-0.09,-0.77,-1.01,150
30.6,23.99,9.22,2.43,-0.11,-0.77,-0.97,150
30.8,24.11,9.27,2.51,-0.09,-0.8,-0.99,150
31,24.17,9.35,2.57,-0.08,-0.73,-1.01,150
31.2,24.29,9.38,2.57,-0.02,-0.79,-0.91,150
31.4,24.45,9.49,2.6,-0.04,-0.81,-0.95,150
31.6,24.55,9.59,2.7,-0.07,-0.71,-0.99,150
31.8,24.64,9.69,2.66,0,-0.77,-1.03,150
32,24.74,9.69,2.7,-0.02,-0.72,-0.98,150
32.2,24.78,9.8,2.76,-0.02,-0.76,-0.98,150
32.4,24.78,9.83,2.82,0.03,-0.71,-0.97,150
32.6,24.91,9.88,2.84,0.04,-0.67,-0.91,150
32.8,25.05,9.98,2.82,0.04,-0.73,-0.91,150
33,25.16,10.02,2.91,0.09,-0.66,-0.97,150
33.2,25.23,10.08,2.97,0.09,-0.72,-0.97,150
33.4,25.37,10.11,2.99,0.13,-0.64,-0.92,150
33.6,25.38,10.17,2.99,0.14,-0.71,-0.95,150
33.8,25.52,10.23,3.07,0.12,-0.73,-0.97,150
34,25.64,10.29,3.11,0.18,-0.7,-0.87,150
34.2,25.64,10.35,3.11,0.17,-0.63,-0.98,150
34.4,25.79,10.45,3.16,0.14,-0.67,-0.92,150
34.6,25.88,10.51,3.19,0.27,-0.66,-0.97,150
34.8,25.98,10.52,3.23,0.23,-0.64,-0.95,150
35,26.02,10.65,3.3,0.28,-0.66,-0.93,150
35.2,26.15,10.68,3.27,0.27,-0.59,-0.93,150
35.4,26.27,10.77,3.34,0.3,-0.64,-0.92,150
35.6,26.3,10.82,3.38,0.2,-0.63,-0.86,150
35.8,26.47,10.85,3.41,0.34,-0.63,-0.92,150
36,26.52,10.96,3.4,0.3,-0.6,-0.95,150
36.2,26.61,10.95,3.46,0.34,-0.59,-0.91,150
36.4,26.71,11.12,3.48,0.32,-0.64,-0.87,150
36.6,26.8,11.04,3.51,0.37,-0.59,-0.9,150
36.8,26.95,11.12,3.56,0.34,-0.6,-0.92,150
37,27.03,11.23,3.61,0.38,-0.62,-0.93,150
37.2,27.09,11.25,3.6,0.41,-0.56,-0.91,150
37.4,27.2,11.35,3.65,0.38,-0.53,-0.91,150
37.6,27.33,11.41,3.8,0.41,-0.52,-0.86,150
37.8,27.39,11.35,3.76,0.48,-0.56,-0.86,150
38,27.47,11.47,3.8,0.51,-0.57,-0.92,150
38.2,27.59,11.59,3.82,0.51,-0.49,-0.92,150
38.4,27.62,11.59,3.9,0.45,-0.53,-0.93,150
38.6,27.73,11.7,3.86,0.59,-0.56,-0.9,150
38.8,27.83,11.73,4,0.55,-0.52,-0.87,150
39,27.9,11.73,3.94,0.6,-0.49,-0.91,150
39.2,28.01,11.81,3.98,0.56,-0.45,-0.87,150
39.4,28.2,11.84,4.03,0.63,-0.45,-0.84,150
39.6,28.16,11.98,4.04,0.59,-0.52,-0.84,150
39.8,28.32,11.99,4.09,0.69,-0.48,-0.84,150
40,28.34,12.05,4.1,0.67,-0.48,-0.84,150
40.2,28.35,12.18,4.16,0.66,-0.41,-0.84,150
40.4,28.5,12.2,4.18,0.7,-0.41,-0.8,150
40.6,28.62,12.2,4.2,0.7,-0.45,-0.81,150
40.8,28.71,12.31,4.25,0.73,-0.48,-0.84,150
41,28.71,12.34,4.29,0.73,-0.45,-0.84,150
41.2,28.84,12.48,4.31,0.77,-0.45,-0.76,150
41.4,28.92,12.48,4.31,0.75,-0.4,-0.81,150
41.6,29.01,12.48,4.44,0.77,-0.4,-0.84,150
41.8,29.1,12.59,4.41,0.83,-0.4,-0.84,150
