Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.38,-0.11,-0.36,-0.52,-0.53,-0.48,40
0.2,0.38,-0.04,-0.38,-0.52,-0.51,-0.53,40
0.4,0.4,-0.08,-0.3,-0.49,-0.53,-0.59,40
0.6,0.4,-0.07,-0.4,-0.53,-0.52,-0.56,40
0.8,0.51,-0.12,-0.4,-0.49,-0.52,-0.51,40
1,0.59,-0.11,-0.38,-0.52,-0.57,-0.53,40
1.2,0.7,-0.09,-0.36,-0.51,-0.59,-0.57,40
1.4,0.87,-0.08,-0.45,-0.6,-0.52,-0.49,40
1.6,0.98,-0.17,-0.41,-0.53,-0.53,-0.49,40
1.8,1.16,-0.12,-0.37,-0.51,-0.49,-0.53,40
2,1.22,-0.11,-0.36,-0.48,-0.52,-0.53,40
2.2,1.4,-0.08,-0.36,-0.45,-0.53,-0.51,40
2.4,1.47,-0.15,-0.38,-0.48,-0.45,-0.52,40
2.6,1.7,-0.04,-0.4,-0.59,-0.56,-0.51,40
2.8,1.84,-0.07,-0.38,-0.48,-0.48,-0.59,40
3,2.09,-0.11,-0.45,-0.48,-0.51,-0.48,40
3.2,2.19,-0.03,-0.37,-0.51,-0.49,-0.51,40
3.4,2.35,-0.02,-0.36,-0.52,-0.53,-0.52,40
3.6,2.51,0.04,-0.3,-0.45,-0.56,-0.45,40
3.8,2.64,-0.02,-0.36,-0.45,-0.49,-0.52,40
4,2.82,0,-0.41,-0.51,-0.51,-0.56,40
4.2,2.96,0.02,-0.36,-0.52,-0.56,-0.45,40
4.4,3.11,0.1,-0.37,-0.52,-0.48,-0.56,40
4.6,3.2,0.1,-0.38,-0.56,-0.45,-0.49,40
4.8,3.4,0.13,-0.32,-0.53,-0.53,-0.53,40
5,3.53,0.13,-0.36,-0.56,-0.49,-0.45,40
5.2,3.67,0.17,-0.38,-0.45,-0.56,-0.52,40
5.4,3.82,0.23,-0.38,-0.49,-0.51,-0.52,40
5.6,3.98,0.27,-0.3,-0.49,-0.45,-0.49,40
5.8,4.1,0.34,-0.32,-0.45,-0.57,-0.51,40
6,4.22,0.3,-0.32,-0.52,-0.53,-0.48,40
6.2,4.39,0.37,-0.36,-0.45,-0.49,-0.48,40
6.4,4.53,0.41,-0.36,-0.48,-0.49,-0.51,40
6.6,4.66,0.4,-0.3,-0.49,-0.56,-0.51,40
6.8,4.79,0.45,-0.3,-0.53,-0.45,-0.43,40
7,4.91,0.47,-0.38,-0.51,-0.48,-0.48,40
7.2,4.97,0.59,-0.3,-0.51,-0.51,-0.51,40
7.4,5.16,0.55,-0.34,-0.45,-0.48,-0.45,40
7.6,5.27,0.66,-0.3,-0.51,-0.49,-0.52,40
7.8,5.41,0.7,-0.3,-0.51,-0.51,-0.53,40
8,5.54,0.73,-0.28,-0.51,-0.48,-0.51,40
8.2,5.7,0.75,-0.28,-0.51,-0.48,-0.56,40
8.4,5.83,0.81,-0.3,-0.51,-0.49,-0.48,40
8.6,5.91,0.9,-0.3,-0.45,-0.51,-0.45,40
8.8,5.98,0.95,-0.26,-0.53,-0.53,-0.49,40
9,6.2,0.94,-0.32,-0.43,-0.52,-0.52,40
9.2,6.24,1.03,-0.3,-0.49,-0.53,-0.45,40
9.4,6.41,1.04,-0.23,-0.48,-0.49,-0.51,40
9.6,6.55,1.07,-0.23,-0.45,-0.49,-0.53,40
9.8,6.63,1.14,-0.2,-0.45,-0.48,-0.53,40
10,6.72,1.16,-0.2,-0.45,-0.49,-0.53,40
10.2,6.84,1.22,-0.23,-0.48,-0.48,-0.49,40
10.4,7,1.28,-0.3,-0.45,-0.52,-0.48,40
10.6,7.12,1.32,-0.18,-0.48,-0.48,-0.57,40
10.8,7.19,1.36,-0.2,-0.48,-0.51,-0.52,40
11,7.25,1.42,-0.23,-0.51,-0.52,-0.45,40
11.2,7.39,1.42,-0.16,-0.41,-0.49,-0.48,40
11.4,7.53,1.52,-0.16,-0.45,-0.52,-0.51,40
11.6,7.62,1.56,-0.17,-0.4,-0.52,-0.51,40
11.8,7.69,1.56,-0.12,-0.41,-0.49,-0.48,40
12,7.81,1.59,-0.17,-0.45,-0.51,-0.53,40
12.2,7.94,1.7,-0.12,-0.45,-0.45,-0.51,40
12.4,8.02,1.8,-0.07,-0.43,-0.51,-0.59,40
12.6,8.16,1.73,-0.07,-0.45,-0.48,-0.52,40
12.8,8.17,1.85,-0.11,-0.49,-0.49,-0.51,40
13,8.29,1.88,-0.08,-0.41,-0.48,-0.45,40
13.2,8.38,1.95,-0.03,-0.41,-0.49,-0.53,40
13.4,8.48,1.98,-0.04,-0.38,-0.45,-0.45,40
13.6,8.59,2,-0.04,-0.38,-0.48,-0.51,40
13.8,8.67,2.02,-0.08,-0.41,-0.51,-0.51,40
14,8.78,2.12,-0.03,-0.41,-0.49,-0.48,40
14.2,8.91,2.12,0.03,-0.37,-0.45,-0.51,40
14.4,8.97,2.19,0.04,-0.45,-0.49,-0.51,40
14.6,9.13,2.2,0.04,-0.41,-0.52,-0.48,40
14.8,9.16,2.29,-0.02,-0.4,-0.52,-0.48,40
15,9.22,2.37,0.05,-0.43,-0.51,-0.45,40
15.2,9.29,2.41,0.09,-0.43,-0.45,-0.48,40
15.4,9.43,2.38,0.07,-0.41,-0.45,-0.45,40
15.6,9.52,2.51,0.12,-0.4,-0.49,-0.52,40
15.8,9.59,2.49,0.1,-0.38,-0.51,-0.49,40
16,9.68,2.52,0.1,-0.41,-0.48,-0.52,40
16.2,9.73,2.58,0.09,-0.41,-0.45,-0.45,40
16.4,9.83,2.68,0.17,-0.37,-0.43,-0.51,40
16.6,9.95,2.68,0.17,-0.38,-0.45,-0.56,40
16.8,9.98,2.7,0.13,-0.36,-0.48,-0.49,40
17,10.09,2.82,0.2,-0.4,-0.45,-0.45,40
17.2,10.17,2.84,0.2,-0.32,-0.45,-0.43,40
17.4,10.31,2.86,0.2,-0.38,-0.43,-0.51,40
17.6,10.35,2.9,0.23,-0.37,-0.48,-0.49,40
17.8,10.43,2.92,0.27,-0.38,-0.45,-0.41,40
18,10.46,2.99,0.2,-0.34,-0.45,-0.48,40
18.2,10.57,3.02,0.26,-0.36,-0.45,-0.52,40
18.4,10.65,2.99,0.3,-0.32,-0.45,-0.48,40
18.6,10.7,3.07,0.32,-0.37,-0.43,-0.53,40
18.8,10.83,3.12,0.34,-0.32,-0.43,-0.51,40
19,10.89,3.23,0.34,-0.36,-0.48,-0.41,40
19.2,11.02,3.25,0.34,-0.37,-0.45,-0.48,40
19.4,11.1,3.32,0.34,-0.32,-0.52,-0.45,40
19.6,11.12,3.34,0.38,-0.3,-0.51,-0.48,40
19.8,11.2,3.38,0.42,-0.34,-0.45,-0.49,40
20,11.26,3.38,0.4,-0.32,-0.48,-0.45,40
20.2,11.4,3.41,0.4,-0.26,-0.41,-0.49,40
20.4,11.45,3.42,0.38,-0.3,-0.51,-0.52,40
20.6,11.46,3.52,0.46,-0.24,-0.45,-0.48,40
20.8,11.61,3.55,0.47,-0.28,-0.45,-0.45,40
21,11.66,3.56,0.54,-0.24,-0.51,-0.45,40
21.2,11.73,3.63,0.52,-0.32,-0.45,-0.51,40
21.4,11.76,3.67,0.51,-0.22,-0.45,-0.41,40
21.6,11.86,3.73,0.56,-0.26,-0.45,-0.43,40
21.8,11.92,3.7,0.56,-0.3,-0.43,-0.45,40
22,12.01,3.76,0.56,-0.24,-0.43,-0.49,40
22.2,12.1,3.81,0.55,-0.28,-0.41,-0.48,40
22.4,12.14,3.88,0.63,-0.26,-0.43,-0.51,40
22.6,12.2,3.9,0.6,-0.18,-0.45,-0.48,40
22.8,12.27,3.95,0.59,-0.2,-0.48,-0.49,40
23,12.33,3.95,0.61,-0.24,-0.41,-0.51,40
23.2,12.37,3.98,0.63,-0.23,-0.45,-0.51,40
23.4,12.4,4.02,0.67,-0.16,-0.4,-0.43,40
23.6,12.54,4.06,0.61,-0.16,-0.43,-0.45,40
23.8,12.63,4.14,0.69,-0.2,-0.43,-0.52,40
24,12.74,4.16,0.75,-0.18,-0.48,-0.45,40
24.2,12.8,4.2,0.75,-0.18,-0.38,-0.45,40
24.4,12.83,4.28,0.73,-0.15,-0.45,-0.45,40
24.6,12.82,4.28,0.73,-0.12,-0.4,-0.43,40
24.8,12.95,4.28,0.79,-0.23,-0.38,-0.45,40
25,12.99,4.39,0.84,-0.18,-0.43,-0.48,40
25.2,13.03,4.39,0.87,-0.15,-0.41,-0.45,40
25.4,13.15,4.37,0.84,-0.12,-0.4,-0.45,40
25.6,13.2,4.49,0.84,-0.12,-0.4,-0.45,40
25.8,13.27,4.5,0.87,-0.11,-0.37,-0.45,40
26,13.34,4.56,0.84,-0.12,-0.38,-0.45,40
26.2,13.38,4.53,0.88,-0.12,-0.4,-0.45,40
26.4,13.45,4.6,0.94,-0.07,-0.4,-0.43,40
26.6,13.48,4.63,0.93,-0.09,-0.36,-0.45,40
26.8,13.57,4.66,0.93,-0.04,-0.4,-0.45,40
27,13.63,4.7,0.98,-0.12,-0.36,-0.45,40
27.2,13.64,4.74,0.95,-0.03,-0.32,-0.48,40
27.4,13.72,4.73,1,-0.03,-0.38,-0.48,40
27.6,13.77,4.79,0.98,-0.07,-0.4,-0.49,40
27.8,13.88,4.79,1.03,-0.08,-0.38,-0.45,40
28,13.92,4.85,0.98,-0.03,-0.34,-0.45,40
28.2,14.05,4.91,1.03,-0.04,-0.36,-0.45,40
28.4,14.01,4.88,1.07,-0.03,-0.38,-0.51,40
28.6,14.11,4.95,1.07,-0.04,-0.41,-0.49,40
28.8,14.15,4.99,1.08,-0.07,-0.34,-0.4,40
29,14.17,5.02,1.04,-0.03,-0.3,-0.49,40
29.2,14.23,5.05,1.1,0.02,-0.38,-0.51,40
29.4,14.28,5.07,1.1,-0.04,-0.34,-0.41,40
29.6,14.41,5.13,1.16,0.02,-0.38,-0.45,40
29.8,14.43,5.2,1.2,0.02,-0.37,-0.45,40
30,14.49,5.2,1.12,-0.02,-0.34,-0.48,40
30.2,14.59,5.2,1.16,0.03,-0.38,-0.45,40
30.4,14.59,5.22,1.16,0.02,-0.34,-0.45,40
30.6,14.73,5.29,1.2,0,-0.36,-0.49,40
30.8,14.66,5.28,1.18,-0.02,-0.34,-0.51,40
31,14.76,5.27,1.24,0.03,-0.34,-0.49,40
31.2,14.67,5.34,1.22,0.09,-0.32,-0.43,40
31.4,14.87,5.41,1.24,0.03,-0.34,-0.45,40
31.6,14.87,5.43,1.3,0.05,-0.34,-0.49,40
31.8,14.98,5.47,1.24,0.03,-0.3,-0.4,40
32,15.04,5.45,1.24,0.09,-0.36,-0.45,40
32.2,15.08,5.54,1.33,0.09,-0.38,-0.43,40
32.4,15.16,5.57,1.32,0.07,-0.36,-0.45,40
32.6,15.16,5.59,1.24,0.09,-0.32,-0.43,40
32.8,15.19,5.62,1.3,0.09,-0.36,-0.45,40
33,15.23,5.68,1.33,0.12,-0.23,-0.41,40
33.2,15.27,5.66,1.32,0.09,-0.36,-0.41,40
33.4,15.34,5.7,1.36,0.09,-0.32,-0.41,40
33.6,15.38,5.76,1.3,0.13,-0.34,-0.41,40
33.8,15.45,5.74,1.36,0.07,-0.26,-0.43,40
34,15.48,5.76,1.4,0.13,-0.28,-0.41,40
34.2,15.59,5.82,1.45,0.14,-0.3,-0.45,40
34.4,15.59,5.83,1.45,0.1,-0.3,-0.43,40
34.6,15.62,5.87,1.42,0.17,-0.32,-0.45,40
34.8,15.66,5.87,1.42,0.14,-0.3,-0.43,40
35,15.66,5.95,1.47,0.14,-0.3,-0.41,40
35.2,15.71,6.01,1.47,0.17,-0.3,-0.45,40
35.4,15.77,5.97,1.51,0.13,-0.32,-0.45,40
35.6,15.88,5.98,1.47,0.14,-0.34,-0.48,40
35.8,15.85,6.01,1.47,0.2,-0.3,-0.4,40
36,15.95,6.05,1.51,0.18,-0.32,-0.51,40
36.2,15.95,6.09,1.51,0.18,-0.24,-0.4,40
36.4,15.99,6.12,1.52,0.17,-0.32,-0.45,40
36.6,16.08,6.16,1.53,0.2,-0.3,-0.41,40
36.8,16.09,6.22,1.53,0.2,-0.3,-0.37,40
37,16.16,6.16,1.53,0.24,-0.3,-0.45,40
