Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,1.02,0.8,0.59,0.47,0.38,0.4,230
0.2,0.97,0.81,0.54,0.54,0.4,0.38,230
0.4,1.04,0.75,0.59,0.51,0.45,0.32,230
0.6,1.32,0.83,0.55,0.55,0.46,0.37,230
0.8,2.09,0.9,0.56,0.51,0.45,0.34,230
1,2.88,1.03,0.59,0.52,0.45,0.41,230
1.2,3.52,1.22,0.61,0.47,0.4,0.38,230
1.4,4.34,1.46,0.65,0.54,0.41,0.37,230
1.6,5.14,1.73,0.73,0.59,0.46,0.4,230
1.8,5.82,2.14,0.79,0.56,0.46,0.37,230
2,6.66,2.41,0.94,0.59,0.45,0.42,230
2.2,7.48,2.84,1.07,0.56,0.46,0.4,230
2.4,8.16,3.3,1.2,0.65,0.47,0.4,230
2.6,8.92,3.65,1.3,0.69,0.45,0.34,230
2.8,9.73,4.04,1.52,0.73,0.52,0.38,230
3,10.48,4.41,1.67,0.88,0.51,0.38,230
3.2,11.1,4.8,1.85,0.9,0.47,0.4,230
3.4,11.84,5.27,2.13,1,0.54,0.37,230
3.6,12.63,5.78,2.37,1.07,0.59,0.41,230
3.8,13.36,6.18,2.58,1.2,0.65,0.45,230
4,13.91,6.59,2.78,1.26,0.69,0.37,230
4.2,14.44,7.02,3.09,1.45,0.7,0.46,230
4.4,15.27,7.56,3.26,1.56,0.75,0.47,230
4.6,16.05,7.94,3.51,1.67,0.81,0.45,230
4.8,16.47,8.36,3.82,1.85,0.84,0.54,230
5,17.16,8.77,4.06,1.94,0.93,0.52,230
5.2,17.74,9.2,4.28,2.02,1,0.52,230
5.4,18.25,9.66,4.58,2.15,1.09,0.59,230
5.6,18.91,9.95,4.79,2.38,1.14,0.56,230
5.8,19.61,10.49,5.04,2.48,1.24,0.59,230
6,20,10.85,5.29,2.68,1.28,0.69,230
6.2,20.48,11.32,5.6,2.86,1.32,0.66,230
6.4,21.1,11.65,5.87,2.92,1.45,0.79,230
6.6,21.76,12.05,6.08,3.16,1.52,0.75,230
6.8,22.18,12.48,6.35,3.3,1.59,0.8,230
7,22.6,12.8,6.7,3.4,1.71,0.77,230
7.2,23.18,13.15,6.87,3.61,1.8,0.89,230
7.4,23.73,13.55,7.14,3.81,1.94,0.93,230
7.6,24.18,14.01,7.31,3.95,2.02,1.02,230
7.8,24.69,14.32,7.64,4.1,2.09,1.03,230
8,25.12,14.65,7.91,4.29,2.22,1.04,230
8.2,25.48,15.05,8.16,4.44,2.37,1.1,230
8.4,26.02,15.45,8.36,4.64,2.38,1.16,230
8.6,26.54,15.69,8.57,4.74,2.57,1.24,230
8.8,26.91,16.05,8.86,4.99,2.68,1.3,230
9,27.33,16.39,9.05,5.1,2.76,1.36,230
9.2,27.8,16.74,9.34,5.26,2.83,1.42,230
9.4,28.35,17,9.6,5.41,2.98,1.52,230
9.6,28.58,17.37,9.89,5.63,3.05,1.49,230
9.8,29.05,17.74,10.08,5.77,3.16,1.59,230
10,29.45,18.03,10.32,5.91,3.32,1.7,230
10.2,29.85,18.3,10.55,6.1,3.42,1.71,230
10.4,30.2,18.69,10.73,6.29,3.48,1.75,230
10.6,30.53,18.96,10.95,6.37,3.56,1.85,230
10.8,30.98,19.23,11.19,6.58,3.73,1.81,230
11,31.41,19.55,11.45,6.77,3.81,1.98,230
11.2,31.69,19.84,11.68,6.85,3.95,2.02,230
11.4,32.09,20.1,11.88,7.04,4.08,2.08,230
11.6,32.42,20.48,12.13,7.2,4.16,2.15,230
11.8,32.73,20.66,12.28,7.39,4.18,2.22,230
12,33.11,20.98,12.56,7.56,4.38,2.2,230
12.2,33.42,21.25,12.7,7.68,4.44,2.33,230
12.4,33.7,21.52,12.87,7.83,4.55,2.3,230
12.6,34.04,21.73,13.13,7.91,4.66,2.38,230
12.8,34.35,21.97,13.31,8.05,4.8,2.52,230
13,34.67,22.32,13.49,8.27,4.79,2.54,230
13.2,34.95,22.5,13.7,8.4,4.95,2.54,230
13.4,35.26,22.72,13.88,8.59,5.07,2.64,230
13.6,35.61,23.02,14.06,8.65,5.18,2.7,230
13.8,35.91,23.23,14.23,8.77,5.27,2.77,230
14,36.14,23.45,14.41,8.97,5.41,2.84,230
14.2,36.48,23.71,14.67,9.11,5.52,2.88,230
14.4,36.77,23.97,14.84,9.22,5.55,2.99,230
14.6,36.97,24.18,15.03,9.33,5.66,3.03,230
14.8,37.27,24.4,15.17,9.54,5.83,3.07,230
15,37.53,24.65,15.34,9.6,5.87,3.13,230
15.2,37.84,24.83,15.52,9.79,5.95,3.23,230
15.4,38.07,25.03,15.71,9.92,6.1,3.25,230
15.6,38.32,25.19,15.8,10.04,6.16,3.32,230
15.8,38.62,25.48,15.99,10.15,6.2,3.38,230
16,38.81,25.63,16.13,10.27,6.37,3.42,230
16.2,39.01,25.82,16.33,10.36,6.39,3.48,230
