Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.1,-0.03,-0.02,-0.17,-0.09,-0.12,131
0.2,0.12,0.02,-0.04,-0.16,-0.12,-0.07,131
0.4,0.2,-0.02,-0.08,-0.15,-0.11,-0.07,131
0.6,0.45,-0.02,0,-0.09,-0.09,-0.09,131
0.8,0.67,0.04,-0.03,-0.16,-0.15,-0.04,131
1,1.09,0.05,-0.03,-0.16,-0.07,-0.07,131
1.2,1.42,0.12,0,-0.18,-0.15,-0.09,131
1.4,1.77,0.2,-0.02,-0.17,-0.07,0,131
1.6,2.15,0.24,-0.07,-0.12,-0.16,-0.08,131
1.8,2.55,0.38,0.03,-0.16,-0.11,-0.11,131
2,2.88,0.51,0.03,-0.17,-0.08,-0.03,131
2.2,3.17,0.63,0.05,-0.17,-0.12,-0.03,131
2.4,3.61,0.81,0.12,-0.17,-0.04,-0.09,131
2.6,3.97,0.94,0.13,-0.12,-0.15,-0.12,131
2.8,4.28,1.03,0.24,-0.12,-0.08,-0.11,131
3,4.66,1.2,0.26,-0.15,-0.12,-0.09,131
3.2,5.05,1.4,0.34,-0.04,-0.08,-0.08,131
3.4,5.29,1.56,0.46,-0.09,-0.07,-0.09,131
3.6,5.62,1.73,0.48,-0.08,-0.08,-0.11,131
3.8,6.02,1.88,0.56,0.02,-0.12,-0.09,131
4,6.29,1.98,0.67,-0.04,-0.04,-0.16,131
4.2,6.57,2.2,0.77,-0.03,-0.04,-0.08,131
4.4,6.98,2.41,0.9,0.07,-0.04,-0.15,131
4.6,7.27,2.63,0.98,0.09,-0.07,-0.09,131
4.8,7.49,2.72,1.07,0.04,-0.07,-0.08,131
5,7.8,2.91,1.14,0.14,-0.02,-0.07,131
5.2,8.13,3.11,1.22,0.17,0.02,-0.12,131
5.4,8.3,3.23,1.36,0.17,-0.02,-0.02,131
5.6,8.66,3.52,1.49,0.26,0.03,-0.09,131
5.8,8.84,3.66,1.53,0.32,0.07,-0.03,131
6,9.13,3.84,1.67,0.34,0.09,-0.09,131
