Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.88,0.05,-0.37,-0.59,-0.59,-0.64,90
0.2,0.88,0.05,-0.32,-0.57,-0.59,-0.62,90
0.4,0.87,0.07,-0.38,-0.56,-0.6,-0.62,90
0.6,0.93,0.12,-0.38,-0.56,-0.6,-0.62,90
0.8,1.16,0.04,-0.37,-0.51,-0.62,-0.62,90
1,1.37,0.12,-0.45,-0.59,-0.63,-0.63,90
1.2,1.51,0.05,-0.34,-0.57,-0.63,-0.59,90
1.4,1.94,0.12,-0.3,-0.52,-0.59,-0.63,90
1.6,2.27,0.09,-0.36,-0.6,-0.57,-0.62,90
1.8,2.58,0.12,-0.28,-0.56,-0.62,-0.6,90
2,2.82,0.07,-0.36,-0.53,-0.59,-0.62,90
2.2,3.26,0.1,-0.37,-0.59,-0.59,-0.63,90
2.4,3.56,0.17,-0.36,-0.51,-0.6,-0.59,90
2.6,3.9,0.13,-0.37,-0.57,-0.62,-0.6,90
2.8,4.34,0.23,-0.36,-0.59,-0.63,-0.66,90
3,4.66,0.13,-0.36,-0.57,-0.53,-0.6,90
3.2,4.97,0.24,-0.32,-0.56,-0.6,-0.59,90
3.4,5.35,0.26,-0.37,-0.59,-0.6,-0.6,90
3.6,5.73,0.3,-0.41,-0.57,-0.62,-0.6,90
3.8,6.16,0.3,-0.37,-0.6,-0.59,-0.62,90
4,6.35,0.38,-0.37,-0.57,-0.6,-0.57,90
4.2,6.7,0.47,-0.3,-0.63,-0.59,-0.64,90
4.4,7.18,0.47,-0.32,-0.62,-0.62,-0.59,90
4.6,7.41,0.59,-0.37,-0.62,-0.59,-0.62,90
4.8,7.83,0.6,-0.3,-0.57,-0.6,-0.66,90
5,8.16,0.67,-0.36,-0.57,-0.59,-0.6,90
5.2,8.54,0.79,-0.37,-0.6,-0.62,-0.62,90
5.4,8.84,0.81,-0.3,-0.57,-0.59,-0.59,90
5.6,9.18,0.89,-0.32,-0.56,-0.59,-0.62,90
5.8,9.54,0.98,-0.36,-0.6,-0.52,-0.59,90
6,9.8,1.08,-0.36,-0.59,-0.59,-0.6,90
6.2,10.16,1.16,-0.32,-0.51,-0.57,-0.57,90
6.4,10.51,1.28,-0.32,-0.52,-0.59,-0.63,90
6.6,10.78,1.33,-0.32,-0.59,-0.62,-0.59,90
6.8,11.05,1.38,-0.3,-0.56,-0.57,-0.63,90
7,11.38,1.49,-0.34,-0.56,-0.66,-0.57,90
7.2,11.8,1.59,-0.24,-0.57,-0.62,-0.6,90
7.4,11.97,1.66,-0.23,-0.56,-0.53,-0.57,90
7.6,12.31,1.79,-0.23,-0.53,-0.62,-0.62,90
7.8,12.61,1.89,-0.26,-0.6,-0.59,-0.62,90
8,12.76,1.98,-0.24,-0.52,-0.57,-0.56,90
8.2,13.08,2.12,-0.22,-0.59,-0.64,-0.62,90
8.4,13.41,2.2,-0.24,-0.59,-0.59,-0.62,90
8.6,13.64,2.29,-0.22,-0.56,-0.62,-0.6,90
8.8,13.83,2.43,-0.23,-0.56,-0.6,-0.64,90
9,14.3,2.51,-0.17,-0.56,-0.63,-0.6,90
9.2,14.58,2.63,-0.12,-0.6,-0.57,-0.6,90
