Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.1,0.05,0.02,-0.07,0.03,0.05,40
0.2,0.12,0.07,0.05,-0.02,0.02,0.04,40
0.4,0.09,0.12,0.09,-0.04,0.05,0.03,40
0.6,0.2,0.03,0.02,0,0.07,0.07,40
0.8,0.34,0.07,0.03,0.02,0.02,0.04,40
1,0.34,0.07,0,0,0.07,0.05,40
1.2,0.47,0.07,0.07,-0.03,0.04,0.02,40
1.4,0.56,0.12,0.07,0.02,0.03,0.04,40
1.6,0.77,0.07,0.04,-0.02,-0.02,0.03,40
1.8,0.93,0.09,0.04,-0.03,0.04,0.05,40
2,1.02,0.07,0.03,0.02,0.03,0.07,40
2.2,1.14,0.09,0.07,0.03,0.04,0.04,40
2.4,1.33,0.09,0.05,0.02,0.07,0.03,40
2.6,1.53,0.03,0.03,0,0.09,0.09,40
2.8,1.63,0.1,0.04,0.05,0.03,0.04,40
3,1.79,0.14,0.04,0.03,0,0.07,40
3.2,1.89,0.18,-0.03,0.04,0.1,0.04,40
3.4,2.09,0.14,0.05,-0.02,-0.02,0.03,40
3.6,2.23,0.07,-0.02,-0.08,0.04,0.05,40
3.8,2.41,0.2,0.05,-0.08,0.04,0.05,40
4,2.51,0.14,0.02,0,0,0.07,40
4.2,2.7,0.26,0.04,-0.02,0.05,0.03,40
4.4,2.82,0.23,0.07,-0.02,0.07,0.03,40
4.6,3.02,0.23,0,0.04,0.05,0.04,40
4.8,3.11,0.28,0.05,0.02,0.02,0.07,40
5,3.31,0.32,0.05,-0.04,0.07,0.03,40
5.2,3.45,0.4,-0.03,0,0.09,0.02,40
5.4,3.6,0.37,0.02,-0.03,0,0.03,40
5.6,3.7,0.38,0.05,-0.03,0.03,0.07,40
5.8,3.88,0.46,0.03,0.05,0.05,0.04,40
6,3.98,0.46,0.04,-0.03,0.05,0.04,40
6.2,4.12,0.48,0.12,-0.02,-0.02,0.03,40
6.4,4.25,0.56,0.05,-0.02,0,0.03,40
6.6,4.43,0.55,0.13,-0.02,0.05,0.05,40
6.8,4.53,0.63,0.09,-0.02,0.09,0.04,40
7,4.7,0.65,0.09,-0.02,0.05,0.05,40
7.2,4.84,0.67,0.1,0.02,0.04,0.04,40
7.4,4.93,0.73,0.04,-0.02,0.05,0.02,40
7.6,5.05,0.81,0.07,0.02,0.05,0.03,40
7.8,5.16,0.87,0.05,0.03,0,0.04,40
8,5.32,0.84,0.09,0.02,-0.02,0.03,40
8.2,5.43,0.98,0.09,-0.03,0.05,0.02,40
8.4,5.57,0.95,0.13,0.03,0.04,0.07,40
8.6,5.73,1.03,0.12,-0.02,0.09,0.03,40
8.8,5.83,1.04,0.09,-0.02,0.04,0.04,40
9,5.95,1.08,0.09,0,0.07,0.05,40
9.2,6.04,1.12,0.13,0.02,0,0.03,40
9.4,6.16,1.16,0.12,0,0.07,0.05,40
9.6,6.28,1.22,0.17,0,0.09,0.04,40
9.8,6.33,1.28,0.13,0.02,0.09,0.02,40
10,6.55,1.36,0.1,0.04,0.04,-0.02,40
10.2,6.59,1.43,0.17,0.04,0.09,0.05,40
10.4,6.7,1.42,0.17,0.03,0.05,0.02,40
10.6,6.78,1.47,0.17,0.09,-0.02,0.04,40
10.8,6.95,1.49,0.18,0,0,0.02,40
11,7.04,1.52,0.17,-0.04,0.07,0.05,40
11.2,7.13,1.65,0.23,0.02,0.05,0.02,40
11.4,7.2,1.67,0.26,0,0.03,-0.02,40
11.6,7.31,1.67,0.17,0,0.02,-0.02,40
11.8,7.45,1.75,0.27,0.07,0.05,0.03,40
12,7.59,1.77,0.2,0,0.03,0.02,40
12.2,7.66,1.84,0.26,-0.03,0.02,0.02,40
12.4,7.73,1.89,0.27,0,0.07,0.03,40
12.6,7.83,1.91,0.32,0.02,0.07,0.05,40
12.8,7.95,1.98,0.28,0,0.02,0.07,40
13,7.99,2.02,0.27,0,0.03,0.02,40
13.2,8.15,2.09,0.32,0.03,0.09,0.03,40
13.4,8.23,2.08,0.28,0.04,0.04,0.03,40
13.6,8.33,2.14,0.45,0.07,0.04,-0.02,40
13.8,8.42,2.2,0.34,0,0.07,0.02,40
14,8.54,2.3,0.34,0.04,0.09,0.05,40
14.2,8.63,2.33,0.34,0.03,0.02,0.02,40
14.4,8.72,2.41,0.38,0.02,0.04,-0.02,40
14.6,8.76,2.37,0.4,0.1,0.04,0.04,40
14.8,8.9,2.48,0.46,0.07,0.02,0.05,40
15,8.98,2.51,0.42,0.05,0.07,0.05,40
15.2,9.02,2.52,0.4,0.04,0.09,0,40
15.4,9.2,2.58,0.47,0.07,0.05,0.03,40
15.6,9.26,2.58,0.42,0.02,0.04,0.03,40
15.8,9.39,2.68,0.47,0.07,0.05,0.04,40
16,9.49,2.66,0.48,0.09,0.1,0,40
16.2,9.53,2.7,0.52,0.1,0.04,0.04,40
16.4,9.54,2.78,0.51,0.05,0.02,0.02,40
16.6,9.73,2.8,0.55,0.05,0.04,0.03,40
16.8,9.8,2.96,0.59,0.05,0.07,-0.03,40
17,9.83,2.92,0.59,0.05,0.03,0.07,40
17.2,9.95,2.99,0.59,0.07,0.03,0.07,40
17.4,10.02,2.98,0.59,0.07,0.1,0.09,40
17.6,10.11,3.05,0.63,0.1,0.04,0.04,40
17.8,10.25,3.09,0.63,0.12,0.05,0.02,40
18,10.29,3.11,0.67,0.1,0.02,0,40
18.2,10.35,3.19,0.65,0.12,0.05,0.03,40
18.4,10.38,3.19,0.73,0.09,0.07,-0.02,40
18.6,10.46,3.25,0.67,0.17,0.05,0.09,40
18.8,10.59,3.31,0.66,0.17,0.07,0.05,40
19,10.7,3.32,0.66,0.14,0.02,-0.04,40
19.2,10.77,3.41,0.77,0.1,0.04,0.04,40
19.4,10.89,3.38,0.79,0.13,0.03,0.04,40
19.6,10.91,3.51,0.73,0.17,0.07,0.03,40
19.8,10.98,3.45,0.77,0.17,0.03,0.04,40
20,11.04,3.52,0.75,0.18,0.12,0.02,40
20.2,11.12,3.56,0.79,0.2,0.07,0.05,40
20.4,11.13,3.66,0.81,0.14,-0.02,0.05,40
20.6,11.26,3.67,0.81,0.07,0.07,-0.02,40
20.8,11.34,3.7,0.83,0.18,0.02,0.05,40
21,11.38,3.75,0.87,0.2,0.07,-0.02,40
21.2,11.46,3.81,0.8,0.17,0.07,0,40
21.4,11.53,3.79,0.84,0.13,0.04,0,40
21.6,11.65,3.86,0.89,0.26,0.07,0.04,40
21.8,11.73,3.95,0.89,0.13,0.1,0.03,40
22,11.74,3.94,0.9,0.18,0.05,0.02,40
22.2,11.84,3.98,0.9,0.2,0.09,0.04,40
22.4,11.88,3.98,0.9,0.23,0.09,0.03,40
22.6,11.97,4.03,0.94,0.18,0.07,0.03,40
22.8,12.05,4.1,0.94,0.28,0.09,0.04,40
23,12.07,4.16,1.02,0.23,0,0.05,40
23.2,12.1,4.23,0.97,0.2,0.09,0.04,40
23.4,12.18,4.24,1.09,0.26,0.12,0.02,40
23.6,12.34,4.24,1.09,0.23,0.1,0.04,40
23.8,12.41,4.29,1.04,0.2,0.05,-0.03,40
24,12.48,4.31,1.08,0.23,0.04,0,40
