Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,-0.26,-0.3,-0.4,-0.41,-0.51,-0.45,150
0.2,-0.23,-0.28,-0.41,-0.41,-0.51,-0.4,150
0.4,-0.24,-0.28,-0.38,-0.45,-0.56,-0.43,150
0.6,-0.2,-0.18,-0.37,-0.4,-0.41,-0.43,150
0.8,-0.11,-0.26,-0.38,-0.4,-0.49,-0.38,150
1,0.1,-0.28,-0.41,-0.45,-0.45,-0.43,150
1.2,0.2,-0.26,-0.36,-0.37,-0.51,-0.41,150
1.4,0.38,-0.23,-0.4,-0.45,-0.51,-0.34,150
1.6,0.63,-0.26,-0.43,-0.43,-0.48,-0.38,150
1.8,0.73,-0.3,-0.37,-0.4,-0.41,-0.38,150
2,1,-0.28,-0.37,-0.36,-0.45,-0.45,150
2.2,1.22,-0.24,-0.38,-0.43,-0.45,-0.38,150
2.4,1.38,-0.24,-0.37,-0.43,-0.45,-0.43,150
2.6,1.61,-0.22,-0.36,-0.45,-0.45,-0.43,150
2.8,1.88,-0.24,-0.41,-0.41,-0.45,-0.4,150
3,2.05,-0.22,-0.38,-0.36,-0.48,-0.37,150
3.2,2.27,-0.2,-0.36,-0.37,-0.41,-0.41,150
3.4,2.48,-0.17,-0.36,-0.4,-0.45,-0.38,150
3.6,2.72,-0.11,-0.34,-0.48,-0.48,-0.38,150
3.8,2.9,-0.11,-0.38,-0.4,-0.48,-0.4,150
4,3.07,-0.04,-0.32,-0.38,-0.51,-0.43,150
4.2,3.38,-0.08,-0.36,-0.4,-0.48,-0.34,150
4.4,3.51,-0.03,-0.37,-0.41,-0.49,-0.43,150
4.6,3.7,0.1,-0.4,-0.41,-0.45,-0.43,150
4.8,3.92,0.09,-0.36,-0.45,-0.49,-0.43,150
5,4.02,0.2,-0.36,-0.38,-0.49,-0.38,150
5.2,4.3,0.2,-0.43,-0.41,-0.45,-0.34,150
5.4,4.45,0.27,-0.3,-0.36,-0.43,-0.43,150
5.6,4.63,0.28,-0.37,-0.41,-0.48,-0.34,150
5.8,4.85,0.28,-0.37,-0.37,-0.48,-0.45,150
6,4.98,0.34,-0.34,-0.45,-0.48,-0.4,150
6.2,5.08,0.42,-0.32,-0.32,-0.48,-0.4,150
6.4,5.29,0.47,-0.4,-0.43,-0.49,-0.41,150
6.6,5.55,0.54,-0.32,-0.45,-0.49,-0.34,150
6.8,5.64,0.59,-0.34,-0.37,-0.48,-0.38,150
7,5.78,0.67,-0.28,-0.32,-0.49,-0.36,150
7.2,5.95,0.7,-0.28,-0.38,-0.45,-0.38,150
7.4,6.16,0.73,-0.28,-0.38,-0.48,-0.43,150
7.6,6.24,0.83,-0.23,-0.38,-0.52,-0.36,150
7.8,6.47,0.9,-0.32,-0.4,-0.53,-0.4,150
8,6.53,0.89,-0.24,-0.37,-0.43,-0.36,150
8.2,6.7,1.07,-0.23,-0.36,-0.45,-0.41,150
8.4,6.88,1.09,-0.24,-0.38,-0.45,-0.38,150
8.6,7.02,1.16,-0.22,-0.4,-0.52,-0.36,150
8.8,7.12,1.18,-0.2,-0.36,-0.41,-0.38,150
9,7.29,1.32,-0.17,-0.41,-0.49,-0.37,150
9.2,7.47,1.3,-0.18,-0.37,-0.48,-0.37,150
9.4,7.63,1.45,-0.16,-0.34,-0.4,-0.38,150
9.6,7.73,1.4,-0.17,-0.34,-0.48,-0.4,150
9.8,7.88,1.57,-0.16,-0.34,-0.43,-0.38,150
10,8.08,1.59,-0.15,-0.4,-0.4,-0.4,150
10.2,8.17,1.67,-0.09,-0.34,-0.41,-0.4,150
10.4,8.3,1.75,-0.11,-0.43,-0.45,-0.41,150
10.6,8.46,1.85,-0.11,-0.38,-0.48,-0.38,150
10.8,8.6,1.88,-0.04,-0.38,-0.45,-0.38,150
11,8.71,1.98,-0.02,-0.37,-0.48,-0.37,150
11.2,8.8,2.02,0.02,-0.38,-0.43,-0.41,150
11.4,8.98,2.15,0.04,-0.32,-0.48,-0.37,150
11.6,9.09,2.16,0.02,-0.34,-0.45,-0.36,150
11.8,9.24,2.3,0.07,-0.32,-0.45,-0.36,150
12,9.28,2.28,0.09,-0.3,-0.41,-0.37,150
12.2,9.41,2.37,0.09,-0.36,-0.43,-0.34,150
12.4,9.6,2.43,0.1,-0.34,-0.45,-0.38,150
12.6,9.68,2.54,0.18,-0.34,-0.48,-0.38,150
12.8,9.86,2.58,0.12,-0.32,-0.48,-0.4,150
13,9.96,2.64,0.2,-0.37,-0.45,-0.38,150
