Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.07,0.02,-0.08,-0.15,-0.12,-0.03,150
0.2,0.07,0.02,-0.08,-0.16,-0.15,-0.03,150
0.4,0.05,-0.03,-0.08,-0.16,-0.07,-0.03,150
0.6,0.04,0,-0.09,-0.12,-0.11,-0.02,150
0.8,0.12,-0.03,-0.08,-0.09,-0.11,-0.08,150
1,0.17,-0.02,-0.04,-0.11,-0.09,-0.04,150
1.2,0.2,-0.02,-0.11,-0.17,-0.11,-0.04,150
1.4,0.34,-0.03,0,-0.15,-0.07,-0.07,150
1.6,0.47,0.03,-0.07,-0.16,-0.07,-0.07,150
1.8,0.6,-0.02,-0.09,-0.09,-0.07,-0.04,150
2,0.8,0,-0.09,-0.07,-0.04,-0.09,150
2.2,1,0.04,-0.03,-0.18,-0.12,-0.07,150
2.4,1.23,0.04,-0.09,-0.15,-0.15,-0.03,150
2.6,1.32,0.04,0,-0.09,-0.03,-0.02,150
2.8,1.59,0.03,0.02,-0.08,-0.08,-0.15,150
3,1.8,0.04,0.02,-0.07,-0.09,-0.04,150
3.2,1.89,0.07,-0.04,-0.15,-0.09,-0.04,150
3.4,2.2,0.07,-0.03,-0.15,-0.12,-0.07,150
3.6,2.41,0.1,-0.03,-0.17,-0.09,-0.11,150
3.8,2.58,0.07,0.02,-0.16,-0.09,-0.09,150
4,2.8,0.13,0.03,-0.18,-0.09,-0.03,150
4.2,3.02,0.13,0,-0.11,-0.12,-0.04,150
4.4,3.25,0.2,0.05,-0.15,-0.09,-0.07,150
4.6,3.46,0.18,0.04,-0.18,-0.03,-0.04,150
4.8,3.65,0.27,0,-0.15,-0.15,-0.04,150
5,3.81,0.23,0.03,-0.12,-0.07,-0.08,150
5.2,3.98,0.28,-0.04,-0.23,-0.12,-0.02,150
5.4,4.16,0.3,0.04,-0.17,-0.09,-0.07,150
5.6,4.41,0.38,0.05,-0.09,-0.12,-0.09,150
5.8,4.55,0.46,0.03,-0.15,-0.09,-0.09,150
6,4.73,0.45,0.04,-0.15,-0.07,-0.02,150
6.2,4.98,0.48,0.03,-0.09,-0.07,-0.08,150
6.4,5.12,0.54,0.07,-0.15,-0.07,-0.08,150
6.6,5.34,0.55,0.07,-0.15,-0.09,-0.08,150
6.8,5.49,0.63,0.04,-0.11,-0.12,-0.07,150
7,5.74,0.69,0.12,-0.17,-0.11,-0.04,150
7.2,5.78,0.8,0.07,-0.16,-0.08,0,150
7.4,5.98,0.83,0.04,-0.15,-0.09,-0.08,150
7.6,6.16,0.87,0.04,-0.17,-0.09,-0.11,150
7.8,6.33,0.9,0.12,-0.15,-0.07,-0.08,150
8,6.45,0.94,0.09,-0.12,-0.09,-0.11,150
8.2,6.66,1.02,0.14,-0.18,-0.12,-0.03,150
8.4,6.84,1.09,0.09,-0.16,-0.11,-0.09,150
8.6,6.95,1.12,0.13,-0.12,-0.07,-0.03,150
8.8,7.18,1.23,0.18,-0.15,-0.12,-0.04,150
9,7.34,1.23,0.14,-0.09,-0.12,-0.04,150
9.2,7.5,1.28,0.18,-0.15,-0.11,-0.07,150
9.4,7.62,1.38,0.2,-0.11,-0.11,-0.12,150
9.6,7.75,1.45,0.23,-0.15,-0.12,-0.09,150
9.8,7.96,1.46,0.23,-0.08,-0.07,-0.08,150
10,8.05,1.53,0.24,-0.12,-0.15,-0.07,150
10.2,8.19,1.63,0.28,-0.09,-0.12,-0.11,150
10.4,8.36,1.67,0.27,-0.12,-0.15,-0.07,150
10.6,8.51,1.71,0.32,-0.15,-0.09,-0.04,150
10.8,8.65,1.75,0.34,-0.16,-0.16,-0.09,150
11,8.84,1.8,0.28,-0.12,-0.12,-0.09,150
11.2,8.95,1.89,0.34,-0.15,-0.15,-0.08,150
11.4,9.11,2.02,0.34,-0.15,-0.11,-0.03,150
11.6,9.24,1.98,0.37,-0.15,-0.12,-0.08,150
11.8,9.41,2.13,0.37,-0.15,-0.08,-0.08,150
12,9.53,2.22,0.45,-0.16,-0.09,-0.11,150
12.2,9.66,2.27,0.42,-0.11,-0.09,-0.08,150
12.4,9.75,2.33,0.46,-0.15,-0.15,-0.03,150
12.6,9.95,2.45,0.45,-0.09,-0.07,-0.08,150
12.8,10.08,2.49,0.47,-0.11,-0.11,-0.07,150
13,10.19,2.51,0.47,-0.16,-0.08,-0.07,150
13.2,10.32,2.57,0.51,-0.07,-0.09,-0.12,150
13.4,10.45,2.66,0.52,-0.12,-0.15,-0.12,150
13.6,10.63,2.64,0.54,-0.12,-0.11,-0.03,150
13.8,10.72,2.8,0.61,-0.07,-0.16,-0.12,150
14,10.83,2.83,0.59,-0.15,-0.09,-0.08,150
14.2,10.91,2.88,0.56,-0.07,-0.08,-0.08,150
14.4,11.1,2.98,0.61,-0.09,-0.15,-0.08,150
14.6,11.19,3.05,0.7,-0.07,-0.15,-0.03,150
14.8,11.25,3.09,0.7,-0.02,-0.16,-0.12,150
15,11.48,3.19,0.73,-0.07,-0.11,-0.09,150
15.2,11.59,3.25,0.73,-0.03,-0.11,-0.09,150
15.4,11.65,3.34,0.75,-0.03,-0.12,-0.08,150
15.6,11.74,3.38,0.8,-0.03,-0.15,-0.08,150
15.8,11.88,3.45,0.8,-0.03,-0.15,-0.16,150
16,11.99,3.45,0.84,-0.02,-0.15,-0.11,150
16.2,12.16,3.61,0.84,0,-0.09,-0.04,150
16.4,12.28,3.61,0.89,-0.04,-0.12,-0.12,150
16.6,12.46,3.7,0.9,-0.02,-0.11,-0.04,150
16.8,12.52,3.75,0.93,0,-0.08,-0.11,150
17,12.52,3.84,0.9,-0.03,-0.12,-0.08,150
17.2,12.66,3.89,0.98,0.05,-0.07,-0.09,150
17.4,12.74,3.95,1.02,0,-0.11,-0.02,150
17.6,12.88,4,1,0.09,-0.09,-0.11,150
17.8,13.02,4.09,0.98,0,-0.11,-0.09,150
18,13.23,4.14,1.02,0.09,-0.12,-0.11,150
18.2,13.23,4.16,1.08,0.05,-0.15,-0.08,150
18.4,13.41,4.24,1.1,0,-0.16,-0.09,150
18.6,13.48,4.31,1.09,0.12,-0.08,-0.08,150
18.8,13.62,4.37,1.22,0.1,-0.09,-0.15,150
19,13.68,4.45,1.16,0.07,-0.11,-0.15,150
19.2,13.79,4.48,1.22,0.13,-0.11,-0.09,150
