Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.73,0.04,-0.28,-0.48,-0.57,-0.52,90
0.2,0.83,0.12,-0.3,-0.43,-0.59,-0.57,90
0.4,0.8,0.1,-0.3,-0.51,-0.51,-0.52,90
0.6,0.98,0.05,-0.3,-0.45,-0.56,-0.52,90
0.8,1.24,0.13,-0.24,-0.41,-0.52,-0.53,90
1,1.43,0.12,-0.3,-0.43,-0.51,-0.59,90
1.2,1.7,0.13,-0.3,-0.49,-0.53,-0.59,90
1.4,2,0.07,-0.28,-0.52,-0.49,-0.56,90
1.6,2.37,0.09,-0.26,-0.45,-0.49,-0.57,90
1.8,2.63,0.12,-0.26,-0.45,-0.45,-0.51,90
2,2.99,0.13,-0.24,-0.51,-0.56,-0.53,90
2.2,3.38,0.14,-0.3,-0.45,-0.45,-0.57,90
2.4,3.76,0.1,-0.32,-0.45,-0.51,-0.56,90
2.6,4.08,0.2,-0.28,-0.43,-0.51,-0.53,90
2.8,4.5,0.2,-0.26,-0.48,-0.48,-0.59,90
3,4.85,0.3,-0.3,-0.41,-0.48,-0.48,90
3.2,5.18,0.3,-0.26,-0.43,-0.52,-0.53,90
3.4,5.52,0.24,-0.26,-0.48,-0.53,-0.52,90
3.6,5.84,0.34,-0.24,-0.48,-0.53,-0.48,90
3.8,6.23,0.34,-0.26,-0.45,-0.52,-0.62,90
4,6.59,0.45,-0.28,-0.51,-0.49,-0.57,90
4.2,6.91,0.47,-0.24,-0.48,-0.51,-0.53,90
4.4,7.37,0.54,-0.3,-0.45,-0.48,-0.51,90
4.6,7.54,0.63,-0.16,-0.45,-0.52,-0.52,90
4.8,7.96,0.73,-0.3,-0.48,-0.49,-0.56,90
5,8.23,0.79,-0.3,-0.45,-0.48,-0.52,90
5.2,8.67,0.81,-0.3,-0.45,-0.49,-0.6,90
5.4,8.91,0.88,-0.23,-0.48,-0.51,-0.57,90
5.6,9.28,0.98,-0.28,-0.45,-0.49,-0.51,90
5.8,9.54,1.03,-0.23,-0.45,-0.51,-0.52,90
6,9.88,1.18,-0.26,-0.48,-0.48,-0.6,90
6.2,10.21,1.24,-0.2,-0.43,-0.49,-0.57,90
6.4,10.55,1.32,-0.17,-0.48,-0.51,-0.53,90
6.6,10.78,1.4,-0.26,-0.43,-0.52,-0.57,90
6.8,11.16,1.45,-0.18,-0.41,-0.51,-0.48,90
7,11.41,1.53,-0.18,-0.48,-0.53,-0.57,90
7.2,11.74,1.73,-0.22,-0.45,-0.48,-0.57,90
7.4,12.05,1.73,-0.22,-0.51,-0.49,-0.52,90
7.6,12.37,1.85,-0.17,-0.49,-0.52,-0.56,90
7.8,12.67,1.91,-0.2,-0.48,-0.51,-0.56,90
8,12.95,2,-0.08,-0.48,-0.49,-0.49,90
8.2,13.23,2.15,-0.09,-0.41,-0.53,-0.59,90
8.4,13.52,2.27,-0.09,-0.43,-0.52,-0.53,90
8.6,13.72,2.41,-0.12,-0.43,-0.53,-0.56,90
8.8,14.09,2.45,-0.12,-0.45,-0.56,-0.53,90
9,14.3,2.55,-0.03,-0.43,-0.45,-0.56,90
9.2,14.66,2.7,-0.08,-0.48,-0.48,-0.57,90
9.4,14.84,2.77,-0.08,-0.43,-0.56,-0.52,90
9.6,15.05,2.9,0,-0.4,-0.48,-0.52,90
9.8,15.34,2.98,-0.02,-0.48,-0.52,-0.6,90
10,15.62,3.05,0.03,-0.43,-0.51,-0.57,90
10.2,15.85,3.17,0.03,-0.43,-0.53,-0.57,90
10.4,16.19,3.32,0.07,-0.38,-0.49,-0.53,90
10.6,16.4,3.38,0.07,-0.51,-0.52,-0.56,90
10.8,16.59,3.55,0.14,-0.45,-0.45,-0.56,90
11,16.9,3.7,0.17,-0.38,-0.49,-0.49,90
11.2,17.13,3.73,0.18,-0.43,-0.49,-0.48,90
11.4,17.37,3.9,0.1,-0.4,-0.52,-0.51,90
11.6,17.62,3.92,0.23,-0.37,-0.56,-0.53,90
11.8,17.83,4.04,0.24,-0.34,-0.51,-0.51,90
12,18.03,4.22,0.24,-0.41,-0.53,-0.57,90
12.2,18.3,4.25,0.32,-0.38,-0.49,-0.56,90
12.4,18.44,4.39,0.28,-0.34,-0.49,-0.57,90
12.6,18.77,4.48,0.28,-0.38,-0.51,-0.59,90
12.8,18.98,4.59,0.4,-0.4,-0.51,-0.53,90
13,19.23,4.7,0.41,-0.41,-0.53,-0.56,90
13.2,19.45,4.83,0.45,-0.36,-0.51,-0.56,90
13.4,19.65,4.87,0.41,-0.36,-0.51,-0.56,90
13.6,19.84,5.05,0.4,-0.3,-0.52,-0.51,90
13.8,20.05,5.12,0.51,-0.3,-0.51,-0.53,90
14,20.24,5.26,0.56,-0.34,-0.51,-0.52,90
14.2,20.45,5.38,0.55,-0.3,-0.45,-0.56,90
14.4,20.67,5.43,0.54,-0.3,-0.56,-0.52,90
14.6,20.9,5.52,0.66,-0.3,-0.56,-0.51,90
14.8,21.03,5.62,0.63,-0.36,-0.56,-0.51,90
15,21.32,5.7,0.7,-0.26,-0.52,-0.53,90
15.2,21.54,5.91,0.67,-0.3,-0.49,-0.53,90
15.4,21.7,6.01,0.79,-0.3,-0.43,-0.59,90
15.6,21.89,6.03,0.75,-0.3,-0.52,-0.53,90
15.8,22.09,6.18,0.81,-0.3,-0.53,-0.59,90
16,22.26,6.26,0.89,-0.32,-0.45,-0.53,90
16.2,22.49,6.39,0.79,-0.3,-0.45,-0.48,90
16.4,22.76,6.47,0.9,-0.24,-0.45,-0.49,90
16.6,22.91,6.53,0.93,-0.22,-0.48,-0.49,90
16.8,23.09,6.7,0.9,-0.3,-0.49,-0.56,90
17,23.23,6.74,0.97,-0.23,-0.45,-0.57,90
17.2,23.45,6.91,0.98,-0.23,-0.56,-0.57,90
17.4,23.64,6.91,1.07,-0.2,-0.56,-0.52,90
17.6,23.77,7.04,1.08,-0.18,-0.49,-0.53,90
17.8,24.02,7.14,1.14,-0.22,-0.45,-0.52,90
18,24.22,7.23,1.12,-0.18,-0.4,-0.53,90
18.2,24.36,7.33,1.23,-0.22,-0.45,-0.51,90
18.4,24.58,7.37,1.2,-0.15,-0.45,-0.56,90
18.6,24.76,7.54,1.32,-0.12,-0.45,-0.56,90
18.8,24.85,7.63,1.32,-0.12,-0.45,-0.51,90
19,25.05,7.73,1.33,-0.11,-0.45,-0.56,90
19.2,25.25,7.81,1.37,-0.03,-0.43,-0.56,90
19.4,25.49,7.89,1.4,-0.03,-0.43,-0.52,90
19.6,25.62,8.02,1.46,-0.04,-0.48,-0.56,90
19.8,25.84,8.08,1.47,-0.08,-0.43,-0.52,90
20,26.02,8.27,1.57,-0.08,-0.38,-0.57,90
20.2,26.15,8.33,1.53,-0.07,-0.45,-0.52,90
20.4,26.36,8.4,1.59,-0.04,-0.43,-0.56,90
20.6,26.49,8.57,1.63,-0.02,-0.45,-0.56,90
20.8,26.63,8.59,1.59,0,-0.4,-0.56,90
21,26.81,8.67,1.67,0,-0.45,-0.48,90
21.2,26.97,8.73,1.7,0.02,-0.41,-0.52,90
21.4,27.2,8.92,1.75,0.03,-0.41,-0.57,90
21.6,27.26,8.97,1.75,0.05,-0.41,-0.53,90
21.8,27.48,9.07,1.8,0.07,-0.43,-0.51,90
22,27.59,9.21,1.85,0.07,-0.4,-0.45,90
22.2,27.67,9.27,1.91,0.05,-0.38,-0.56,90
22.4,27.87,9.32,1.89,0.03,-0.4,-0.51,90
22.6,28.03,9.35,1.94,0.14,-0.37,-0.56,90
22.8,28.28,9.52,2,0.17,-0.43,-0.51,90
23,28.35,9.53,1.98,0.14,-0.4,-0.45,90
23.2,28.53,9.66,2.05,0.13,-0.37,-0.49,90
23.4,28.73,9.74,2.09,0.17,-0.37,-0.53,90
23.6,28.87,9.84,2.14,0.13,-0.34,-0.51,90
23.8,29.02,9.9,2.16,0.18,-0.34,-0.45,90
24,29.2,10.02,2.27,0.24,-0.36,-0.52,90
24.2,29.34,10.1,2.28,0.26,-0.32,-0.45,90
24.4,29.5,10.19,2.28,0.24,-0.37,-0.51,90
24.6,29.64,10.25,2.33,0.27,-0.38,-0.51,90
24.8,29.9,10.32,2.34,0.28,-0.32,-0.45,90
25,29.97,10.41,2.43,0.3,-0.26,-0.45,90
25.2,30.1,10.51,2.45,0.27,-0.34,-0.53,90
25.4,30.27,10.62,2.48,0.28,-0.32,-0.45,90
25.6,30.45,10.72,2.54,0.32,-0.28,-0.52,90
25.8,30.53,10.73,2.48,0.38,-0.28,-0.52,90
26,30.66,10.85,2.62,0.37,-0.37,-0.45,90
26.2,30.78,10.95,2.58,0.41,-0.3,-0.48,90
26.4,30.95,10.96,2.63,0.41,-0.3,-0.49,90
26.6,31.09,11.06,2.72,0.41,-0.26,-0.49,90
26.8,31.31,11.14,2.7,0.45,-0.32,-0.51,90
27,31.41,11.2,2.74,0.42,-0.3,-0.48,90
27.2,31.52,11.27,2.78,0.41,-0.26,-0.45,90
27.4,31.68,11.41,2.82,0.47,-0.28,-0.45,90
27.6,31.87,11.55,2.88,0.47,-0.28,-0.48,90
27.8,31.9,11.52,2.88,0.54,-0.26,-0.48,90
28,32.07,11.59,2.91,0.48,-0.26,-0.49,90
28.2,32.22,11.67,2.9,0.52,-0.28,-0.49,90
28.4,32.28,11.79,2.97,0.55,-0.18,-0.48,90
28.6,32.47,11.88,2.97,0.51,-0.23,-0.48,90
28.8,32.59,11.95,3.03,0.56,-0.24,-0.45,90
29,32.73,12.01,3.05,0.63,-0.2,-0.48,90
29.2,32.86,12.07,3.05,0.61,-0.22,-0.43,90
29.4,33.01,12.18,3.11,0.61,-0.24,-0.45,90
29.6,33.16,12.24,3.16,0.67,-0.26,-0.45,90
29.8,33.19,12.28,3.19,0.63,-0.18,-0.51,90
30,33.38,12.35,3.23,0.63,-0.17,-0.45,90
30.2,33.52,12.45,3.27,0.73,-0.2,-0.48,90
30.4,33.6,12.52,3.34,0.7,-0.17,-0.45,90
30.6,33.73,12.59,3.34,0.73,-0.18,-0.4,90
30.8,33.91,12.66,3.38,0.75,-0.18,-0.43,90
31,33.98,12.73,3.4,0.75,-0.18,-0.45,90
31.2,34.16,12.83,3.42,0.77,-0.16,-0.45,90
31.4,34.23,12.89,3.45,0.81,-0.11,-0.49,90
31.6,34.32,12.93,3.51,0.83,-0.16,-0.45,90
31.8,34.47,12.99,3.52,0.81,-0.16,-0.41,90
32,34.49,13.06,3.51,0.83,-0.11,-0.43,90
32.2,34.64,13.15,3.63,0.84,-0.16,-0.41,90
32.4,34.77,13.2,3.6,0.87,-0.11,-0.45,90
32.6,34.9,13.27,3.63,0.88,-0.08,-0.45,90
32.8,35.04,13.36,3.7,0.88,-0.11,-0.48,90
33,35.16,13.36,3.76,0.9,-0.07,-0.43,90
33.2,35.3,13.48,3.7,0.9,-0.12,-0.48,90
33.4,35.38,13.55,3.75,0.94,-0.11,-0.45,90
33.6,35.48,13.61,3.88,0.94,-0.04,-0.41,90
33.8,35.65,13.64,3.84,1,-0.07,-0.45,90
34,35.73,13.77,3.86,0.94,-0.08,-0.45,90
34.2,35.84,13.81,3.89,0.95,-0.09,-0.41,90
34.4,35.93,13.84,3.97,1.07,-0.12,-0.45,90
34.6,35.98,13.91,3.9,1.02,-0.08,-0.45,90
34.8,36.14,14.02,3.98,1.04,0.02,-0.41,90
35,36.27,14.09,4.04,0.98,-0.09,-0.45,90
35.2,36.43,14.15,4.02,1.04,-0.08,-0.41,90
35.4,36.48,14.24,4.02,1.1,-0.04,-0.38,90
35.6,36.58,14.24,4.08,1.08,-0.07,-0.4,90
35.8,36.7,14.28,4.06,1.08,-0.02,-0.43,90
36,36.77,14.37,4.16,1.12,-0.04,-0.49,90
36.2,36.84,14.46,4.16,1.16,-0.07,-0.4,90
36.4,36.98,14.52,4.14,1.16,-0.07,-0.38,90
36.6,37.04,14.6,4.2,1.1,-0.07,-0.43,90
36.8,37.1,14.58,4.22,1.1,0.03,-0.43,90
37,37.21,14.66,4.2,1.08,0,-0.43,90
37.2,37.35,14.76,4.3,1.16,-0.04,-0.38,90
37.4,37.4,14.8,4.29,1.18,-0.02,-0.38,90
37.6,37.63,14.86,4.37,1.2,-0.03,-0.43,90
37.8,37.65,14.93,4.29,1.24,-0.02,-0.4,90
38,37.74,14.99,4.38,1.22,0.02,-0.34,90
38.2,37.84,15.1,4.41,1.26,0,-0.38,90
38.4,37.98,15.13,4.44,1.32,0.03,-0.37,90
38.6,38.05,15.16,4.45,1.3,0.03,-0.36,90
38.8,38.13,15.23,4.49,1.32,0.03,-0.37,90
39,38.23,15.26,4.53,1.3,0.07,-0.4,90
39.2,38.39,15.34,4.53,1.32,0.04,-0.4,90
39.4,38.46,15.43,4.6,1.4,0.05,-0.41,90
39.6,38.59,15.45,4.59,1.36,0.07,-0.38,90
39.8,38.72,15.52,4.66,1.4,0.07,-0.37,90
40,38.8,15.58,4.7,1.38,0.1,-0.38,90
40.2,38.87,15.62,4.74,1.45,0.05,-0.38,90
40.4,39.02,15.69,4.73,1.4,0.1,-0.34,90
