Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,-0.07,-0.18,-0.24,-0.36,-0.28,-0.3,150
0.2,0.03,-0.18,-0.22,-0.37,-0.34,-0.32,150
0.4,-0.07,-0.16,-0.2,-0.3,-0.4,-0.28,150
0.6,-0.03,-0.16,-0.26,-0.34,-0.37,-0.34,150
0.8,0.07,-0.17,-0.24,-0.34,-0.34,-0.23,150
1,0.1,-0.18,-0.22,-0.4,-0.32,-0.3,150
1.2,0.32,-0.12,-0.26,-0.32,-0.37,-0.28,150
1.4,0.55,-0.18,-0.22,-0.3,-0.3,-0.3,150
1.6,0.77,-0.15,-0.28,-0.36,-0.36,-0.26,150
1.8,0.97,-0.22,-0.26,-0.32,-0.3,-0.3,150
2,1.26,-0.18,-0.23,-0.36,-0.28,-0.26,150
2.2,1.53,-0.16,-0.22,-0.34,-0.32,-0.28,150
2.4,1.84,-0.17,-0.22,-0.4,-0.3,-0.24,150
2.6,2.08,-0.11,-0.23,-0.3,-0.3,-0.28,150
2.8,2.28,-0.12,-0.18,-0.36,-0.36,-0.28,150
3,2.68,-0.11,-0.28,-0.34,-0.34,-0.28,150
3.2,2.92,-0.07,-0.24,-0.34,-0.26,-0.3,150
3.4,3.26,-0.04,-0.24,-0.34,-0.26,-0.3,150
3.6,3.55,0.02,-0.2,-0.34,-0.28,-0.28,150
3.8,3.73,-0.02,-0.23,-0.28,-0.37,-0.26,150
4,4.06,0.09,-0.24,-0.36,-0.3,-0.32,150
4.2,4.41,0.04,-0.26,-0.32,-0.34,-0.28,150
4.4,4.64,0.13,-0.24,-0.28,-0.3,-0.3,150
4.6,4.87,0.18,-0.22,-0.32,-0.3,-0.28,150
4.8,5.14,0.23,-0.22,-0.32,-0.37,-0.28,150
5,5.45,0.3,-0.18,-0.36,-0.34,-0.2,150
5.2,5.68,0.32,-0.15,-0.36,-0.37,-0.28,150
5.4,5.91,0.41,-0.17,-0.34,-0.32,-0.3,150
5.6,6.26,0.42,-0.24,-0.38,-0.34,-0.3,150
5.8,6.52,0.54,-0.2,-0.37,-0.32,-0.32,150
6,6.77,0.6,-0.23,-0.34,-0.3,-0.3,150
6.2,6.98,0.61,-0.22,-0.38,-0.32,-0.3,150
6.4,7.27,0.66,-0.23,-0.36,-0.3,-0.26,150
6.6,7.5,0.77,-0.18,-0.34,-0.34,-0.28,150
6.8,7.7,0.84,-0.2,-0.4,-0.36,-0.3,150
7,7.94,0.88,-0.23,-0.34,-0.34,-0.28,150
7.2,8.23,0.98,-0.16,-0.34,-0.32,-0.23,150
7.4,8.36,1.07,-0.2,-0.34,-0.3,-0.3,150
7.6,8.7,1.1,-0.15,-0.32,-0.26,-0.23,150
7.8,8.92,1.26,-0.07,-0.34,-0.32,-0.34,150
8,9.15,1.24,-0.15,-0.3,-0.3,-0.24,150
8.2,9.34,1.38,-0.09,-0.34,-0.34,-0.28,150
8.4,9.63,1.45,-0.11,-0.36,-0.34,-0.24,150
8.6,9.94,1.57,-0.12,-0.28,-0.36,-0.28,150
8.8,10.02,1.67,-0.08,-0.32,-0.36,-0.28,150
9,10.29,1.75,-0.07,-0.36,-0.3,-0.3,150
9.2,10.46,1.79,-0.12,-0.3,-0.3,-0.28,150
9.4,10.68,1.94,-0.09,-0.32,-0.32,-0.26,150
9.6,10.96,1.98,-0.04,-0.37,-0.28,-0.3,150
9.8,11.13,2.02,-0.02,-0.37,-0.34,-0.24,150
10,11.27,2.09,0.02,-0.32,-0.3,-0.28,150
10.2,11.48,2.27,0.05,-0.32,-0.34,-0.28,150
10.4,11.72,2.3,0.1,-0.3,-0.28,-0.26,150
10.6,11.99,2.45,0.1,-0.3,-0.36,-0.3,150
10.8,12.08,2.48,0.09,-0.3,-0.32,-0.3,150
11,12.27,2.57,0.13,-0.34,-0.3,-0.32,150
11.2,12.55,2.7,0.14,-0.26,-0.36,-0.34,150
11.4,12.74,2.77,0.13,-0.32,-0.34,-0.3,150
11.6,13,2.86,0.18,-0.3,-0.3,-0.2,150
11.8,13.13,3.03,0.2,-0.3,-0.26,-0.26,150
12,13.27,3.03,0.24,-0.3,-0.3,-0.26,150
12.2,13.48,3.12,0.2,-0.3,-0.3,-0.37,150
12.4,13.7,3.19,0.27,-0.3,-0.32,-0.32,150
12.6,13.88,3.3,0.3,-0.22,-0.3,-0.26,150
12.8,14.02,3.38,0.26,-0.28,-0.3,-0.3,150
13,14.2,3.52,0.32,-0.3,-0.3,-0.28,150
13.2,14.38,3.6,0.42,-0.3,-0.32,-0.3,150
13.4,14.58,3.65,0.38,-0.28,-0.34,-0.3,150
13.6,14.8,3.76,0.42,-0.26,-0.3,-0.26,150
13.8,14.91,3.92,0.51,-0.24,-0.28,-0.32,150
14,15.19,4,0.42,-0.26,-0.32,-0.3,150
14.2,15.32,4.06,0.52,-0.2,-0.3,-0.3,150
14.4,15.48,4.16,0.54,-0.2,-0.34,-0.3,150
14.6,15.69,4.23,0.59,-0.22,-0.26,-0.3,150
14.8,15.88,4.31,0.6,-0.28,-0.32,-0.26,150
15,15.99,4.43,0.61,-0.26,-0.4,-0.28,150
15.2,16.18,4.55,0.73,-0.28,-0.37,-0.3,150
15.4,16.35,4.6,0.67,-0.2,-0.3,-0.3,150
15.6,16.55,4.73,0.7,-0.22,-0.36,-0.26,150
15.8,16.7,4.85,0.7,-0.24,-0.28,-0.24,150
16,16.87,4.91,0.77,-0.22,-0.32,-0.3,150
16.2,16.96,4.97,0.8,-0.2,-0.28,-0.3,150
16.4,17.16,5.07,0.88,-0.22,-0.4,-0.3,150
16.6,17.3,5.2,0.9,-0.16,-0.32,-0.3,150
16.8,17.53,5.26,0.94,-0.16,-0.28,-0.3,150
17,17.62,5.29,0.98,-0.17,-0.3,-0.3,150
17.2,17.85,5.41,1,-0.2,-0.3,-0.3,150
17.4,17.91,5.55,1.02,-0.17,-0.37,-0.3,150
17.6,18.08,5.66,1.1,-0.18,-0.3,-0.3,150
17.8,18.24,5.68,1.09,-0.12,-0.32,-0.3,150
18,18.44,5.77,1.1,-0.09,-0.36,-0.3,150
18.2,18.55,5.83,1.23,-0.12,-0.32,-0.34,150
18.4,18.7,5.95,1.16,-0.15,-0.34,-0.3,150
18.6,18.88,6.03,1.23,-0.08,-0.32,-0.32,150
18.8,19.08,6.16,1.28,-0.08,-0.34,-0.3,150
19,19.21,6.22,1.28,-0.04,-0.24,-0.3,150
19.2,19.38,6.29,1.33,-0.11,-0.28,-0.3,150
19.4,19.55,6.41,1.33,-0.04,-0.32,-0.3,150
19.6,19.62,6.45,1.4,-0.07,-0.32,-0.38,150
19.8,19.8,6.52,1.46,-0.03,-0.3,-0.3,150
20,19.98,6.7,1.47,-0.07,-0.3,-0.3,150
20.2,20.09,6.73,1.47,-0.08,-0.28,-0.32,150
20.4,20.31,6.8,1.63,-0.02,-0.3,-0.28,150
20.6,20.43,6.88,1.53,-0.02,-0.3,-0.36,150
20.8,20.53,7.06,1.63,-0.08,-0.26,-0.3,150
21,20.63,7.09,1.66,0.02,-0.3,-0.37,150
21.2,20.79,7.13,1.67,0,-0.23,-0.3,150
21.4,20.94,7.23,1.73,0.02,-0.3,-0.3,150
21.6,21.03,7.37,1.77,0.03,-0.26,-0.3,150
21.8,21.16,7.41,1.84,0.05,-0.32,-0.3,150
22,21.38,7.55,1.85,0.12,-0.24,-0.3,150
22.2,21.52,7.54,1.85,0.05,-0.32,-0.34,150
22.4,21.58,7.64,1.98,0.07,-0.32,-0.3,150
22.6,21.77,7.73,1.95,0.13,-0.24,-0.37,150
22.8,21.96,7.83,2,0.1,-0.36,-0.32,150
23,22.03,7.94,2.06,0.14,-0.26,-0.28,150
23.2,22.2,7.99,2.09,0.14,-0.3,-0.34,150
23.4,22.36,8.08,2.08,0.13,-0.23,-0.32,150
23.6,22.45,8.13,2.15,0.14,-0.26,-0.37,150
23.8,22.59,8.25,2.19,0.18,-0.3,-0.34,150
24,22.62,8.35,2.22,0.17,-0.28,-0.26,150
