Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.61,0.32,0.04,-0.16,-0.16,-0.17,150
0.2,0.59,0.34,0.09,-0.08,-0.18,-0.15,150
0.4,0.63,0.28,0.07,-0.09,-0.12,-0.16,150
0.6,0.61,0.28,0.07,-0.04,-0.17,-0.17,150
0.8,0.63,0.34,0.04,-0.11,-0.22,-0.17,150
1,0.69,0.3,0.07,-0.08,-0.23,-0.15,150
1.2,0.79,0.34,0.02,-0.11,-0.18,-0.18,150
1.4,0.93,0.34,0.09,-0.04,-0.18,-0.15,150
1.6,1.08,0.28,0.05,-0.07,-0.2,-0.15,150
1.8,1.16,0.38,0.1,-0.04,-0.22,-0.17,150
2,1.3,0.3,0.07,-0.08,-0.17,-0.15,150
2.2,1.42,0.37,0.07,-0.09,-0.12,-0.2,150
2.4,1.57,0.34,0.05,-0.08,-0.23,-0.15,150
2.6,1.75,0.34,0.05,-0.11,-0.22,-0.17,150
2.8,1.92,0.37,0.04,-0.04,-0.23,-0.16,150
3,2.09,0.37,0.05,-0.12,-0.18,-0.15,150
3.2,2.28,0.41,0.07,-0.04,-0.15,-0.18,150
3.4,2.43,0.4,0.04,-0.07,-0.23,-0.17,150
3.6,2.62,0.38,0.04,-0.08,-0.24,-0.17,150
3.8,2.8,0.52,0.04,-0.07,-0.16,-0.17,150
4,2.98,0.45,0.05,-0.09,-0.17,-0.18,150
4.2,3.12,0.48,0.1,-0.09,-0.17,-0.18,150
4.4,3.4,0.52,0.05,-0.02,-0.18,-0.22,150
4.6,3.45,0.52,0.03,-0.15,-0.23,-0.15,150
4.8,3.7,0.56,0.07,-0.08,-0.2,-0.18,150
5,3.9,0.63,0.02,-0.12,-0.17,-0.2,150
5.2,3.95,0.65,0.04,-0.04,-0.23,-0.18,150
5.4,4.18,0.67,0.07,-0.07,-0.22,-0.17,150
5.6,4.31,0.59,0.14,-0.08,-0.15,-0.15,150
5.8,4.52,0.7,0.12,-0.15,-0.2,-0.16,150
6,4.64,0.79,0.05,-0.08,-0.23,-0.11,150
6.2,4.85,0.83,0.12,-0.04,-0.23,-0.17,150
6.4,4.99,0.84,0.04,0,-0.16,-0.17,150
6.6,5.12,0.88,0.17,-0.04,-0.16,-0.2,150
6.8,5.27,0.9,0.07,-0.16,-0.2,-0.15,150
7,5.47,0.94,0.09,-0.04,-0.22,-0.17,150
7.2,5.6,1.04,0.09,0,-0.22,-0.17,150
7.4,5.74,1.07,0.12,-0.08,-0.22,-0.12,150
7.6,5.83,1.12,0.1,-0.08,-0.18,-0.12,150
7.8,6.03,1.16,0.18,-0.07,-0.18,-0.2,150
8,6.18,1.16,0.1,-0.08,-0.23,-0.16,150
8.2,6.29,1.28,0.13,-0.03,-0.24,-0.15,150
8.4,6.45,1.24,0.12,-0.04,-0.23,-0.2,150
8.6,6.51,1.38,0.18,-0.09,-0.24,-0.16,150
8.8,6.72,1.38,0.14,-0.12,-0.24,-0.16,150
9,6.91,1.47,0.17,-0.04,-0.22,-0.17,150
