Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.04,0.02,-0.08,-0.08,0,0,150
0.2,0.09,0.03,-0.02,-0.12,-0.11,0,150
0.4,0.07,0.02,-0.02,-0.12,-0.11,-0.02,150
0.6,0.09,-0.02,-0.07,-0.11,-0.07,-0.03,150
0.8,0.2,-0.03,-0.04,-0.07,-0.04,-0.07,150
1,0.41,0.03,0,-0.15,-0.04,-0.03,150
1.2,0.55,0,-0.03,-0.11,-0.12,-0.08,150
1.4,0.77,0.03,0,-0.07,-0.12,-0.04,150
1.6,0.94,-0.02,-0.08,-0.09,-0.04,-0.03,150
1.8,1.24,-0.03,-0.07,-0.11,-0.07,-0.09,150
2,1.51,0,-0.02,-0.12,-0.08,-0.02,150
2.2,1.8,0.05,-0.02,-0.07,-0.11,-0.04,150
2.4,1.95,0.04,-0.07,-0.07,-0.08,-0.04,150
2.6,2.23,0.05,-0.03,-0.11,-0.08,-0.03,150
2.8,2.49,0.13,-0.02,-0.15,-0.15,0,150
3,2.84,0.1,-0.04,-0.15,0,-0.02,150
3.2,3.11,0.09,-0.02,-0.11,-0.03,-0.08,150
3.4,3.32,0.2,-0.07,-0.09,-0.08,-0.04,150
3.6,3.67,0.13,-0.02,-0.16,-0.08,0.02,150
3.8,3.92,0.18,0.02,-0.07,-0.07,-0.03,150
4,4.16,0.26,-0.02,-0.15,-0.08,-0.04,150
4.2,4.44,0.26,-0.03,-0.12,-0.08,0.02,150
4.4,4.73,0.37,-0.03,-0.11,-0.02,-0.04,150
4.6,4.99,0.38,-0.02,-0.08,-0.09,-0.02,150
4.8,5.27,0.41,-0.02,-0.12,-0.09,-0.04,150
5,5.54,0.47,0.02,-0.12,-0.07,0,150
5.2,5.8,0.55,0,-0.11,-0.07,-0.07,150
5.4,5.97,0.61,-0.02,-0.08,-0.07,0,150
5.6,6.26,0.6,-0.02,-0.08,-0.07,-0.07,150
5.8,6.53,0.69,0.03,-0.03,-0.07,0.02,150
6,6.7,0.77,-0.02,-0.07,-0.09,-0.04,150
6.2,6.99,0.81,0.04,-0.11,-0.09,-0.03,150
6.4,7.29,0.87,0.02,-0.11,-0.12,-0.07,150
6.6,7.47,0.97,0,-0.11,-0.07,-0.04,150
6.8,7.73,1.07,0.03,-0.08,-0.12,0.03,150
7,7.88,1.09,0.05,-0.09,-0.08,-0.02,150
7.2,8.25,1.14,0.05,-0.11,-0.07,-0.03,150
7.4,8.33,1.2,0.05,-0.12,-0.09,-0.02,150
7.6,8.63,1.28,0.05,-0.08,-0.03,-0.08,150
7.8,8.86,1.42,0.04,-0.15,-0.07,-0.07,150
8,8.97,1.53,0.1,-0.09,-0.08,-0.07,150
8.2,9.22,1.59,0.13,-0.12,-0.08,-0.02,150
8.4,9.49,1.61,0.07,-0.11,-0.08,-0.08,150
8.6,9.66,1.7,0.2,-0.08,-0.09,-0.04,150
8.8,9.89,1.8,0.12,-0.08,-0.08,-0.07,150
9,10.13,1.8,0.13,-0.07,-0.08,-0.02,150
9.2,10.36,1.98,0.18,-0.11,-0.02,-0.02,150
9.4,10.49,2.02,0.28,-0.07,-0.04,-0.03,150
9.6,10.7,2.14,0.2,-0.12,-0.04,-0.03,150
9.8,10.87,2.25,0.2,-0.04,-0.03,-0.03,150
10,11.06,2.3,0.24,-0.07,-0.04,0,150
10.2,11.27,2.41,0.24,-0.04,-0.03,-0.02,150
10.4,11.48,2.55,0.28,-0.07,-0.11,0,150
10.6,11.66,2.55,0.38,-0.09,0.02,-0.03,150
10.8,11.86,2.68,0.37,-0.04,-0.07,-0.02,150
11,12.02,2.74,0.38,-0.04,-0.03,-0.04,150
11.2,12.27,2.8,0.34,0.03,0,-0.02,150
11.4,12.41,2.9,0.4,-0.15,-0.15,-0.07,150
11.6,12.55,2.92,0.37,-0.08,-0.08,-0.04,150
11.8,12.87,3.07,0.46,-0.04,-0.09,0,150
12,13.09,3.23,0.47,-0.08,-0.07,-0.03,150
12.2,13.21,3.3,0.48,-0.07,-0.03,-0.07,150
12.4,13.41,3.34,0.47,0,-0.03,-0.03,150
12.6,13.55,3.34,0.52,0.02,-0.07,-0.07,150
12.8,13.68,3.48,0.52,0,-0.08,-0.03,150
13,13.92,3.59,0.61,0,-0.03,-0.02,150
13.2,14.09,3.67,0.56,0,-0.09,-0.03,150
13.4,14.22,3.8,0.6,-0.03,-0.07,-0.02,150
13.6,14.43,3.94,0.61,0,-0.07,-0.02,150
13.8,14.56,4,0.75,0.03,-0.07,-0.04,150
14,14.73,4.12,0.7,0,-0.03,-0.04,150
14.2,14.92,4.18,0.73,0.03,-0.02,-0.02,150
14.4,15.12,4.22,0.77,-0.02,-0.08,0,150
14.6,15.31,4.3,0.79,0.02,-0.04,-0.09,150
14.8,15.43,4.43,0.8,0.09,0.02,-0.08,150
15,15.58,4.48,0.87,0.02,-0.07,-0.08,150
15.2,15.73,4.63,0.93,-0.02,-0.04,0,150
15.4,15.92,4.7,0.89,0.04,-0.04,-0.07,150
15.6,16.05,4.77,0.93,0.03,-0.12,-0.07,150
15.8,16.2,4.85,0.94,0.04,-0.04,0,150
16,16.46,4.91,0.95,0,-0.03,-0.08,150
16.2,16.45,5.04,1.02,0.05,-0.07,-0.07,150
16.4,16.73,5.08,1.07,0.04,-0.04,-0.02,150
16.6,16.89,5.18,1.07,0,-0.08,-0.03,150
16.8,16.98,5.33,1.1,0.05,-0.08,-0.09,150
17,17.13,5.41,1.16,0.04,-0.09,-0.08,150
17.2,17.29,5.43,1.22,0.05,-0.03,-0.08,150
17.4,17.51,5.52,1.26,0.09,-0.07,-0.02,150
17.6,17.61,5.57,1.22,0.17,-0.09,-0.02,150
17.8,17.73,5.66,1.3,0.1,-0.03,-0.08,150
18,17.91,5.76,1.33,0.18,-0.08,-0.08,150
18.2,18.03,5.88,1.37,0.1,-0.04,-0.08,150
18.4,18.11,5.95,1.38,0.1,-0.07,0,150
18.6,18.27,6.04,1.43,0.14,-0.09,-0.02,150
18.8,18.44,6.16,1.45,0.1,-0.09,-0.04,150
19,18.63,6.22,1.52,0.14,-0.04,-0.09,150
19.2,18.79,6.29,1.52,0.13,-0.09,-0.04,150
19.4,18.98,6.41,1.53,0.18,0,-0.07,150
19.6,19.03,6.45,1.59,0.17,-0.04,-0.04,150
19.8,19.18,6.53,1.59,0.2,-0.04,-0.08,150
20,19.37,6.66,1.67,0.26,-0.02,-0.07,150
20.2,19.45,6.7,1.67,0.2,-0.03,-0.17,150
20.4,19.59,6.77,1.73,0.24,-0.04,-0.07,150
20.6,19.7,6.85,1.79,0.2,-0.07,-0.04,150
20.8,19.87,6.95,1.84,0.3,-0.03,-0.08,150
21,20.05,7,1.84,0.23,-0.02,-0.11,150
21.2,20.12,7.12,1.89,0.24,-0.03,0,150
21.4,20.31,7.18,1.92,0.27,-0.08,-0.08,150
21.6,20.45,7.22,2,0.26,-0.02,-0.09,150
21.8,20.53,7.29,1.98,0.26,-0.08,-0.08,150
22,20.73,7.41,2.02,0.3,-0.04,-0.07,150
22.2,20.8,7.53,2.08,0.34,-0.02,-0.03,150
22.4,20.94,7.56,2.09,0.28,-0.02,-0.11,150
22.6,21.06,7.69,2.09,0.4,0.03,-0.09,150
22.8,21.26,7.77,2.19,0.37,-0.08,-0.07,150
23,21.33,7.84,2.22,0.37,0,-0.04,150
23.2,21.52,7.9,2.28,0.34,0.02,-0.11,150
23.4,21.63,7.99,2.22,0.37,0.02,-0.09,150
23.6,21.79,8.09,2.34,0.42,-0.02,-0.04,150
23.8,21.92,8.11,2.34,0.41,0.04,-0.07,150
24,22.07,8.27,2.37,0.42,-0.04,0,150
24.2,22.18,8.3,2.43,0.45,0.04,-0.07,150
24.4,22.36,8.4,2.47,0.48,-0.02,-0.04,150
24.6,22.37,8.4,2.52,0.46,0.04,-0.03,150
