Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.87,0.2,-0.15,-0.36,-0.4,-0.38,90
0.2,0.93,0.2,-0.15,-0.34,-0.34,-0.36,90
0.4,0.93,0.2,-0.11,-0.36,-0.38,-0.37,90
0.6,1.14,0.17,-0.18,-0.36,-0.37,-0.32,90
0.8,1.28,0.18,-0.16,-0.41,-0.4,-0.4,90
1,1.52,0.2,-0.16,-0.32,-0.41,-0.37,90
1.2,1.91,0.2,-0.17,-0.34,-0.4,-0.43,90
1.4,2.16,0.2,-0.22,-0.41,-0.37,-0.37,90
1.6,2.47,0.17,-0.22,-0.37,-0.36,-0.36,90
1.8,2.78,0.17,-0.2,-0.4,-0.34,-0.4,90
2,3.17,0.14,-0.23,-0.3,-0.41,-0.37,90
2.2,3.34,0.23,-0.2,-0.38,-0.38,-0.43,90
2.4,3.82,0.14,-0.24,-0.36,-0.37,-0.4,90
2.6,4.25,0.26,-0.22,-0.4,-0.34,-0.37,90
2.8,4.53,0.28,-0.18,-0.36,-0.37,-0.4,90
3,4.88,0.26,-0.2,-0.3,-0.4,-0.36,90
3.2,5.26,0.34,-0.24,-0.36,-0.45,-0.38,90
3.4,5.66,0.37,-0.23,-0.32,-0.45,-0.34,90
3.6,5.98,0.4,-0.22,-0.38,-0.41,-0.36,90
3.8,6.3,0.42,-0.22,-0.37,-0.34,-0.34,90
4,6.6,0.51,-0.22,-0.38,-0.37,-0.4,90
4.2,6.95,0.54,-0.18,-0.43,-0.37,-0.36,90
4.4,7.31,0.56,-0.16,-0.4,-0.37,-0.41,90
4.6,7.73,0.67,-0.24,-0.38,-0.38,-0.45,90
4.8,7.96,0.75,-0.18,-0.36,-0.37,-0.38,90
5,8.3,0.77,-0.17,-0.38,-0.38,-0.34,90
5.2,8.73,0.9,-0.17,-0.37,-0.32,-0.41,90
5.4,9.05,0.95,-0.15,-0.38,-0.36,-0.4,90
5.6,9.34,1.03,-0.11,-0.3,-0.36,-0.28,90
5.8,9.63,1.09,-0.09,-0.32,-0.4,-0.3,90
6,10.02,1.22,-0.11,-0.26,-0.26,-0.36,90
6.2,10.36,1.32,-0.11,-0.34,-0.34,-0.3,90
6.4,10.57,1.32,-0.11,-0.32,-0.32,-0.34,90
6.6,10.91,1.46,-0.15,-0.36,-0.3,-0.36,90
6.8,11.19,1.56,-0.07,-0.28,-0.3,-0.36,90
7,11.4,1.66,-0.09,-0.3,-0.3,-0.36,90
7.2,11.81,1.73,-0.07,-0.34,-0.34,-0.32,90
7.4,12.14,1.85,-0.04,-0.32,-0.32,-0.3,90
7.6,12.35,1.91,-0.07,-0.3,-0.26,-0.3,90
7.8,12.56,1.95,-0.07,-0.3,-0.3,-0.3,90
8,12.86,2.06,0.02,-0.3,-0.3,-0.4,90
8.2,13.16,2.19,-0.03,-0.3,-0.34,-0.26,90
8.4,13.45,2.3,0.09,-0.3,-0.3,-0.26,90
8.6,13.61,2.38,0.03,-0.34,-0.32,-0.34,90
8.8,14.01,2.47,0.12,-0.34,-0.3,-0.32,90
9,14.18,2.6,0.02,-0.3,-0.26,-0.28,90
9.2,14.44,2.66,0.04,-0.23,-0.26,-0.3,90
9.4,14.73,2.8,0.14,-0.24,-0.3,-0.34,90
9.6,15.06,2.9,0.14,-0.2,-0.28,-0.3,90
9.8,15.31,2.96,0.17,-0.26,-0.3,-0.3,90
10,15.58,3.11,0.2,-0.2,-0.3,-0.28,90
10.2,15.82,3.21,0.23,-0.23,-0.28,-0.26,90
10.4,16.05,3.32,0.23,-0.24,-0.28,-0.3,90
10.6,16.25,3.41,0.24,-0.24,-0.32,-0.26,90
10.8,16.55,3.45,0.26,-0.3,-0.3,-0.32,90
11,16.75,3.59,0.27,-0.28,-0.23,-0.26,90
11.2,16.95,3.73,0.27,-0.22,-0.3,-0.32,90
11.4,17.24,3.8,0.34,-0.22,-0.3,-0.3,90
11.6,17.44,3.92,0.34,-0.22,-0.3,-0.3,90
11.8,17.7,4,0.38,-0.23,-0.26,-0.28,90
12,17.95,4.14,0.34,-0.2,-0.28,-0.26,90
