Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,-0.24,-0.4,-0.38,-0.53,-0.57,-0.63,150
0.2,-0.26,-0.38,-0.43,-0.52,-0.57,-0.59,150
0.4,-0.22,-0.41,-0.38,-0.51,-0.45,-0.59,150
0.6,-0.24,-0.34,-0.43,-0.52,-0.53,-0.6,150
0.8,-0.2,-0.37,-0.38,-0.49,-0.53,-0.6,150
1,-0.17,-0.37,-0.43,-0.52,-0.52,-0.62,150
1.2,-0.08,-0.37,-0.4,-0.48,-0.51,-0.59,150
1.4,0.05,-0.32,-0.41,-0.51,-0.51,-0.6,150
1.6,0.17,-0.34,-0.4,-0.49,-0.48,-0.59,150
1.8,0.32,-0.3,-0.37,-0.49,-0.49,-0.62,150
2,0.56,-0.4,-0.36,-0.51,-0.51,-0.56,150
2.2,0.67,-0.36,-0.37,-0.52,-0.48,-0.6,150
2.4,0.89,-0.3,-0.3,-0.53,-0.51,-0.57,150
2.6,1.12,-0.32,-0.36,-0.51,-0.51,-0.59,150
2.8,1.32,-0.3,-0.32,-0.52,-0.45,-0.57,150
3,1.45,-0.3,-0.41,-0.53,-0.53,-0.6,150
3.2,1.67,-0.26,-0.3,-0.48,-0.52,-0.57,150
3.4,1.89,-0.3,-0.41,-0.52,-0.51,-0.59,150
3.6,2.14,-0.24,-0.36,-0.48,-0.49,-0.52,150
3.8,2.33,-0.23,-0.36,-0.49,-0.48,-0.57,150
4,2.58,-0.18,-0.3,-0.52,-0.49,-0.59,150
4.2,2.84,-0.18,-0.26,-0.51,-0.51,-0.57,150
4.4,2.91,-0.15,-0.37,-0.53,-0.49,-0.57,150
4.6,3.12,-0.16,-0.32,-0.53,-0.45,-0.6,150
4.8,3.38,-0.09,-0.24,-0.49,-0.45,-0.63,150
5,3.55,-0.08,-0.34,-0.51,-0.49,-0.53,150
5.2,3.79,0.03,-0.3,-0.48,-0.48,-0.57,150
5.4,4,0,-0.3,-0.51,-0.53,-0.6,150
5.6,4.09,0.02,-0.28,-0.51,-0.53,-0.57,150
5.8,4.29,0.17,-0.24,-0.51,-0.51,-0.6,150
6,4.52,0.17,-0.26,-0.51,-0.49,-0.56,150
6.2,4.7,0.24,-0.24,-0.51,-0.45,-0.57,150
6.4,4.88,0.24,-0.17,-0.49,-0.51,-0.56,150
6.6,5.04,0.34,-0.24,-0.56,-0.49,-0.59,150
6.8,5.28,0.3,-0.2,-0.51,-0.51,-0.6,150
7,5.35,0.45,-0.24,-0.52,-0.48,-0.62,150
7.2,5.47,0.45,-0.16,-0.48,-0.51,-0.53,150
7.4,5.74,0.46,-0.26,-0.45,-0.48,-0.59,150
7.6,5.95,0.56,-0.18,-0.49,-0.49,-0.59,150
7.8,6.05,0.65,-0.17,-0.45,-0.52,-0.57,150
8,6.24,0.66,-0.18,-0.45,-0.43,-0.59,150
8.2,6.45,0.75,-0.08,-0.45,-0.45,-0.53,150
8.4,6.58,0.79,-0.12,-0.45,-0.51,-0.56,150
8.6,6.74,0.84,-0.15,-0.45,-0.49,-0.57,150
8.8,6.93,0.94,-0.08,-0.45,-0.48,-0.57,150
9,7.02,1.02,-0.09,-0.52,-0.52,-0.53,150
9.2,7.19,1.07,-0.04,-0.43,-0.48,-0.57,150
9.4,7.37,1.12,-0.07,-0.51,-0.45,-0.56,150
9.6,7.54,1.23,-0.03,-0.49,-0.51,-0.6,150
9.8,7.68,1.2,0,-0.45,-0.48,-0.59,150
10,7.83,1.3,0,-0.45,-0.49,-0.57,150
10.2,8.08,1.38,-0.02,-0.45,-0.53,-0.57,150
10.4,8.08,1.36,0.04,-0.45,-0.48,-0.59,150
10.6,8.29,1.46,0,-0.45,-0.43,-0.59,150
10.8,8.44,1.56,0.02,-0.45,-0.48,-0.6,150
11,8.65,1.59,0,-0.48,-0.48,-0.57,150
11.2,8.7,1.7,0.09,-0.45,-0.53,-0.57,150
11.4,8.91,1.73,0.12,-0.52,-0.45,-0.6,150
11.6,8.98,1.81,0.14,-0.43,-0.45,-0.57,150
11.8,9.16,1.84,0.09,-0.45,-0.56,-0.56,150
12,9.27,1.85,0.17,-0.38,-0.48,-0.53,150
12.2,9.41,1.98,0.17,-0.38,-0.49,-0.51,150
12.4,9.55,2.05,0.18,-0.45,-0.48,-0.56,150
12.6,9.68,2.12,0.28,-0.41,-0.52,-0.6,150
