Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.24,0.1,-0.04,-0.16,-0.16,-0.22,340
0.2,0.2,0.04,-0.02,-0.15,-0.17,-0.17,340
0.4,0.46,0.05,-0.07,-0.16,-0.16,-0.22,340
0.6,0.93,0.09,-0.03,-0.17,-0.23,-0.23,340
0.8,1.81,0.13,-0.07,-0.23,-0.18,-0.22,340
1,2.8,0.18,0.02,-0.16,-0.16,-0.16,340
1.2,3.76,0.34,-0.02,-0.17,-0.2,-0.22,340
1.4,4.58,0.56,0.02,-0.18,-0.2,-0.2,340
1.6,5.62,0.8,0.05,-0.16,-0.15,-0.2,340
1.8,6.7,1.1,0.18,-0.15,-0.17,-0.17,340
2,7.5,1.45,0.2,-0.15,-0.18,-0.18,340
2.2,8.46,1.7,0.27,-0.15,-0.18,-0.18,340
2.4,9.54,2.14,0.42,-0.08,-0.18,-0.17,340
2.6,10.29,2.51,0.56,-0.09,-0.18,-0.2,340
2.8,11.34,2.88,0.67,-0.09,-0.18,-0.18,340
3,12.18,3.21,0.87,-0.02,-0.11,-0.17,340
3.2,13.23,3.75,1,-0.03,-0.09,-0.2,340
3.4,13.91,4.18,1.18,0.13,-0.08,-0.22,340
3.6,14.86,4.58,1.43,0.05,-0.09,-0.16,340
3.8,15.75,5.14,1.66,0.2,-0.08,-0.16,340
4,16.66,5.52,1.86,0.2,-0.07,-0.17,340
4.2,17.28,5.91,2.14,0.28,0,-0.17,340
4.4,18.16,6.45,2.41,0.41,0.09,-0.2,340
4.6,18.77,6.93,2.62,0.46,0,-0.11,340
4.8,19.48,7.34,2.97,0.6,0.09,-0.16,340
5,20.45,7.77,3.21,0.66,0.07,-0.15,340
5.2,21.2,8.35,3.38,0.79,0.14,-0.04,340
5.4,21.85,8.71,3.69,0.84,0.2,-0.04,340
5.6,22.59,9.21,3.98,1.02,0.26,-0.12,340
5.8,23.32,9.63,4.24,1.12,0.28,-0.03,340
6,24.05,10.06,4.5,1.26,0.34,-0.09,340
6.2,24.62,10.59,4.78,1.37,0.41,-0.02,340
6.4,25.34,11.02,5.18,1.46,0.55,0.03,340
6.6,25.9,11.45,5.35,1.7,0.56,0.03,340
6.8,26.54,11.84,5.54,1.73,0.65,0,340
7,27.2,12.31,5.97,1.92,0.73,0.05,340
7.2,27.92,12.88,6.35,2.12,0.79,0.1,340
7.4,28.46,13.15,6.53,2.2,0.9,0.17,340
7.6,29.02,13.48,6.87,2.34,0.97,0.2,340
7.8,29.71,14.06,7.14,2.47,1.08,0.2,340
8,30.37,14.37,7.49,2.68,1.14,0.3,340
8.2,30.79,14.8,7.74,2.77,1.22,0.37,340
8.4,31.46,15.23,8.05,2.97,1.38,0.34,340
8.6,31.97,15.57,8.33,3.13,1.43,0.41,340
8.8,32.4,16.05,8.52,3.3,1.56,0.4,340
9,32.98,16.48,8.86,3.48,1.59,0.47,340
9.2,33.58,16.77,9.21,3.65,1.75,0.56,340
9.4,34.02,17.16,9.41,3.81,1.88,0.61,340
9.6,34.53,17.59,9.73,3.92,1.95,0.66,340
9.8,35.02,17.91,10.04,4.09,2.06,0.73,340
10,35.61,18.31,10.35,4.24,2.15,0.75,340
10.2,36.13,18.73,10.55,4.41,2.27,0.8,340
10.4,36.56,19.09,10.91,4.58,2.41,0.88,340
10.6,37.09,19.42,11.18,4.77,2.49,0.93,340
10.8,37.45,19.82,11.46,4.99,2.62,1,340
11,37.96,20.2,11.62,5.08,2.74,1.07,340
11.2,38.31,20.52,11.99,5.2,2.82,1.16,340
11.4,38.96,20.77,12.2,5.38,2.91,1.23,340
11.6,39.33,21.17,12.5,5.6,3.05,1.26,340
11.8,39.79,21.52,12.8,5.74,3.19,1.32,340
12,40.27,21.9,13.04,5.87,3.38,1.38,340
12.2,40.52,22.07,13.3,6.08,3.4,1.46,340
12.4,41.01,22.41,13.62,6.2,3.51,1.59,340
12.6,41.45,22.84,13.79,6.39,3.69,1.59,340
12.8,41.79,23.16,14.09,6.55,3.76,1.67,340
13,42.21,23.39,14.32,6.73,3.89,1.73,340
13.2,42.61,23.69,14.5,6.8,4.04,1.81,340
13.4,43.08,24.02,14.8,7.06,4.1,1.88,340
13.6,43.31,24.3,15.03,7.2,4.18,1.94,340
13.8,43.82,24.65,15.32,7.34,4.37,2.02,340
14,44.13,24.95,15.53,7.49,4.45,2.09,340
14.2,44.61,25.23,15.77,7.7,4.59,2.16,340
14.4,44.93,25.48,16.02,7.77,4.72,2.23,340
14.6,45.3,25.74,16.25,7.96,4.87,2.29,340
14.8,45.69,26.08,16.5,8.15,4.98,2.41,340
15,46.05,26.28,16.68,8.29,5.05,2.45,340
15.2,46.38,26.65,17,8.46,5.16,2.54,340
15.4,46.78,26.97,17.2,8.59,5.35,2.62,340
15.6,47.05,27.12,17.46,8.72,5.45,2.74,340
15.8,47.3,27.46,17.64,8.92,5.6,2.78,340
16,47.79,27.73,17.84,9.02,5.6,2.9,340
16.2,48.11,27.95,18.08,9.2,5.77,2.96,340
16.4,48.41,28.2,18.3,9.39,5.98,2.99,340
16.6,48.73,28.5,18.52,9.52,6.02,3.05,340
16.8,49.05,28.67,18.77,9.66,6.1,3.16,340
17,49.3,29,18.84,9.8,6.26,3.25,340
17.2,49.67,29.27,19.09,9.94,6.39,3.32,340
17.4,49.96,29.44,19.28,10.08,6.47,3.38,340
17.6,50.26,29.73,19.49,10.27,6.59,3.48,340
17.8,50.56,29.96,19.75,10.32,6.72,3.6,340
18,50.86,30.22,19.98,10.51,6.8,3.61,340
18.2,51.2,30.42,20.13,10.62,6.91,3.7,340
18.4,51.39,30.7,20.4,10.82,7.02,3.7,340
18.6,51.64,30.88,20.59,10.87,7.18,3.84,340
18.8,52.04,31.09,20.72,11,7.27,3.88,340
19,52.23,31.38,20.97,11.2,7.37,4,340
19.2,52.63,31.6,21.12,11.31,7.53,4.08,340
19.4,52.87,31.8,21.32,11.46,7.64,4.18,340
19.6,53.13,31.96,21.5,11.57,7.77,4.24,340
19.8,53.33,32.23,21.7,11.73,7.8,4.29,340
20,53.59,32.47,21.9,11.86,7.89,4.41,340
20.2,53.87,32.66,22.05,11.97,8.02,4.49,340
20.4,54.05,32.88,22.16,12.08,8.13,4.56,340
20.6,54.36,33.12,22.4,12.27,8.23,4.66,340
20.8,54.62,33.23,22.65,12.35,8.36,4.7,340
21,54.88,33.42,22.71,12.45,8.5,4.74,340
