Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,1.16,1.03,0.89,0.79,0.73,0.73,230
0.2,1.14,1.02,0.87,0.79,0.8,0.73,230
0.4,1.47,1.03,0.79,0.81,0.75,0.79,230
0.6,1.94,1.07,0.84,0.83,0.7,0.77,230
0.8,2.55,1.14,0.89,0.77,0.7,0.77,230
1,3.3,1.36,0.87,0.79,0.73,0.75,230
1.2,4.08,1.52,0.89,0.81,0.75,0.79,230
1.4,4.97,1.85,0.94,0.77,0.73,0.77,230
1.6,5.7,2.09,0.98,0.79,0.75,0.73,230
1.8,6.55,2.45,1.14,0.81,0.75,0.7,230
2,7.39,2.88,1.16,0.84,0.73,0.73,230
2.2,8.31,3.34,1.38,0.89,0.75,0.63,230
2.4,8.9,3.67,1.49,0.83,0.75,0.75,230
2.6,9.8,4.12,1.65,0.94,0.75,0.75,230
2.8,10.59,4.56,1.85,1.02,0.8,0.75,230
3,11.06,5.05,2.08,1.16,0.75,0.69,230
3.2,12.05,5.41,2.23,1.16,0.81,0.69,230
3.4,12.88,5.89,2.51,1.32,0.88,0.65,230
3.6,13.47,6.32,2.78,1.42,0.81,0.66,230
3.8,14.22,6.85,2.96,1.46,0.84,0.75,230
4,14.93,7.27,3.27,1.61,0.95,0.73,230
4.2,15.66,7.81,3.42,1.77,0.97,0.79,230
4.4,16.29,8.33,3.69,1.85,1.04,0.73,230
4.6,16.98,8.8,4,2.02,1.08,0.77,230
4.8,17.55,9.12,4.3,2.19,1.18,0.8,230
5,18.41,9.66,4.53,2.28,1.24,0.73,230
5.2,18.91,10.13,4.84,2.48,1.3,0.81,230
5.4,19.65,10.38,5.14,2.52,1.42,0.8,230
5.6,20.33,10.93,5.34,2.76,1.47,0.88,230
5.8,20.88,11.43,5.66,2.97,1.53,0.9,230
6,21.44,11.97,5.95,3.16,1.65,0.98,230
6.2,22.07,12.24,6.29,3.31,1.73,1,230
6.4,22.72,12.74,6.51,3.45,1.79,1.07,230
6.6,23.16,13.15,6.91,3.69,1.94,1.1,230
6.8,23.71,13.52,7.19,3.8,2.08,1.1,230
7,24.33,14.01,7.41,4.04,2.15,1.18,230
7.2,24.76,14.32,7.7,4.18,2.27,1.33,230
7.4,25.28,14.8,7.99,4.44,2.35,1.33,230
7.6,25.79,15.17,8.21,4.59,2.52,1.38,230
7.8,26.37,15.59,8.56,4.83,2.57,1.47,230
8,26.78,16.05,8.91,5.02,2.77,1.57,230
8.2,27.39,16.46,9.11,5.12,2.86,1.59,230
8.4,27.89,16.75,9.34,5.35,2.97,1.7,230
8.6,28.39,17.16,9.69,5.57,3.12,1.67,230
8.8,28.8,17.57,9.9,5.7,3.3,1.73,230
9,29.33,17.89,10.23,5.91,3.31,1.79,230
9.2,29.85,18.24,10.46,6.1,3.52,1.92,230
9.4,30.1,18.7,10.79,6.3,3.59,2.02,230
9.6,30.68,19.09,11.04,6.45,3.7,2.09,230
9.8,31.15,19.32,11.31,6.7,3.86,2.09,230
10,31.55,19.76,11.65,6.91,3.98,2.22,230
10.2,32.02,20.06,11.79,7.05,4.08,2.23,230
10.4,32.38,20.51,12.12,7.2,4.23,2.3,230
10.6,32.88,20.79,12.41,7.41,4.38,2.45,230
10.8,33.19,21.12,12.66,7.64,4.52,2.51,230
11,33.59,21.45,12.87,7.81,4.58,2.52,230
11.2,33.91,21.8,13.15,8.02,4.72,2.68,230
11.4,34.48,22.09,13.42,8.17,4.83,2.7,230
11.6,34.74,22.44,13.61,8.38,4.99,2.78,230
11.8,35.2,22.72,13.89,8.45,5.14,2.84,230
12,35.59,23.05,14.05,8.67,5.29,2.93,230
12.2,35.99,23.3,14.32,8.9,5.41,2.99,230
12.4,36.27,23.64,14.65,9.09,5.54,3.16,230
12.6,36.65,24.02,14.87,9.26,5.62,3.13,230
12.8,37.06,24.27,15.05,9.39,5.82,3.26,230
13,37.37,24.52,15.25,9.7,5.91,3.31,230
13.2,37.72,24.8,15.51,9.75,6.02,3.41,230
13.4,38.05,25.16,15.79,10.02,6.14,3.48,230
13.6,38.3,25.43,15.95,10.19,6.33,3.6,230
13.8,38.69,25.68,16.18,10.29,6.39,3.63,230
14,39.01,25.92,16.45,10.46,6.55,3.75,230
14.2,39.4,26.27,16.58,10.65,6.7,3.81,230
14.4,39.67,26.45,16.83,10.82,6.79,3.94,230
14.6,39.98,26.78,16.98,10.96,6.93,4,230
14.8,40.33,27.03,17.27,11.13,7.04,4.08,230
15,40.63,27.28,17.44,11.27,7.2,4.14,230
15.2,40.86,27.48,17.67,11.43,7.25,4.2,230
15.4,41.23,27.7,17.83,11.57,7.45,4.3,230
15.6,41.53,28.05,18.05,11.76,7.62,4.38,230
15.8,41.73,28.34,18.27,11.93,7.69,4.53,230
16,42.05,28.48,18.52,12.1,7.77,4.52,230
16.2,42.37,28.73,18.68,12.22,7.83,4.64,230
16.4,42.56,28.97,18.85,12.34,8.09,4.79,230
16.6,42.82,29.15,19.04,12.48,8.15,4.78,230
16.8,43.14,29.4,19.19,12.66,8.27,4.85,230
17,43.41,29.66,19.43,12.77,8.38,4.91,230
17.2,43.63,29.87,19.59,13.02,8.5,5.04,230
17.4,43.96,30.12,19.78,13.16,8.65,5.08,230
