Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.42,-0.03,-0.28,-0.45,-0.51,-0.45,130
0.2,0.46,-0.07,-0.3,-0.43,-0.51,-0.48,130
0.4,0.46,-0.02,-0.3,-0.43,-0.57,-0.52,130
0.6,0.61,-0.04,-0.3,-0.45,-0.43,-0.57,130
0.8,0.88,0,-0.3,-0.45,-0.43,-0.48,130
1,1.2,-0.04,-0.3,-0.51,-0.52,-0.45,130
1.2,1.61,0.02,-0.3,-0.43,-0.45,-0.51,130
1.4,2.05,-0.03,-0.26,-0.49,-0.48,-0.49,130
1.6,2.55,0.02,-0.3,-0.48,-0.52,-0.49,130
1.8,2.91,-0.04,-0.3,-0.48,-0.53,-0.45,130
2,3.41,0.03,-0.28,-0.45,-0.51,-0.52,130
2.2,3.97,-0.04,-0.28,-0.51,-0.48,-0.52,130
2.4,4.58,0.03,-0.32,-0.45,-0.48,-0.52,130
2.6,4.91,0.1,-0.32,-0.43,-0.48,-0.49,130
2.8,5.38,0.13,-0.32,-0.48,-0.49,-0.51,130
3,5.98,0.14,-0.28,-0.45,-0.45,-0.45,130
3.2,6.45,0.17,-0.34,-0.4,-0.49,-0.48,130
3.4,7.02,0.23,-0.34,-0.43,-0.48,-0.49,130
3.6,7.55,0.3,-0.28,-0.49,-0.45,-0.45,130
3.8,8.11,0.32,-0.3,-0.45,-0.57,-0.49,130
4,8.51,0.41,-0.3,-0.52,-0.45,-0.51,130
4.2,9.05,0.46,-0.32,-0.48,-0.49,-0.49,130
4.4,9.63,0.55,-0.3,-0.41,-0.48,-0.52,130
4.6,10.08,0.63,-0.28,-0.45,-0.48,-0.48,130
4.8,10.52,0.73,-0.24,-0.45,-0.48,-0.59,130
5,11.04,0.87,-0.23,-0.45,-0.45,-0.52,130
5.2,11.46,0.95,-0.28,-0.48,-0.45,-0.49,130
5.4,11.98,1.03,-0.3,-0.45,-0.51,-0.49,130
5.6,12.4,1.23,-0.32,-0.41,-0.53,-0.49,130
5.8,12.95,1.3,-0.26,-0.43,-0.48,-0.48,130
6,13.36,1.36,-0.22,-0.51,-0.48,-0.57,130
6.2,13.85,1.56,-0.2,-0.43,-0.45,-0.49,130
6.4,14.35,1.63,-0.17,-0.4,-0.45,-0.49,130
6.6,14.67,1.86,-0.26,-0.43,-0.52,-0.45,130
6.8,15.14,1.94,-0.15,-0.51,-0.45,-0.45,130
7,15.64,2.12,-0.2,-0.48,-0.48,-0.51,130
7.2,15.98,2.16,-0.18,-0.43,-0.53,-0.53,130
7.4,16.39,2.29,-0.12,-0.48,-0.45,-0.52,130
7.6,16.89,2.52,-0.16,-0.41,-0.48,-0.45,130
7.8,17.33,2.63,-0.07,-0.45,-0.45,-0.51,130
8,17.68,2.76,-0.09,-0.45,-0.45,-0.45,130
8.2,18.2,2.91,-0.15,-0.45,-0.48,-0.45,130
8.4,18.52,2.97,-0.08,-0.37,-0.49,-0.56,130
8.6,18.9,3.25,-0.03,-0.45,-0.43,-0.49,130
8.8,19.32,3.38,-0.02,-0.4,-0.43,-0.53,130
9,19.66,3.41,0,-0.43,-0.45,-0.43,130
9.2,20.1,3.59,0,-0.43,-0.51,-0.45,130
9.4,20.48,3.81,0.04,-0.41,-0.45,-0.49,130
9.6,20.85,3.97,0.05,-0.43,-0.41,-0.48,130
9.8,21.26,4.1,0.13,-0.41,-0.48,-0.45,130
10,21.59,4.29,0.1,-0.38,-0.49,-0.45,130
10.2,22.02,4.38,0.13,-0.38,-0.51,-0.53,130
