Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.83,0.77,0.73,0.66,0.55,0.59,230
0.2,0.8,0.75,0.66,0.61,0.59,0.63,230
0.4,1.07,0.8,0.66,0.63,0.6,0.6,230
0.6,1.46,0.84,0.67,0.63,0.56,0.65,230
0.8,2.23,0.89,0.66,0.6,0.56,0.61,230
1,3.03,1.04,0.7,0.59,0.63,0.59,230
1.2,3.76,1.3,0.7,0.65,0.59,0.6,230
1.4,4.45,1.52,0.77,0.6,0.6,0.56,230
1.6,5.38,1.92,0.8,0.63,0.61,0.59,230
1.8,6.2,2.23,0.89,0.73,0.63,0.6,230
2,6.91,2.51,1.03,0.73,0.56,0.54,230
2.2,7.74,2.99,1.26,0.79,0.61,0.59,230
2.4,8.57,3.42,1.3,0.79,0.6,0.54,230
2.6,9.28,3.73,1.51,0.87,0.63,0.6,230
2.8,10.06,4.28,1.73,0.93,0.67,0.61,230
3,10.7,4.7,1.81,0.98,0.66,0.65,230
3.2,11.73,5.22,2.12,1.03,0.66,0.56,230
3.4,12.28,5.54,2.3,1.16,0.73,0.59,230
3.6,13.03,6.05,2.55,1.3,0.77,0.63,230
3.8,13.78,6.45,2.86,1.36,0.79,0.61,230
4,14.52,6.99,3.05,1.56,0.8,0.65,230
4.2,15.08,7.37,3.34,1.67,0.88,0.67,230
4.4,15.75,7.88,3.53,1.8,0.93,0.7,230
4.6,16.59,8.38,3.82,1.86,1.03,0.69,230
4.8,17.09,8.78,4.08,2.02,1.02,0.73,230
5,17.7,9.21,4.3,2.16,1.16,0.75,230
5.2,18.36,9.7,4.63,2.3,1.28,0.75,230
5.4,19.09,10.13,4.87,2.45,1.28,0.8,230
5.6,19.55,10.49,5.13,2.6,1.33,0.9,230
5.8,20.11,10.95,5.34,2.77,1.45,0.79,230
6,20.8,11.38,5.77,2.92,1.49,0.84,230
6.2,21.23,11.84,6.01,3.07,1.61,0.94,230
6.4,21.87,12.14,6.2,3.27,1.67,0.94,230
6.6,22.38,12.5,6.49,3.45,1.8,1.02,230
6.8,23.12,13.1,6.74,3.56,1.89,1.07,230
7,23.48,13.45,7.05,3.73,1.91,1.09,230
7.2,23.95,13.79,7.33,3.95,2.06,1.12,230
7.4,24.53,14.18,7.64,4.09,2.16,1.18,230
7.6,25.02,14.63,7.81,4.3,2.25,1.24,230
7.8,25.5,15.05,8.08,4.5,2.41,1.26,230
8,26.02,15.26,8.4,4.6,2.52,1.32,230
8.2,26.52,15.66,8.57,4.83,2.58,1.42,230
8.4,26.95,16.01,8.94,4.99,2.77,1.4,230
8.6,27.4,16.47,9.07,5.18,2.84,1.52,230
8.8,27.89,16.74,9.47,5.39,2.98,1.57,230
9,28.19,17.09,9.63,5.49,3.05,1.57,230
9.2,28.65,17.51,9.89,5.76,3.17,1.7,230
9.4,28.98,17.77,10.23,5.77,3.3,1.71,230
9.6,29.59,18.08,10.38,6.01,3.32,1.8,230
9.8,29.87,18.47,10.68,6.16,3.53,1.86,230
10,30.35,18.85,10.91,6.41,3.65,1.92,230
10.2,30.78,19.03,11.1,6.55,3.73,2,230
10.4,31.23,19.42,11.32,6.73,3.92,2.02,230
10.6,31.55,19.78,11.53,6.93,4.02,2.06,230
10.8,31.95,20.04,11.86,7.09,4.12,2.19,230
11,32.36,20.37,12.08,7.23,4.18,2.29,230
11.2,32.66,20.64,12.35,7.41,4.35,2.29,230
11.4,33.01,21.03,12.54,7.6,4.48,2.41,230
11.6,33.38,21.26,12.7,7.75,4.58,2.49,230
11.8,33.78,21.49,12.97,7.88,4.7,2.55,230
12,34.04,21.73,13.23,8.02,4.83,2.62,230
12.2,34.41,22.19,13.36,8.23,4.93,2.7,230
12.4,34.74,22.37,13.64,8.38,4.99,2.74,230
12.6,35.09,22.66,13.78,8.56,5.12,2.84,230
12.8,35.45,22.99,14.06,8.7,5.28,2.9,230
13,35.73,23.2,14.3,8.86,5.34,2.93,230
13.2,36.1,23.5,14.46,8.99,5.48,3.07,230
13.4,36.38,23.73,14.7,9.16,5.59,3.13,230
13.6,36.77,23.99,14.84,9.32,5.7,3.16,230
13.8,37.06,24.23,15.06,9.52,5.76,3.26,230
14,37.32,24.48,15.25,9.66,5.88,3.34,230
14.2,37.59,24.76,15.45,9.8,6.04,3.4,230
14.4,37.91,25.05,15.68,9.92,6.12,3.46,230
14.6,38.2,25.23,15.85,10.02,6.23,3.52,230
14.8,38.45,25.45,15.94,10.19,6.3,3.59,230
15,38.74,25.72,16.13,10.38,6.45,3.59,230
15.2,39.07,25.91,16.39,10.46,6.64,3.73,230
15.4,39.34,26.15,16.59,10.59,6.64,3.8,230
15.6,39.52,26.35,16.7,10.82,6.77,3.79,230
15.8,39.77,26.65,16.89,10.85,6.85,3.95,230
16,40.12,26.9,17.09,11.04,7,4.02,230
16.2,40.29,27.03,17.22,11.16,7.08,4.03,230
16.4,40.55,27.23,17.37,11.27,7.18,4.14,230
16.6,40.87,27.41,17.62,11.38,7.29,4.18,230
16.8,41.13,27.67,17.74,11.53,7.35,4.23,230
17,41.34,27.83,17.94,11.67,7.49,4.3,230
17.2,41.61,28.02,18.07,11.81,7.54,4.34,230
17.4,41.85,28.28,18.22,11.91,7.68,4.43,230
17.6,41.98,28.42,18.37,12.02,7.77,4.49,230
