Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.51,0.14,-0.07,-0.18,-0.17,-0.15,40
0.2,0.45,0.14,-0.04,-0.16,-0.15,-0.17,40
0.4,0.54,0.14,-0.04,-0.2,-0.17,-0.17,40
0.6,0.6,0.12,-0.04,-0.16,-0.17,-0.2,40
0.8,0.7,0.14,0,-0.15,-0.15,-0.15,40
1,0.8,0.18,-0.02,-0.15,-0.2,-0.17,40
1.2,0.81,0.14,-0.09,-0.15,-0.17,-0.17,40
1.4,1.02,0.13,-0.08,-0.17,-0.15,-0.16,40
1.6,1.12,0.17,-0.04,-0.2,-0.2,-0.18,40
1.8,1.32,0.12,-0.04,-0.15,-0.15,-0.18,40
2,1.46,0.2,-0.03,-0.15,-0.18,-0.16,40
2.2,1.65,0.17,-0.07,-0.16,-0.22,-0.15,40
2.4,1.71,0.23,-0.04,-0.15,-0.17,-0.12,40
2.6,1.88,0.2,-0.07,-0.17,-0.22,-0.17,40
2.8,2.09,0.18,-0.08,-0.16,-0.16,-0.16,40
3,2.27,0.17,0,-0.15,-0.18,-0.23,40
3.2,2.34,0.26,-0.07,-0.18,-0.15,-0.16,40
3.4,2.54,0.24,-0.09,-0.18,-0.15,-0.17,40
3.6,2.68,0.27,-0.03,-0.26,-0.2,-0.16,40
3.8,2.8,0.32,-0.02,-0.18,-0.16,-0.17,40
4,2.98,0.32,-0.02,-0.12,-0.2,-0.16,40
4.2,3.17,0.3,-0.03,-0.12,-0.12,-0.18,40
4.4,3.26,0.32,-0.03,-0.15,-0.17,-0.16,40
4.6,3.34,0.37,-0.07,-0.17,-0.17,-0.18,40
4.8,3.59,0.41,-0.04,-0.16,-0.18,-0.15,40
5,3.73,0.41,-0.07,-0.12,-0.17,-0.16,40
5.2,3.88,0.45,0.03,-0.15,-0.15,-0.17,40
5.4,3.98,0.52,-0.03,-0.16,-0.18,-0.16,40
5.6,4.16,0.54,-0.02,-0.23,-0.17,-0.22,40
5.8,4.34,0.54,-0.07,-0.15,-0.18,-0.24,40
6,4.48,0.55,-0.07,-0.17,-0.18,-0.18,40
6.2,4.55,0.6,-0.09,-0.17,-0.11,-0.18,40
6.4,4.7,0.66,-0.04,-0.18,-0.22,-0.23,40
6.6,4.78,0.65,-0.03,-0.17,-0.15,-0.17,40
6.8,5.01,0.73,-0.08,-0.16,-0.22,-0.17,40
7,5.12,0.77,-0.04,-0.17,-0.18,-0.17,40
7.2,5.22,0.81,-0.04,-0.18,-0.16,-0.2,40
7.4,5.39,0.88,-0.03,-0.22,-0.18,-0.17,40
7.6,5.45,0.9,-0.04,-0.16,-0.16,-0.15,40
7.8,5.68,0.94,-0.03,-0.2,-0.16,-0.18,40
8,5.64,0.97,0.02,-0.17,-0.15,-0.2,40
8.2,5.83,1,0.05,-0.2,-0.17,-0.18,40
8.4,5.97,1.02,0.02,-0.16,-0.22,-0.17,40
8.6,6.08,1.12,0.02,-0.11,-0.18,-0.18,40
8.8,6.24,1.16,0.04,-0.15,-0.15,-0.16,40
9,6.32,1.2,0.02,-0.09,-0.26,-0.16,40
9.2,6.49,1.22,0.13,-0.23,-0.18,-0.22,40
9.4,6.55,1.3,0.04,-0.17,-0.15,-0.22,40
9.6,6.7,1.33,-0.03,-0.18,-0.18,-0.16,40
9.8,6.77,1.38,0.05,-0.15,-0.16,-0.2,40
10,6.91,1.37,0.12,-0.18,-0.23,-0.22,40
10.2,7.05,1.43,0.05,-0.22,-0.18,-0.16,40
10.4,7.14,1.47,0.1,-0.09,-0.17,-0.17,40
10.6,7.2,1.53,0.09,-0.17,-0.17,-0.11,40
10.8,7.28,1.61,0.14,-0.17,-0.2,-0.23,40
11,7.45,1.67,0.12,-0.22,-0.18,-0.17,40
11.2,7.55,1.63,0.13,-0.16,-0.16,-0.16,40
11.4,7.66,1.67,0.12,-0.15,-0.2,-0.16,40
11.6,7.81,1.79,0.18,-0.18,-0.18,-0.17,40
11.8,7.89,1.84,0.2,-0.11,-0.17,-0.17,40
12,7.98,1.88,0.12,-0.12,-0.17,-0.17,40
12.2,8.11,1.92,0.18,-0.18,-0.16,-0.17,40
12.4,8.21,1.98,0.14,-0.12,-0.22,-0.22,40
12.6,8.33,2.06,0.2,-0.17,-0.08,-0.23,40
12.8,8.38,2.09,0.18,-0.17,-0.18,-0.17,40
13,8.46,2.16,0.23,-0.15,-0.12,-0.2,40
13.2,8.57,2.16,0.26,-0.12,-0.22,-0.16,40
13.4,8.57,2.23,0.24,-0.12,-0.2,-0.16,40
13.6,8.73,2.23,0.23,-0.16,-0.15,-0.17,40
13.8,8.91,2.33,0.24,-0.11,-0.2,-0.18,40
14,8.95,2.37,0.24,-0.16,-0.23,-0.16,40
14.2,9.05,2.37,0.27,-0.15,-0.18,-0.17,40
14.4,9.11,2.41,0.3,-0.12,-0.15,-0.18,40
14.6,9.26,2.51,0.32,-0.11,-0.22,-0.16,40
14.8,9.29,2.52,0.34,-0.17,-0.15,-0.17,40
15,9.41,2.57,0.3,-0.12,-0.18,-0.22,40
15.2,9.48,2.6,0.37,-0.18,-0.16,-0.17,40
15.4,9.54,2.6,0.38,-0.17,-0.18,-0.15,40
15.6,9.63,2.63,0.37,-0.07,-0.16,-0.16,40
15.8,9.73,2.74,0.37,-0.08,-0.18,-0.17,40
16,9.9,2.8,0.38,-0.12,-0.12,-0.12,40
16.2,9.88,2.82,0.4,-0.09,-0.18,-0.17,40
16.4,10.06,2.9,0.46,-0.07,-0.2,-0.09,40
16.6,10.06,2.91,0.46,-0.07,-0.18,-0.17,40
16.8,10.21,2.98,0.42,-0.08,-0.2,-0.18,40
17,10.27,3.02,0.54,-0.07,-0.12,-0.15,40
17.2,10.29,3.02,0.51,-0.09,-0.17,-0.17,40
17.4,10.41,3.09,0.45,-0.08,-0.16,-0.23,40
17.6,10.46,3.16,0.51,-0.04,-0.16,-0.17,40
17.8,10.57,3.16,0.54,-0.11,-0.17,-0.17,40
18,10.63,3.25,0.59,-0.11,-0.22,-0.18,40
18.2,10.76,3.3,0.61,-0.08,-0.18,-0.16,40
18.4,10.84,3.3,0.6,0,-0.17,-0.17,40
18.6,10.93,3.4,0.55,0,-0.18,-0.2,40
18.8,10.93,3.38,0.61,-0.02,-0.22,-0.15,40
19,11.05,3.42,0.61,0,-0.16,-0.18,40
19.2,11.14,3.45,0.61,-0.04,-0.18,-0.18,40
19.4,11.2,3.51,0.6,-0.04,-0.15,-0.18,40
19.6,11.23,3.53,0.65,-0.02,-0.18,-0.15,40
19.8,11.35,3.53,0.73,-0.04,-0.2,-0.2,40
20,11.45,3.63,0.73,-0.02,-0.12,-0.24,40
20.2,11.55,3.67,0.66,-0.07,-0.11,-0.23,40
20.4,11.59,3.69,0.7,-0.02,-0.11,-0.17,40
20.6,11.65,3.81,0.7,0,-0.12,-0.2,40
20.8,11.7,3.76,0.73,-0.02,-0.08,-0.12,40
21,11.8,3.82,0.77,-0.02,-0.11,-0.17,40
21.2,11.88,3.82,0.79,0.03,-0.16,-0.16,40
