Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,-0.7,-0.7,-0.87,-0.91,-0.98,-0.84,150
0.2,-0.7,-0.66,-0.87,-0.92,-0.95,-0.79,150
0.4,-0.72,-0.76,-0.84,-0.87,-0.99,-0.81,150
0.6,-0.71,-0.72,-0.91,-0.95,-0.95,-0.87,150
0.8,-0.62,-0.7,-0.9,-0.93,-1.01,-0.87,150
1,-0.6,-0.72,-0.87,-0.93,-0.92,-0.84,150
1.2,-0.45,-0.7,-0.84,-0.97,-0.97,-0.79,150
1.4,-0.32,-0.7,-0.86,-0.98,-0.98,-0.81,150
1.6,-0.18,-0.63,-0.9,-0.97,-0.95,-0.86,150
1.8,-0.08,-0.67,-0.95,-0.95,-0.92,-0.87,150
2,0.09,-0.63,-0.87,-0.9,-1.01,-0.87,150
2.2,0.23,-0.71,-0.9,-0.92,-0.99,-0.84,150
2.4,0.45,-0.64,-0.9,-0.93,-0.98,-0.9,150
2.6,0.6,-0.66,-0.9,-0.91,-0.97,-0.87,150
2.8,0.73,-0.66,-0.87,-0.97,-0.97,-0.79,150
3,0.93,-0.62,-0.93,-0.87,-0.95,-0.84,150
3.2,1.16,-0.6,-0.84,-0.92,-0.98,-0.84,150
3.4,1.33,-0.59,-0.81,-0.87,-0.93,-0.84,150
3.6,1.46,-0.59,-0.86,-0.91,-0.98,-0.84,150
3.8,1.65,-0.52,-0.84,-0.91,-0.99,-0.81,150
4,1.81,-0.48,-0.87,-0.92,-0.91,-0.84,150
4.2,1.98,-0.45,-0.8,-0.91,-0.98,-0.86,150
4.4,2.22,-0.45,-0.84,-0.92,-1.03,-0.9,150
4.6,2.35,-0.41,-0.79,-0.91,-0.95,-0.92,150
4.8,2.49,-0.45,-0.86,-0.93,-0.98,-0.84,150
5,2.7,-0.41,-0.9,-0.92,-0.97,-0.84,150
5.2,2.84,-0.34,-0.81,-0.92,-0.97,-0.84,150
5.4,2.99,-0.3,-0.8,-0.92,-0.97,-0.76,150
5.6,3.2,-0.23,-0.84,-0.95,-0.95,-0.84,150
5.8,3.32,-0.24,-0.84,-0.92,-0.99,-0.81,150
6,3.56,-0.22,-0.81,-0.87,-0.92,-0.81,150
6.2,3.61,-0.2,-0.84,-0.91,-0.92,-0.84,150
6.4,3.88,-0.11,-0.81,-0.92,-0.97,-0.9,150
6.6,3.89,-0.08,-0.8,-0.92,-0.95,-0.84,150
6.8,4.14,-0.03,-0.79,-0.92,-0.92,-0.81,150
7,4.29,0.02,-0.84,-0.91,-0.92,-0.79,150
7.2,4.45,0.05,-0.84,-0.97,-0.91,-0.81,150
7.4,4.66,0.09,-0.79,-0.9,-0.93,-0.81,150
7.6,4.73,0.17,-0.73,-0.93,-0.93,-0.81,150
7.8,4.87,0.2,-0.76,-0.87,-0.97,-0.81,150
8,5.04,0.27,-0.73,-0.9,-0.92,-0.8,150
8.2,5.2,0.3,-0.71,-0.86,-0.93,-0.79,150
8.4,5.35,0.34,-0.7,-0.87,-0.93,-0.81,150
8.6,5.47,0.34,-0.73,-0.87,-0.98,-0.86,150
8.8,5.7,0.48,-0.71,-0.9,-0.93,-0.84,150
