Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.13,-0.09,-0.32,-0.53,-0.66,-0.57,310
0.2,0.2,-0.08,-0.34,-0.48,-0.63,-0.6,310
0.4,0.48,-0.11,-0.38,-0.49,-0.64,-0.56,310
0.6,1.32,-0.02,-0.34,-0.56,-0.64,-0.6,310
0.8,2.41,0.1,-0.34,-0.52,-0.64,-0.59,310
1,3.38,0.37,-0.28,-0.57,-0.67,-0.6,310
1.2,4.31,0.63,-0.3,-0.52,-0.66,-0.53,310
1.4,5.43,1.07,-0.26,-0.51,-0.62,-0.57,310
1.6,6.66,1.47,-0.16,-0.48,-0.64,-0.57,310
1.8,7.54,1.91,0.03,-0.43,-0.64,-0.53,310
2,8.66,2.37,0.26,-0.41,-0.64,-0.56,310
2.2,9.81,3.03,0.3,-0.36,-0.6,-0.53,310
2.4,10.77,3.61,0.52,-0.3,-0.63,-0.57,310
2.6,11.86,4.09,0.84,-0.18,-0.59,-0.52,310
2.8,12.83,4.73,1.14,-0.11,-0.56,-0.56,310
3,14.01,5.34,1.36,-0.07,-0.56,-0.52,310
3.2,14.77,6.03,1.65,0.09,-0.45,-0.49,310
3.4,15.86,6.49,1.95,0.2,-0.4,-0.52,310
3.6,16.95,7.16,2.25,0.32,-0.38,-0.51,310
3.8,17.95,7.64,2.52,0.55,-0.32,-0.59,310
4,18.7,8.48,2.93,0.66,-0.28,-0.49,310
4.2,19.62,8.91,3.31,0.8,-0.2,-0.45,310
4.4,20.7,9.63,3.52,1.03,-0.17,-0.43,310
4.6,21.12,10.23,3.95,1.16,-0.07,-0.41,310
4.8,22.2,10.85,4.3,1.36,0.07,-0.37,310
5,23.12,11.35,4.6,1.61,0.18,-0.32,310
5.2,23.8,11.99,5.07,1.8,0.2,-0.32,310
5.4,24.77,12.63,5.49,2.05,0.34,-0.24,310
5.6,25.57,13.13,5.7,2.23,0.47,-0.23,310
5.8,26.38,13.72,6.22,2.43,0.6,-0.2,310
6,27.04,14.3,6.43,2.66,0.67,-0.09,310
6.2,27.8,14.92,6.84,2.91,0.81,-0.04,310
6.4,28.48,15.34,7.27,3.09,0.93,-0.02,310
6.6,29.34,15.91,7.68,3.34,1.03,0.02,310
6.8,29.99,16.55,7.96,3.61,1.16,0.1,310
7,30.78,17.09,8.27,3.86,1.33,0.14,310
7.2,31.57,17.53,8.71,4.06,1.43,0.23,310
7.4,32.2,18.16,9.12,4.29,1.57,0.24,310
