Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.03,-0.18,-0.22,-0.4,-0.38,-0.45,230
0.2,0.02,-0.18,-0.23,-0.37,-0.37,-0.41,230
0.4,0.09,-0.16,-0.26,-0.37,-0.43,-0.43,230
0.6,0.38,-0.17,-0.24,-0.34,-0.43,-0.45,230
0.8,0.93,-0.16,-0.26,-0.41,-0.41,-0.4,230
1,1.47,-0.12,-0.23,-0.41,-0.37,-0.45,230
1.2,2.02,0,-0.24,-0.41,-0.45,-0.43,230
1.4,2.86,0.14,-0.23,-0.45,-0.43,-0.43,230
1.6,3.51,0.34,-0.2,-0.41,-0.43,-0.48,230
1.8,4,0.47,-0.2,-0.36,-0.41,-0.43,230
2,4.73,0.63,-0.12,-0.41,-0.38,-0.48,230
2.2,5.43,0.9,-0.15,-0.4,-0.45,-0.41,230
2.4,6.12,1.16,0.02,-0.38,-0.4,-0.43,230
2.6,6.66,1.38,0.09,-0.37,-0.41,-0.43,230
2.8,7.18,1.73,0.2,-0.36,-0.36,-0.38,230
3,7.95,1.91,0.3,-0.34,-0.37,-0.45,230
3.2,8.48,2.2,0.42,-0.28,-0.4,-0.43,230
3.4,9.07,2.55,0.52,-0.3,-0.41,-0.45,230
3.6,9.74,2.74,0.67,-0.22,-0.38,-0.43,230
3.8,10.3,3.16,0.88,-0.2,-0.34,-0.4,230
4,10.82,3.48,0.97,-0.16,-0.38,-0.4,230
4.2,11.43,3.7,1.12,-0.11,-0.32,-0.38,230
4.4,12.01,4.06,1.32,-0.03,-0.3,-0.37,230
4.6,12.41,4.39,1.45,0.04,-0.3,-0.45,230
4.8,12.95,4.66,1.73,0.07,-0.26,-0.43,230
5,13.52,4.93,1.84,0.13,-0.24,-0.41,230
5.2,13.92,5.27,2.05,0.14,-0.2,-0.4,230
5.4,14.46,5.64,2.16,0.27,-0.12,-0.36,230
5.6,14.91,5.91,2.37,0.34,-0.15,-0.37,230
5.8,15.52,6.26,2.55,0.41,-0.08,-0.4,230
6,15.85,6.57,2.76,0.48,-0.03,-0.32,230
6.2,16.31,6.79,2.92,0.65,0.02,-0.38,230
6.4,16.9,7.18,3.12,0.66,0.09,-0.34,230
6.6,17.33,7.39,3.31,0.84,0.07,-0.26,230
6.8,17.68,7.75,3.59,0.89,0.14,-0.28,230
7,18.18,8.02,3.73,0.98,0.2,-0.23,230
7.2,18.47,8.42,3.89,1.07,0.2,-0.28,230
7.4,18.84,8.56,4.23,1.16,0.34,-0.23,230
7.6,19.34,8.86,4.39,1.22,0.4,-0.17,230
7.8,19.76,9.21,4.52,1.37,0.38,-0.12,230
8,20.17,9.41,4.74,1.49,0.51,-0.17,230
8.2,20.55,9.7,4.99,1.61,0.55,-0.11,230
8.4,20.92,10.04,5.14,1.67,0.56,-0.07,230
8.6,21.38,10.31,5.34,1.79,0.66,-0.04,230
8.8,21.67,10.55,5.52,1.92,0.7,-0.02,230
9,22.05,10.89,5.7,2.02,0.87,0.04,230
9.2,22.43,11.12,5.97,2.14,0.93,0.04,230
9.4,22.67,11.23,6.1,2.2,0.94,0.04,230
9.6,23.07,11.61,6.3,2.34,1.02,0.13,230
9.8,23.44,11.88,6.49,2.47,1.14,0.18,230
10,23.75,12.05,6.63,2.55,1.16,0.2,230
10.2,24.06,12.33,6.85,2.68,1.23,0.3,230
10.4,24.37,12.63,7.12,2.74,1.28,0.27,230
10.6,24.76,12.73,7.23,2.93,1.42,0.32,230
10.8,25.02,13.08,7.47,3.05,1.49,0.37,230
