Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.56,0.2,0.04,-0.24,-0.2,-0.3,230
0.2,0.59,0.24,0.05,-0.22,-0.18,-0.3,230
0.4,0.65,0.2,0.04,-0.17,-0.22,-0.3,230
0.6,1.16,0.17,0.09,-0.22,-0.18,-0.18,230
0.8,1.67,0.24,0.13,-0.18,-0.23,-0.24,230
1,2.37,0.32,0.04,-0.2,-0.22,-0.34,230
1.2,2.88,0.45,0.03,-0.22,-0.18,-0.23,230
1.4,3.52,0.59,0.07,-0.22,-0.2,-0.3,230
1.6,4.29,0.7,0.1,-0.2,-0.22,-0.36,230
1.8,4.97,0.93,0.13,-0.28,-0.22,-0.23,230
2,5.52,1.08,0.17,-0.22,-0.22,-0.3,230
2.2,6.23,1.38,0.24,-0.22,-0.24,-0.24,230
2.4,6.93,1.59,0.34,-0.15,-0.2,-0.28,230
2.6,7.31,1.95,0.41,-0.24,-0.2,-0.28,230
2.8,8.15,2.25,0.61,-0.11,-0.22,-0.28,230
3,8.8,2.41,0.61,-0.17,-0.24,-0.32,230
3.2,9.29,2.8,0.77,-0.11,-0.2,-0.3,230
3.4,9.95,3.07,0.97,-0.03,-0.17,-0.28,230
3.6,10.55,3.41,1.03,0.02,-0.16,-0.24,230
3.8,11.18,3.75,1.18,0.04,-0.22,-0.3,230
4,11.68,3.94,1.4,0.03,-0.18,-0.26,230
4.2,12.29,4.34,1.59,0.12,-0.17,-0.28,230
4.4,12.77,4.73,1.73,0.17,-0.09,-0.26,230
4.6,13.31,5.02,1.94,0.23,-0.11,-0.24,230
4.8,13.95,5.34,2.12,0.27,-0.09,-0.3,230
5,14.5,5.73,2.3,0.38,0,-0.23,230
5.2,14.95,6.01,2.47,0.47,-0.02,-0.24,230
5.4,15.4,6.35,2.77,0.51,-0.02,-0.23,230
5.6,16.07,6.74,2.84,0.66,0.13,-0.23,230
5.8,16.61,7,3.13,0.73,0.09,-0.22,230
6,16.95,7.39,3.31,0.84,0.18,-0.17,230
6.2,17.53,7.77,3.51,0.9,0.18,-0.16,230
6.4,18.01,8.11,3.8,1.04,0.26,-0.16,230
6.6,18.38,8.38,4.03,1.14,0.27,-0.12,230
6.8,18.96,8.77,4.16,1.2,0.37,-0.11,230
7,19.38,9.05,4.44,1.38,0.41,-0.12,230
7.2,19.91,9.41,4.7,1.47,0.47,0,230
7.4,20.24,9.74,4.88,1.61,0.56,-0.07,230
7.6,20.79,9.96,5.12,1.66,0.61,-0.02,230
7.8,21.23,10.35,5.34,1.84,0.69,-0.02,230
8,21.54,10.66,5.55,1.95,0.77,0.04,230
8.2,22.05,10.99,5.78,2.06,0.83,0.12,230
8.4,22.52,11.26,6.01,2.14,0.93,0.12,230
8.6,22.87,11.57,6.18,2.3,0.98,0.2,230
8.8,23.23,11.88,6.41,2.45,1.02,0.18,230
9,23.62,12.28,6.7,2.51,1.2,0.27,230
9.2,24.11,12.52,6.95,2.66,1.22,0.24,230
9.4,24.49,12.89,7.18,2.8,1.36,0.26,230
9.6,24.9,13.2,7.28,2.99,1.4,0.4,230
9.8,25.36,13.41,7.5,3.05,1.52,0.4,230
10,25.63,13.72,7.77,3.25,1.57,0.46,230
10.2,25.97,14.05,8.02,3.38,1.67,0.47,230
10.4,26.41,14.23,8.19,3.52,1.79,0.48,230
10.6,26.81,14.6,8.54,3.6,1.85,0.52,230
10.8,27.1,14.93,8.7,3.79,1.89,0.61,230
11,27.48,15.2,8.88,3.95,2.08,0.73,230
11.2,27.8,15.45,9.18,4.06,2.14,0.75,230
11.4,28.15,15.74,9.35,4.23,2.25,0.77,230
11.6,28.55,15.98,9.54,4.3,2.37,0.89,230
11.8,28.84,16.29,9.79,4.5,2.47,0.94,230
12,29.27,16.61,9.98,4.63,2.55,0.94,230
12.2,29.59,16.77,10.25,4.72,2.63,0.98,230
12.4,29.9,17.13,10.38,4.91,2.74,1.04,230
12.6,30.33,17.42,10.63,5.07,2.82,1.12,230
12.8,30.55,17.74,10.91,5.18,2.92,1.22,230
13,30.88,17.94,11.12,5.35,3.05,1.23,230
13.2,31.3,18.2,11.26,5.45,3.17,1.33,230
13.4,31.52,18.44,11.48,5.62,3.23,1.38,230
13.6,31.75,18.68,11.72,5.77,3.38,1.42,230
13.8,32.19,18.97,11.86,5.91,3.46,1.52,230
14,32.47,19.23,12.07,6.08,3.56,1.59,230
14.2,32.73,19.38,12.33,6.18,3.73,1.65,230
14.4,33.11,19.66,12.59,6.35,3.8,1.77,230
14.6,33.39,19.93,12.74,6.43,3.9,1.77,230
14.8,33.65,20.16,12.93,6.63,4.06,1.84,230
15,33.93,20.43,13.15,6.72,4.12,1.94,230
15.2,34.3,20.7,13.36,6.88,4.18,1.98,230
