Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.37,0.28,0.1,0.13,0.07,0.12,230
0.2,0.34,0.27,0.12,0.1,0.07,0.05,230
0.4,0.54,0.34,0.14,0.07,0.07,0.05,230
0.6,1.04,0.24,0.17,0.17,0.03,0.05,230
0.8,1.61,0.41,0.14,0.12,0.07,0.05,230
1,2.43,0.52,0.2,0.1,0.04,0.05,230
1.2,3.2,0.83,0.27,0.12,0.03,0.05,230
1.4,4.1,1.07,0.2,0.12,0.04,0.05,230
1.6,4.79,1.45,0.32,0.12,0.09,0.04,230
1.8,5.52,1.65,0.45,0.17,0.1,0.07,230
2,6.47,2.14,0.52,0.18,0.09,0.09,230
2.2,7.41,2.51,0.67,0.2,0.07,0.05,230
2.4,7.95,2.83,0.87,0.27,0.05,0.07,230
2.6,8.84,3.32,0.94,0.27,0.1,0.13,230
2.8,9.66,3.82,1.14,0.34,0.13,0.07,230
3,10.46,4.22,1.43,0.51,0.12,0.1,230
3.2,11.12,4.59,1.59,0.52,0.18,0.1,230
3.4,11.86,5.01,1.85,0.61,0.23,0.09,230
3.6,12.56,5.59,1.98,0.67,0.2,0.17,230
3.8,13.16,6.04,2.25,0.84,0.24,0.2,230
4,13.96,6.37,2.41,0.95,0.3,0.13,230
4.2,14.66,6.88,2.7,1.08,0.34,0.18,230
4.4,15.25,7.34,3.11,1.22,0.45,0.12,230
4.6,15.94,7.84,3.3,1.3,0.52,0.18,230
4.8,16.59,8.27,3.52,1.46,0.48,0.18,230
5,17.4,8.67,3.88,1.61,0.6,0.26,230
5.2,17.77,9.12,4.03,1.73,0.67,0.27,230
5.4,18.34,9.66,4.37,1.92,0.8,0.3,230
5.6,19.15,9.98,4.63,2.12,0.81,0.32,230
5.8,19.7,10.43,4.87,2.28,0.93,0.38,230
6,20.2,10.93,5.2,2.41,1.02,0.38,230
6.2,20.82,11.31,5.41,2.62,1.1,0.38,230
6.4,21.41,11.65,5.77,2.72,1.16,0.41,230
6.6,21.98,12.14,5.98,2.91,1.24,0.42,230
6.8,22.44,12.55,6.26,3.05,1.42,0.51,230
7,22.98,12.95,6.51,3.32,1.45,0.56,230
7.2,23.35,13.27,6.78,3.48,1.57,0.66,230
7.4,23.93,13.7,7.05,3.56,1.71,0.69,230
7.6,24.49,14.09,7.34,3.79,1.75,0.69,230
7.8,25.02,14.44,7.68,3.95,1.88,0.79,230
8,25.39,14.71,7.8,4.16,2,0.8,230
8.2,25.77,15.19,8.13,4.24,2.09,0.9,230
8.4,26.36,15.59,8.35,4.44,2.23,0.9,230
8.6,26.87,15.91,8.56,4.7,2.3,0.95,230
8.8,27.26,16.19,8.92,4.83,2.45,1.12,230
9,27.7,16.55,9.2,4.99,2.51,1.14,230
9.2,28.14,17.06,9.35,5.2,2.72,1.14,230
9.4,28.62,17.29,9.66,5.35,2.72,1.23,230
9.6,28.94,17.59,9.89,5.57,2.88,1.3,230
9.8,29.4,17.95,10.09,5.74,2.99,1.42,230
10,29.74,18.3,10.38,5.84,3.09,1.42,230
10.2,30.26,18.55,10.65,5.98,3.21,1.49,230
10.4,30.61,18.92,10.84,6.22,3.38,1.51,230
10.6,31.02,19.16,11.09,6.39,3.46,1.65,230
10.8,31.27,19.61,11.34,6.49,3.56,1.71,230
11,31.71,19.87,11.65,6.7,3.66,1.77,230
11.2,32.08,20.18,11.76,6.87,3.75,1.88,230
11.4,32.52,20.48,11.97,7.04,3.92,1.86,230
11.6,32.79,20.7,12.2,7.18,4.06,1.98,230
11.8,33.06,21.04,12.41,7.39,4.16,2.08,230
12,33.51,21.33,12.63,7.53,4.34,2.08,230
12.2,33.89,21.65,12.89,7.69,4.41,2.15,230
12.4,34.19,21.89,13.13,7.83,4.56,2.22,230
12.6,34.51,22.12,13.27,8.02,4.63,2.25,230
12.8,34.84,22.41,13.48,8.11,4.77,2.35,230
13,35.21,22.59,13.74,8.31,4.85,2.38,230
13.2,35.47,22.87,13.85,8.46,4.91,2.49,230
13.4,35.77,23.12,14.17,8.65,5.07,2.54,230
13.6,36.07,23.4,14.33,8.76,5.18,2.62,230
13.8,36.34,23.64,14.52,8.9,5.28,2.72,230
14,36.65,23.92,14.67,9.05,5.41,2.82,230
14.2,37.04,24.2,14.91,9.22,5.53,2.9,230
14.4,37.27,24.38,15.05,9.35,5.57,2.98,230
14.6,37.55,24.62,15.26,9.48,5.73,2.99,230
14.8,37.87,24.87,15.45,9.63,5.82,3.07,230
15,38.13,25.12,15.6,9.8,6.01,3.16,230
15.2,38.38,25.37,15.8,9.9,6.03,3.2,230
15.4,38.65,25.52,16.05,10.04,6.22,3.27,230
15.6,38.94,25.77,16.16,10.21,6.29,3.32,230
15.8,39.17,26.02,16.31,10.41,6.32,3.45,230
16,39.46,26.23,16.53,10.38,6.39,3.48,230
16.2,39.67,26.35,16.75,10.55,6.59,3.51,230
16.4,39.93,26.6,16.89,10.65,6.63,3.51,230
16.6,40.2,26.83,17.01,10.82,6.77,3.67,230
16.8,40.39,27.02,17.16,11,6.85,3.7,230
17,40.65,27.14,17.37,11.13,6.95,3.8,230
17.2,40.89,27.37,17.44,11.27,7.02,3.84,230
17.4,41.1,27.62,17.67,11.31,7.16,3.89,230
17.6,41.36,27.77,17.77,11.47,7.23,3.98,230
17.8,41.61,27.98,17.9,11.65,7.29,4.06,230
18,41.77,28.27,18.08,11.73,7.37,4.12,230
18.2,41.95,28.4,18.23,11.8,7.53,4.12,230
