Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.2,0.07,0.12,0.05,0.14,0.18,230
0.2,0.2,0.09,0.09,0.12,0.14,0.2,230
0.4,0.34,0.12,0.12,0.1,0.17,0.12,230
0.6,0.77,0.12,0.1,0.03,0.14,0.18,230
0.8,1.14,0.12,0.09,0.07,0.13,0.17,230
1,1.8,0.17,0.12,0.03,0.14,0.18,230
1.2,2.49,0.3,0.1,0.07,0.12,0.14,230
1.4,3.21,0.47,0.2,0.04,0.17,0.17,230
1.6,3.69,0.52,0.12,0.05,0.1,0.23,230
1.8,4.28,0.73,0.13,0.09,0.14,0.13,230
2,5.12,1.02,0.27,0.07,0.13,0.2,230
2.2,5.57,1.32,0.3,0.09,0.14,0.2,230
2.4,6.3,1.43,0.4,0.13,0.13,0.13,230
2.6,7.02,1.73,0.48,0.17,0.12,0.18,230
2.8,7.63,1.98,0.59,0.12,0.14,0.14,230
3,8.16,2.22,0.66,0.13,0.17,0.12,230
3.2,8.86,2.58,0.89,0.18,0.18,0.17,230
3.4,9.53,2.92,0.97,0.24,0.2,0.2,230
3.6,9.94,3.17,1.1,0.2,0.17,0.2,230
3.8,10.46,3.53,1.26,0.34,0.23,0.23,230
4,11.19,3.81,1.38,0.3,0.2,0.17,230
4.2,11.59,4.08,1.59,0.38,0.26,0.2,230
4.4,12.24,4.43,1.75,0.38,0.26,0.18,230
4.6,12.69,4.7,1.89,0.46,0.3,0.32,230
4.8,13.34,5.01,2.08,0.48,0.28,0.23,230
5,13.72,5.29,2.22,0.67,0.38,0.24,230
5.2,14.3,5.74,2.45,0.73,0.37,0.23,230
5.4,14.86,5.98,2.7,0.73,0.45,0.24,230
5.6,15.17,6.24,2.83,0.9,0.41,0.24,230
5.8,15.75,6.59,3.03,1,0.45,0.26,230
6,16.22,7.04,3.25,1.08,0.55,0.3,230
6.2,16.59,7.27,3.4,1.08,0.54,0.3,230
6.4,17,7.54,3.63,1.16,0.66,0.27,230
6.6,17.57,7.87,3.84,1.3,0.67,0.38,230
6.8,18.07,8.13,4.03,1.36,0.73,0.4,230
7,18.42,8.45,4.2,1.46,0.75,0.4,230
7.2,18.88,8.78,4.43,1.52,0.79,0.34,230
7.4,19.32,8.99,4.6,1.59,0.83,0.4,230
7.6,19.65,9.38,4.8,1.8,0.89,0.42,230
7.8,20.11,9.68,5.05,1.89,0.98,0.42,230
8,20.57,9.86,5.26,1.95,1.03,0.47,230
8.2,20.86,10.23,5.32,2.13,1.08,0.54,230
8.4,21.27,10.51,5.63,2.22,1.18,0.54,230
8.6,21.7,10.7,5.82,2.41,1.23,0.6,230
8.8,22.11,11.02,5.98,2.48,1.33,0.61,230
9,22.45,11.31,6.28,2.51,1.45,0.65,230
9.2,22.8,11.59,6.49,2.68,1.47,0.7,230
9.4,23.12,11.81,6.66,2.84,1.56,0.73,230
9.6,23.45,12.13,6.85,2.93,1.65,0.69,230
9.8,23.88,12.33,7.04,3.02,1.7,0.81,230
10,24.22,12.63,7.16,3.11,1.84,0.87,230
10.2,24.52,12.89,7.43,3.23,1.77,0.84,230
10.4,24.8,13.17,7.59,3.38,1.94,0.9,230
10.6,25.21,13.34,7.89,3.48,1.98,0.94,230
10.8,25.59,13.64,7.98,3.56,2.08,0.98,230
11,25.95,13.96,8.1,3.69,2.13,0.98,230
11.2,26.17,14.13,8.31,3.84,2.22,1.08,230
11.4,26.51,14.43,8.57,3.92,2.29,1.08,230
11.6,26.71,14.59,8.7,4.02,2.37,1.16,230
11.8,27.14,14.86,8.95,4.22,2.48,1.24,230
