Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,-0.28,-0.76,-0.92,-0.84,-0.81,-0.84,150
0.2,-0.28,-0.76,-0.84,-0.84,-0.81,-0.84,150
0.4,-0.23,-0.71,-0.86,-0.87,-0.79,-0.86,150
0.6,-0.2,-0.76,-0.86,-0.87,-0.81,-0.87,150
0.8,-0.22,-0.7,-0.86,-0.81,-0.8,-0.84,150
1,-0.28,-0.71,-0.87,-0.86,-0.81,-0.86,150
1.2,-0.12,-0.67,-0.79,-0.93,-0.84,-0.86,150
1.4,0.03,-0.63,-0.86,-0.86,-0.8,-0.86,150
1.6,0.13,-0.72,-0.84,-0.9,-0.8,-0.84,150
1.8,0.28,-0.76,-0.86,-0.8,-0.79,-0.87,150
2,0.45,-0.72,-0.8,-0.86,-0.76,-0.81,150
2.2,0.55,-0.64,-0.76,-0.91,-0.81,-0.86,150
2.4,0.75,-0.66,-0.8,-0.87,-0.81,-0.87,150
2.6,1.04,-0.67,-0.84,-0.84,-0.84,-0.92,150
2.8,1.2,-0.62,-0.81,-0.86,-0.84,-0.76,150
3,1.37,-0.63,-0.71,-0.87,-0.84,-0.84,150
3.2,1.63,-0.66,-0.79,-0.92,-0.76,-0.84,150
3.4,1.84,-0.67,-0.8,-0.87,-0.77,-0.79,150
3.6,2.02,-0.62,-0.77,-0.86,-0.86,-0.84,150
3.8,2.16,-0.53,-0.79,-0.87,-0.84,-0.9,150
4,2.43,-0.53,-0.79,-0.86,-0.79,-0.84,150
4.2,2.58,-0.56,-0.77,-0.81,-0.86,-0.81,150
4.4,2.83,-0.52,-0.73,-0.84,-0.84,-0.79,150
4.6,2.98,-0.43,-0.73,-0.91,-0.81,-0.84,150
4.8,3.23,-0.45,-0.67,-0.86,-0.77,-0.9,150
5,3.38,-0.38,-0.72,-0.86,-0.79,-0.84,150
5.2,3.6,-0.36,-0.72,-0.91,-0.79,-0.86,150
5.4,3.76,-0.4,-0.72,-0.93,-0.77,-0.84,150
5.6,3.94,-0.32,-0.71,-0.84,-0.8,-0.8,150
5.8,4.06,-0.28,-0.72,-0.9,-0.81,-0.81,150
6,4.25,-0.22,-0.73,-0.91,-0.87,-0.81,150
6.2,4.49,-0.17,-0.66,-0.9,-0.77,-0.84,150
6.4,4.6,-0.16,-0.73,-0.86,-0.8,-0.87,150
6.6,4.8,-0.11,-0.66,-0.87,-0.84,-0.77,150
6.8,4.98,-0.02,-0.6,-0.9,-0.79,-0.84,150
7,5.05,0.05,-0.62,-0.84,-0.77,-0.84,150
7.2,5.28,0.1,-0.64,-0.91,-0.81,-0.79,150
7.4,5.38,0.09,-0.64,-0.9,-0.81,-0.84,150
7.6,5.59,0.17,-0.59,-0.86,-0.79,-0.81,150
7.8,5.74,0.24,-0.59,-0.8,-0.81,-0.84,150
8,5.89,0.32,-0.57,-0.9,-0.86,-0.87,150
8.2,6.03,0.4,-0.59,-0.87,-0.84,-0.81,150
8.4,6.18,0.4,-0.57,-0.87,-0.84,-0.86,150
8.6,6.32,0.45,-0.51,-0.81,-0.79,-0.77,150
8.8,6.55,0.46,-0.57,-0.8,-0.79,-0.8,150
9,6.66,0.55,-0.56,-0.84,-0.81,-0.84,150
9.2,6.74,0.56,-0.53,-0.81,-0.8,-0.79,150
9.4,6.91,0.66,-0.53,-0.84,-0.8,-0.84,150
9.6,7.05,0.77,-0.53,-0.84,-0.84,-0.84,150
9.8,7.18,0.79,-0.4,-0.84,-0.86,-0.86,150
10,7.34,0.81,-0.49,-0.81,-0.81,-0.91,150
10.2,7.49,0.89,-0.45,-0.8,-0.77,-0.86,150
10.4,7.64,0.94,-0.41,-0.84,-0.84,-0.84,150
10.6,7.77,1.04,-0.41,-0.8,-0.79,-0.87,150
10.8,7.91,1.09,-0.41,-0.86,-0.84,-0.84,150
11,7.98,1.1,-0.4,-0.81,-0.8,-0.84,150
11.2,8.19,1.18,-0.4,-0.79,-0.81,-0.84,150
11.4,8.35,1.24,-0.3,-0.84,-0.8,-0.84,150
11.6,8.52,1.26,-0.3,-0.81,-0.84,-0.81,150
11.8,8.6,1.4,-0.38,-0.86,-0.84,-0.81,150
12,8.73,1.46,-0.28,-0.8,-0.77,-0.84,150
12.2,8.84,1.47,-0.26,-0.84,-0.81,-0.84,150
12.4,8.97,1.59,-0.3,-0.9,-0.84,-0.84,150
12.6,9.15,1.59,-0.26,-0.81,-0.79,-0.81,150
