Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.3,0.13,0.04,-0.03,0.04,-0.12,90
0.2,0.3,0.14,0.04,-0.07,0.07,-0.12,90
0.4,0.3,0.13,0,0.02,0.04,-0.04,90
0.6,0.41,0.14,0.04,0.04,0.02,-0.03,90
0.8,0.63,0.14,0.04,-0.03,0.04,0.03,90
1,0.79,0.18,0.05,0,0,-0.04,90
1.2,0.97,0.17,0,-0.04,-0.09,-0.02,90
1.4,1.32,0.17,0.05,0.02,0.04,-0.07,90
1.6,1.61,0.13,0.05,-0.02,0,0.02,90
1.8,2.02,0.18,0.05,-0.09,0.02,0.02,90
2,2.35,0.17,0.04,-0.08,0.02,0,90
2.2,2.74,0.18,0.05,0,0.03,0,90
2.4,2.97,0.13,0.07,-0.02,0,-0.04,90
2.6,3.42,0.2,0.02,-0.03,0.02,-0.09,90
2.8,3.82,0.24,0.09,-0.02,-0.02,0.04,90
3,4.1,0.26,0.12,-0.09,0.04,0,90
3.2,4.43,0.24,0.04,-0.03,-0.02,0.02,90
3.4,4.83,0.3,0,0.03,-0.09,0,90
3.6,5.1,0.3,0.05,-0.02,-0.03,0.04,90
3.8,5.47,0.4,0.05,-0.02,0.04,-0.04,90
4,5.8,0.46,0.04,-0.02,0.02,-0.03,90
4.2,6.28,0.52,0.03,0,0.03,0,90
4.4,6.45,0.48,-0.02,0,0,0,90
4.6,6.82,0.65,0.05,-0.02,-0.03,-0.03,90
4.8,7.22,0.65,0.04,0.02,0.02,0,90
5,7.47,0.7,0.05,0,0.02,-0.04,90
5.2,7.87,0.8,0.05,-0.04,0.04,-0.08,90
5.4,8.17,0.84,0.09,-0.03,-0.02,0,90
5.6,8.46,0.9,0.05,-0.03,0.02,-0.02,90
5.8,8.72,0.97,0.09,0,0.02,-0.03,90
6,9.15,1.09,0.05,-0.02,0.03,-0.02,90
6.2,9.49,1.22,0.14,-0.03,0,-0.04,90
6.4,9.75,1.24,0.07,0.02,0.04,-0.09,90
6.6,10.11,1.36,0.09,-0.02,-0.04,-0.07,90
6.8,10.29,1.37,0.14,-0.07,0.05,-0.04,90
7,10.55,1.51,0.12,-0.04,0.07,0,90
7.2,10.85,1.59,0.09,-0.04,-0.03,0,90
7.4,11.23,1.71,0.09,-0.02,-0.03,-0.08,90
7.6,11.47,1.77,0.13,-0.02,-0.02,-0.02,90
7.8,11.74,1.86,0.17,0.02,0.03,0,90
8,12.05,1.98,0.2,0.02,0.03,-0.07,90
8.2,12.33,2.08,0.18,0,-0.02,-0.07,90
8.4,12.59,2.23,0.2,-0.02,0.07,-0.04,90
8.6,12.87,2.27,0.2,-0.03,0.05,-0.07,90
8.8,13.21,2.37,0.24,-0.02,-0.02,-0.03,90
9,13.44,2.48,0.23,-0.02,0,-0.08,90
9.2,13.68,2.58,0.26,-0.08,0.05,-0.02,90
9.4,13.95,2.63,0.27,0.02,0.03,0,90
9.6,14.2,2.74,0.27,-0.02,-0.04,0.02,90
9.8,14.38,2.86,0.26,0.02,-0.03,-0.02,90
10,14.71,2.93,0.34,0,-0.03,-0.09,90
10.2,14.93,3.12,0.32,-0.02,-0.02,0,90
10.4,15.14,3.12,0.34,0.04,0,0,90
10.6,15.31,3.27,0.38,-0.03,0.05,-0.03,90
10.8,15.64,3.34,0.34,0.02,0.04,-0.07,90
11,15.94,3.51,0.4,0.03,0.02,-0.03,90
11.2,16.07,3.53,0.45,0.02,-0.03,-0.04,90
11.4,16.34,3.66,0.47,0.09,0.03,-0.07,90
11.6,16.61,3.75,0.51,-0.02,0.02,-0.03,90
11.8,16.8,3.86,0.52,0.04,0.04,-0.07,90
12,17.06,3.95,0.52,0.03,-0.03,0.03,90
12.2,17.2,4.08,0.55,0.05,-0.02,-0.07,90
12.4,17.51,4.18,0.59,0.03,-0.03,-0.03,90
12.6,17.68,4.24,0.6,0.02,0,-0.07,90
12.8,17.94,4.3,0.55,0.02,0,0.02,90
13,18.18,4.49,0.65,0.07,0.03,-0.03,90
13.2,18.24,4.59,0.67,0.03,0.05,0.03,90
13.4,18.55,4.7,0.67,0.1,0.04,-0.04,90
13.6,18.7,4.79,0.73,0.04,0.02,-0.02,90
13.8,18.91,4.91,0.7,0.07,0.02,-0.03,90
14,19.16,5.01,0.8,0.09,0.02,-0.04,90
14.2,19.43,5.12,0.81,0.12,0.04,0.02,90
14.4,19.59,5.16,0.84,0.09,0,0.03,90
14.6,19.71,5.29,0.83,0.04,0.05,0.02,90
14.8,20,5.39,0.87,0.12,-0.02,0.02,90
15,20.13,5.48,0.9,0.09,0,0,90
15.2,20.31,5.6,0.98,0.09,0,-0.04,90
15.4,20.55,5.64,1,0.12,-0.03,0.03,90
15.6,20.73,5.76,1.02,0.12,0.03,0,90
15.8,20.88,5.84,1.07,0.14,0.04,-0.02,90
16,21.14,5.91,1.08,0.17,-0.03,-0.07,90
16.2,21.27,6.02,1.09,0.13,0.04,-0.04,90
16.4,21.5,6.08,1.14,0.17,0.04,-0.03,90
16.6,21.66,6.2,1.16,0.17,0.02,-0.02,90
16.8,21.77,6.32,1.16,0.17,0,0.02,90
17,22.05,6.43,1.23,0.24,0,0,90
17.2,22.23,6.49,1.22,0.2,0.07,0.02,90
17.4,22.38,6.59,1.23,0.23,0.04,0,90
17.6,22.65,6.66,1.3,0.13,0.03,0.02,90
17.8,22.7,6.77,1.32,0.26,0.03,-0.04,90
18,22.87,6.85,1.38,0.23,0,0.02,90
18.2,23.07,6.93,1.38,0.28,0.1,-0.02,90
18.4,23.3,7.02,1.43,0.28,0.07,0,90
18.6,23.44,7.19,1.42,0.27,0.03,0,90
18.8,23.58,7.23,1.52,0.23,0.1,0,90
19,23.77,7.33,1.47,0.26,0.02,-0.02,90
19.2,23.95,7.35,1.53,0.28,0.03,0,90
19.4,24.09,7.48,1.59,0.28,0.07,0,90
19.6,24.22,7.62,1.56,0.28,0.05,-0.03,90
19.8,24.44,7.66,1.66,0.27,0.07,-0.03,90
20,24.59,7.77,1.67,0.3,0.05,-0.03,90
20.2,24.72,7.89,1.71,0.32,0.04,0.04,90
20.4,24.85,7.94,1.71,0.38,0.1,0.02,90
20.6,25.03,7.99,1.75,0.37,0.1,-0.02,90
20.8,25.19,8.08,1.81,0.38,0.07,-0.02,90
21,25.31,8.16,1.8,0.38,0.07,0,90
21.2,25.52,8.27,1.8,0.34,0.1,0,90
21.4,25.61,8.29,1.84,0.4,0.05,-0.02,90
21.6,25.81,8.4,1.92,0.42,0.1,-0.07,90
21.8,26.05,8.46,1.91,0.48,0.04,-0.03,90
22,26.16,8.57,1.95,0.46,0.1,0,90
22.2,26.3,8.66,1.98,0.45,0.12,-0.02,90
22.4,26.44,8.77,1.98,0.46,0.1,0.02,90
22.6,26.61,8.78,2,0.48,0.1,-0.02,90
22.8,26.77,8.88,2.13,0.52,0.12,0.02,90
23,26.83,8.97,2.09,0.52,0.12,-0.07,90
23.2,27.01,9.13,2.14,0.48,0.09,-0.02,90
23.4,27.15,9.07,2.16,0.48,0.1,-0.03,90
23.6,27.29,9.22,2.2,0.54,0.14,-0.02,90
23.8,27.41,9.32,2.22,0.47,0.17,0.03,90
24,27.55,9.33,2.3,0.59,0.1,0.02,90
24.2,27.7,9.45,2.23,0.54,0.13,-0.03,90
24.4,27.85,9.55,2.33,0.46,0.1,0,90
24.6,28.03,9.55,2.34,0.56,0.14,0,90
24.8,28.09,9.68,2.34,0.56,0.12,-0.03,90
25,28.2,9.79,2.41,0.6,0.09,-0.03,90
25.2,28.4,9.79,2.38,0.59,0.18,0.02,90
25.4,28.52,9.86,2.45,0.65,0.17,-0.03,90
