Time,TC1,TC2,TC3,TC4,TC5,TC6,Power (1023 Max)
0,0.98,0.75,0.61,0.51,0.37,0.26,230
0.2,0.95,0.79,0.56,0.48,0.37,0.26,230
0.4,1,0.79,0.6,0.52,0.34,0.32,230
0.6,1.37,0.77,0.59,0.51,0.4,0.32,230
0.8,2.05,0.88,0.6,0.52,0.4,0.27,230
1,2.77,0.98,0.6,0.52,0.4,0.3,230
1.2,3.42,1.18,0.61,0.47,0.34,0.26,230
1.4,4.09,1.4,0.67,0.45,0.34,0.27,230
1.6,5.02,1.73,0.75,0.54,0.37,0.3,230
1.8,5.7,2.06,0.8,0.51,0.4,0.34,230
2,6.53,2.41,0.9,0.59,0.4,0.3,230
2.2,7.39,2.7,1.03,0.55,0.41,0.37,230
2.4,8.19,3.19,1.16,0.65,0.45,0.34,230
2.6,8.77,3.51,1.32,0.66,0.41,0.3,230
2.8,9.62,3.9,1.52,0.67,0.45,0.41,230
3,10.43,4.39,1.71,0.79,0.45,0.32,230
3.2,10.98,4.87,1.84,0.87,0.46,0.34,230
3.4,11.74,5.18,2.06,0.94,0.42,0.28,230
3.6,12.41,5.6,2.3,1.07,0.46,0.28,230
3.8,13.21,6.1,2.34,1.16,0.59,0.28,230
4,13.79,6.45,2.68,1.2,0.59,0.37,230
4.2,14.37,6.88,2.98,1.32,0.65,0.38,230
4.4,15.12,7.33,3.2,1.46,0.67,0.34,230
4.6,15.66,7.77,3.42,1.56,0.73,0.4,230
4.8,16.33,8.13,3.67,1.73,0.77,0.4,230
5,16.98,8.6,3.94,1.85,0.83,0.41,230
5.2,17.55,9.02,4.14,1.91,0.94,0.46,230
5.4,18.05,9.48,4.41,2.14,1,0.46,230
5.6,18.69,9.73,4.66,2.25,1.03,0.54,230
5.8,19.32,10.16,4.85,2.38,1.04,0.48,230
6,19.78,10.65,5.18,2.6,1.26,0.56,230
6.2,20.29,11.06,5.43,2.68,1.26,0.63,230
6.4,20.84,11.38,5.7,2.84,1.32,0.65,230
6.6,21.45,11.81,5.89,2.93,1.42,0.65,230
